Date,Ahmedabad,Bengaluru,Chennai,Delhi,Lucknow,Hyderabad,Patna,Gurugram,Visakhapatnam,Amritsar,Jaipur,Thiruvananthapuram,Amaravati
2018-03-17,133.48,23.01,37.93,81.57,84.82,51.0,87.24,78.71,96.1,30.1,41.0,20.51,49.58
2018-03-18,116.54,20.75,53.22,82.15,77.35,41.38,94.42,72.49,93.98,43.88,33.6,27.78,43.52
2018-03-19,98.49,31.94,50.29,81.93,97.05,48.07,106.67,67.09,67.56,44.86,44.62,22.23,39.83
2018-03-20,160.68,43.91,65.17,109.99,96.72,54.74,124.32,90.64,55.97,56.47,41.72,40.89,36.89
2018-03-21,102.05,42.72,56.5,133.53,115.04,57.87,139.8,92.37,60.63,20.96,56.15,42.91,48.71
2018-03-22,100.33,31.78,45.69,83.4,112.45,57.07,172.53,81.66,51.64,15.44,52.94,30.46,52.69
2018-03-23,99.73,40.18,56.79,64.2,101.79,56.64,128.19,63.59,55.66,37.84,40.63,31.97,46.48
2018-03-24,104.22,37.72,66.3,78.4,88.04,59.91,95.73,76.62,54.05,53.87,48.33,30.17,44.22
2018-03-25,109.8,38.84,51.92,85.34,93.26,71.4,106.14,68.55,45.64,52.32,56.76,41.77,35.91
2018-03-26,124.44,29.345,50.55,85.9,72.45,61.47,108.97,87.43,51.89,85.49,56.16,44.52,39.05
2018-03-27,180.27,19.85,51.77,111.26,75.58,59.53,135.34,81.94,48.2,79.32,76.01,43.41,30.21
2018-03-28,138.6,,26.35,117.78,106.91,53.11,142.11,88.11,30.53,58.0,49.92,24.17,31.14
2018-03-29,139.21,,22.93,95.98,130.56,62.27,139.06,85.46,27.49,43.46,46.52,35.1,26.82
2018-03-30,154.09,,34.85,96.45,143.54,54.62,111.45,84.54,29.82,51.975,60.9,40.45,26.34
2018-03-31,121.0,,39.89,101.59,54.5,50.15,59.97,94.97,38.7,60.49,43.4,38.5,28.48
2018-04-01,80.56,,45.25,75.14,70.5,43.05,73.88,100.59,36.96,42.65,54.63,27.92,21.83
2018-04-02,103.75,,29.45,96.38,100.47,37.91,63.73,58.41,29.16,34.55,60.99,28.27,24.23
2018-04-03,75.68,,27.82,101.18,158.72,51.35,96.56,85.98,22.21,65.85,62.79,33.99,22.29
2018-04-04,62.83,,36.15,111.82,163.42,44.94,85.81,97.55,23.84,60.17,55.95,32.84,25.28
2018-04-05,104.23,,38.02,152.56,83.45,41.51,66.34,119.78,27.42,52.95,62.98,43.66,19.68
2018-04-06,91.04,,38.53,100.5,74.21,46.87,75.17,73.01,38.43,46.28,56.87,33.37,29.89
2018-04-07,90.13,,35.94,48.46,61.52,35.9,98.48,87.35,36.88,34.09,45.6,42.99,24.4
2018-04-08,160.43,,24.52,50.27,58.97,30.27,88.22,58.59,23.42,42.13,49.85,25.7,20.05
2018-04-09,94.55,,26.0,49.56,80.37,40.26,88.76,43.74,39.79,28.51,39.81,20.2,23.72
2018-04-10,124.59,,36.7,93.89,60.77,35.54,90.41,83.55,47.17,34.87,48.96,15.2,26.12
2018-04-11,92.5,,29.62,48.61,66.26,27.63,84.9,40.73,29.43,18.64,42.24,19.23,13.0
2018-04-12,86.29,,26.52,46.21,36.82,31.58,93.84,20.24,22.09,28.11,26.2,18.61,9.25
2018-04-13,104.21,28.96,43.91,83.96,54.59,25.24,82.39,10.0,28.25,42.29,27.64,15.54,7.16
2018-04-14,88.5,29.45,22.23,97.16,58.68,23.05,99.89,59.32,18.89,52.59,33.56,9.71,7.97
2018-04-15,84.47,29.94,16.69,107.36,67.08,29.71,117.04,125.49,15.53,55.56,37.67,17.78,6.48
2018-04-16,73.54,30.43,21.91,119.75,85.99,45.86,97.65,198.61,17.15,33.87,57.56,17.81,7.2
2018-04-17,53.89,32.38,22.75,81.97,120.71,34.29,94.45,159.44,27.23,22.94,51.78,21.46,8.27
2018-04-18,60.08,36.4,41.36,73.44,87.72,37.19,97.51,122.305,19.46,35.71,54.55,30.07,17.79
2018-04-19,53.13,47.67,27.35,89.49,75.31,43.52,93.83,85.17000000000002,17.86,43.0,64.1,19.84,9.21
2018-04-20,71.3,36.52,36.7,100.01,116.85,42.38,146.99,48.03500000000002,16.36,17.8,79.58,16.04,24.83
2018-04-21,37.9,33.4,31.87,119.24,76.52,49.14,103.02,10.9,21.74,21.1,126.39,26.07,19.78
2018-04-22,78.18,33.42,31.22,62.06,91.21,42.97,91.41,40.76,15.93,23.62,36.29,28.02,8.85
2018-04-23,56.35,41.19,38.58,76.11,64.98,33.12,79.63,60.44,26.78,29.8,96.02,26.83,25.0
2018-04-24,59.66,42.62,51.52,108.64,82.47,33.09,151.86,76.49,29.64,60.36,98.88,21.79,23.35
2018-04-25,114.6,42.99,41.31,117.56,127.39,35.61,127.1,79.18,25.81,69.33,56.46,24.34,18.48
2018-04-26,74.48,49.93,44.01,142.82,135.49,38.11,68.43,59.79,21.97,43.85,55.72,29.15,24.79
2018-04-27,81.11,44.12,42.33,107.47,90.87,39.78,61.0,32.02,16.34,81.81,76.08,35.06,11.04
2018-04-28,100.39,39.22,29.34,84.13,79.19,39.85,66.22,49.21333333333334,13.9,71.4,58.94,35.77,9.74
2018-04-29,39.97,44.57,32.08,89.1,92.34,43.44,63.41,66.40666666666667,17.59,61.67,56.72,46.14,10.35
2018-04-30,53.61,187.49,42.57,79.3,64.04,44.84,44.45,83.6,14.44,64.92,53.42,29.38,28.85
2018-05-01,63.06,59.11,50.73,54.88,46.01,43.83,48.01,57.47,14.65,77.06,56.81,23.65,22.81
2018-05-02,46.17,65.71,62.94,66.74,74.0,36.08,55.72,59.63,31.6,60.54,65.79,64.52,28.54
2018-05-03,61.24,44.58,52.76,47.25,55.94,31.39,51.1,42.96,23.95,37.37,47.86,22.42,18.46
2018-05-04,41.81,113.31,76.95,49.09,45.38,19.59,57.69,38.57,22.42,46.96,51.16,28.82,23.9
2018-05-05,55.09,62.35,37.39,74.82,82.48,28.81,64.19,65.96,18.79,60.38,60.11,26.48,21.6
2018-05-06,65.54,79.0,39.42,110.48,93.08,31.91,100.12,110.32,14.83,43.89,67.36,18.29,19.3
2018-05-07,41.04,50.52,48.75,111.95,111.99,33.68,98.02,118.2,16.6,26.75,53.19,16.81,17.0
2018-05-08,49.71,55.88,22.47,61.0,215.09,43.05,98.15,94.7,19.95,31.61,96.38,13.97,29.12
2018-05-09,44.75,32.46,15.55,71.99,139.75,44.32,82.42,81.48,19.27,58.47,55.01,23.21,14.42
2018-05-10,45.84,28.99,22.62,93.45,106.67,33.83,91.04,95.96,20.57,99.65,52.1,11.28,19.06
2018-05-11,76.36,27.03,23.19,132.39,171.75,32.76,78.06,146.92,9.35,108.04,60.83,12.24,12.42
2018-05-12,44.79,27.01,20.7,144.33,123.16,33.05,59.92,173.13,81.14,118.6,55.45,9.12,21.4
2018-05-13,50.16,26.73,28.08,80.64,191.59,31.85,61.47,143.86,16.11,41.29,76.41,9.35,16.78
2018-05-14,49.07,33.13,25.14,49.22,268.33,29.86,41.9,64.77,15.15,51.48,83.35,10.52,19.77
2018-05-15,46.06,35.64,27.68,67.23,73.23,24.49,62.45,80.06,25.41,75.55,78.39,26.65,22.63
2018-05-16,52.82,34.36,27.85,78.74,121.81,41.89,62.33,139.53,17.96,56.32,71.69,28.45,22.44
2018-05-17,53.39,39.69,23.7,105.99,152.65,43.47,65.64,141.26,12.0,92.14,70.42,21.54,15.2
2018-05-18,59.44,43.05,48.5,96.96,112.66,37.31,79.59,108.65,20.89,84.74,56.88,8.96,9.58
2018-05-19,71.01,45.09,35.46,103.98,133.45,47.42,73.88,125.5,20.64,72.32,66.11,13.25,43.35
2018-05-20,59.98,47.83,35.53,83.66,157.41,38.59,66.97,86.98,16.73,67.71,54.57,10.25,16.44
2018-05-21,50.7,52.64,42.6,71.25,298.35,48.33,104.97,92.98,19.4,74.3,57.33,15.69,27.93
2018-05-22,69.87,59.24,52.89,91.16,151.54,42.68,86.62,106.83,14.85,104.43,68.99,18.72,13.23
2018-05-23,61.53,62.6,42.53,129.23,107.17,47.5,73.09,163.89,11.81,52.81,75.45,22.04,20.52
2018-05-24,67.03,35.4,40.25,114.13,225.11,36.41,76.36,132.65,13.64,51.88,61.93,25.68,25.62
2018-05-25,43.37,46.14,28.46,83.88,102.37,42.17,77.49,127.06,11.32,62.72,68.44,12.04,40.32
2018-05-26,60.05,33.64,38.2,103.02,125.89,23.65,72.7,110.31,13.25,74.08,56.84,22.6,13.07
2018-05-27,56.93,41.73,51.13,97.37,125.34,26.11,78.1,154.28,14.42,72.53,63.49,10.94,16.56
2018-05-28,44.14,29.29,47.54,117.56,104.31,31.17,67.49,130.49,25.1,108.07,70.45,13.24,19.57
2018-05-29,69.0,16.92,46.07,112.6,92.65,34.68,49.24,154.59,27.11,74.32,64.81,14.46,30.96
2018-05-30,43.53,35.67,44.17,65.76,84.9,31.7,54.17,115.04,37.85,66.86,59.09,14.78,32.1
2018-05-31,16.63,33.16,56.1,71.99,81.53,32.57,57.24,98.26,34.18,75.49,50.38,18.75,31.82
2018-06-01,78.16,42.07,57.69,79.98,72.29,37.26,45.31,110.07,39.17,99.15,71.04,17.99,37.5
2018-06-02,83.27,44.47,64.65,52.6,77.82,36.7,54.38,75.9,30.78,48.66,116.5,13.59,23.25
2018-06-03,63.79,38.79,50.69,59.52,94.26,34.85,75.71,65.38,38.25,67.25,69.06,11.68,27.42
2018-06-04,50.27,23.35,52.68,64.42,117.76,30.95,83.58,82.98,45.63,61.84,79.44,16.7,31.26
2018-06-05,51.54,25.5,42.26,61.72,96.54,31.51,73.28,69.94,57.79,59.22,79.41,17.04,28.12
2018-06-06,54.35,22.77,50.38,57.68,59.98,31.33,78.8,75.87,35.24,56.27,59.58,17.49,32.33
2018-06-07,53.59,25.27,34.9,73.77,85.89,19.68,71.43,76.26,28.43,53.32,69.5,15.77,19.29
2018-06-08,55.77,19.28,36.28,76.78,62.91,19.43,44.22,89.34,51.33,54.7,83.02,13.57,17.99
2018-06-09,63.58,19.32,41.3,52.79,62.85,20.03,52.5,93.2,36.75,29.87,49.28,10.75,12.72
2018-06-10,103.08,18.93,33.79,67.02,54.84,16.49,52.52,50.85,28.69,50.25,45.19,5.19,13.65
2018-06-11,78.25,23.76,41.09,73.22,57.9,22.31,65.12,85.68,30.94,51.72,49.5,13.23,17.64
2018-06-12,77.84,23.78,43.9,141.28,71.02,29.92,70.93,252.23,35.48,63.27,73.33,13.4,23.43
2018-06-13,69.99,27.34,45.77,261.77,80.85,30.85,80.99,551.86,35.64,83.88,84.79,13.5,25.92
2018-06-14,78.7,31.79,50.27,225.49,100.83,34.44,77.59,479.75,38.98,194.84,92.4,13.45,32.7
2018-06-15,59.96,61.43,66.88,153.28,124.13,27.83,98.06,376.76,53.56,262.84,70.52,12.81,31.58
2018-06-16,48.27,22.24,49.62,127.32,126.34,22.9,82.94,230.26,50.78,145.95,62.62,12.34,22.9
2018-06-17,44.81,17.38,59.7,84.47,155.05,21.99,82.36,219.43,39.92333333333333,49.36,54.54,11.32,24.23
2018-06-18,55.21,13.38,48.19,61.06,127.74,17.2,75.28,141.54,29.066666666666663,41.53,79.91,13.09,17.92
2018-06-19,40.89,32.62,52.41,52.76,70.44,14.61,71.61,119.39,18.21,39.78,58.91,15.52,17.38
2018-06-20,41.59,13.64,57.34,67.55,90.31,15.27,67.46,173.6,33.71,44.05,51.15,16.72,19.06
2018-06-21,39.02,16.71,60.06,76.98,107.2,10.31,72.52,251.28,27.7,33.94,83.77,20.49,18.81
2018-06-22,33.5,18.94,57.98,83.98,86.56,21.26,79.93,153.17,27.05,40.94,71.26,19.2,18.69
2018-06-23,39.42,23.76,61.21,81.33,140.01,20.07,64.14,171.14,26.17,32.02,69.38,17.08,17.85
2018-06-24,46.84,21.84,55.1,54.15,63.36,16.99,66.35,84.28,30.25,41.94,60.2,15.29,18.09
2018-06-25,51.63,51.82,61.59,46.9,71.89,16.31,68.24,121.95,30.0,45.02,52.05,13.66,18.93
2018-06-26,38.12,32.62,61.34,29.98,83.15,16.23,43.46,77.99,27.27,49.85,46.38,15.12,16.86
2018-06-27,27.79,11.68,76.53,52.48,47.6,17.64,52.86,44.56,33.04,30.38,53.68,13.41,16.85
2018-06-28,36.27,9.23,54.64,30.07,50.14,18.93,34.85,59.65,27.29,21.99,54.1,14.5,16.46
2018-06-29,76.41,11.93,57.46,37.11,40.13,18.18,48.51,40.69,32.92,14.6,77.05,17.1,18.4
2018-06-30,62.72,18.23,81.3,41.41,39.75,20.85,65.58,37.45,33.78,26.32,73.53,15.49,20.31
2018-07-01,48.12,19.15,68.11,34.18,38.35,16.91,60.82,37.7,32.22,39.38,92.72,17.82,23.99
2018-07-02,36.8,16.29,87.21,34.24,56.83,16.48,55.72,43.68,31.92,42.91,42.08,19.23,20.36
2018-07-03,41.37,21.63,54.36,44.55,43.54,16.28,57.51,47.39,38.8,29.81,42.91,23.0,15.08
2018-07-04,302.08,18.55,53.97,45.76,29.95,15.97,44.58,54.79,33.39,57.48,45.51,18.41,19.42
2018-07-05,37.15,20.36,55.84,50.41,35.47,13.22,40.99,60.75,24.36,35.43,79.95,19.07,13.93
2018-07-06,59.76,21.44,78.46,57.12,69.98,20.05,52.55,70.27,27.25,57.96,51.39,18.6,18.29
2018-07-07,71.94,15.56,54.32,61.93,96.52,22.74,69.84,66.14,35.14,51.58,62.56,16.08,17.25
2018-07-08,47.95,22.83,53.66,68.2,67.77,19.92,58.43,79.13,33.26,41.99,61.82,7.0,13.43
2018-07-09,55.91,21.11,62.38,70.48,48.77,16.63,33.32,113.08,34.32,43.36,61.97,15.77,16.83
2018-07-10,72.06,36.65,56.32,47.48,33.11,19.7,41.66,58.97,30.08,52.64,53.08,10.73,18.16
2018-07-11,127.23,20.8,49.15,39.78,32.77,19.05,49.47,57.75,31.55,28.48,51.71,17.48,16.89
2018-07-12,127.37,17.82,44.79,46.53,26.27,11.93,44.65,70.54,25.83,36.03,66.31,16.18,15.95
2018-07-13,36.42,16.63,45.82,28.44,27.48,13.21,44.33,43.08,28.16,16.45,27.49,17.58,14.05
2018-07-14,40.97,18.87,47.78,33.82,32.23,17.97,42.91,34.01,36.57,21.83,26.18,11.88,9.85
2018-07-15,33.38,17.08,50.76,37.76,35.31,16.12,42.47,30.95,21.84,21.47,25.63,9.01,8.68
2018-07-16,33.51,19.93,43.0,37.32,29.57,11.04,35.55,54.23,28.49,28.43,39.39,10.5,7.5
2018-07-17,29.56,16.98,37.08,34.26,33.6,12.14,32.38,56.42,22.82,22.09,20.77,11.1,7.75
2018-07-18,21.89,18.83,41.77,37.76,40.93,14.13,38.21,61.74,29.86,24.9,70.35,15.43,10.45
2018-07-19,44.87,16.82,47.86,35.04,58.27,14.39,47.9,53.97,22.54,18.52,25.27,13.54,12.7
2018-07-20,33.16,15.52,40.3,37.26,32.85,12.58,58.49,63.78,27.9,26.85,35.41,14.45,14.48
2018-07-21,45.25,17.44,46.01,50.21,24.25,19.61,36.05,61.81,27.85,27.89,61.42,18.23,17.96
2018-07-22,48.95,18.63,55.78,25.81,23.63,19.54,27.92,35.71,32.61,25.89,22.64,18.47,16.87
2018-07-23,42.89,19.86,50.08,32.39,22.34,17.69,34.29,46.01,36.78,23.24,25.16,18.71,16.46
2018-07-24,48.36,17.85,49.87,39.3,37.91,15.64,46.88,70.47,41.99,24.15,35.17,13.41,17.42
2018-07-25,51.7,17.62,35.67,34.7,28.26,17.88,32.39,55.24,43.56,28.38,31.45,12.69,17.79
2018-07-26,43.18,20.0,37.4,32.22,18.08,14.41,41.54,47.38,44.48,14.82,55.96,14.85,18.75
2018-07-27,35.8,22.28,41.69,21.75,46.07,14.52,42.89,24.77,35.02,10.8,52.41,16.1,11.92
2018-07-28,37.76,21.05,54.4,37.69,43.02,18.23,44.28,31.09,35.58,,48.42,18.51,17.74
2018-07-29,38.1,20.1,54.77,44.03,40.79,26.09,31.96,53.09,40.33,,50.68,17.59,21.78
2018-07-30,39.43,22.92,45.89,39.89,22.68,26.02,36.94,63.41,43.0,,44.09,13.55,28.31
2018-07-31,51.78,20.96,51.13,50.59,18.21,19.21,47.02,67.55,60.0,,53.4,13.44,27.1
2018-08-01,63.4,20.59,50.78,55.77,15.6,21.88,39.54,77.4,74.62,,63.97,14.91,20.21
2018-08-02,58.21,20.73,39.82,71.5,31.51,25.77,51.7,126.74,40.26,,68.84,14.62,18.52
2018-08-03,47.83,23.34,44.27,65.46,42.01,30.8,49.62,120.1,52.43,,68.51,18.7,25.59
2018-08-04,53.64,27.61,52.36,69.75,72.38,23.43,54.43,171.29,53.49,,61.58,19.14,21.79
2018-08-05,48.18,20.75,60.28,63.57,133.47,20.2,64.42,155.55,50.995000000000005,,60.62,11.14,24.0
2018-08-06,56.75,23.63,60.81,50.64,92.95,26.91,61.9,69.07,48.5,,50.47,9.04,17.79
2018-08-07,41.21,18.24,40.73,44.54,62.39,18.92,47.6,62.79,45.4,,54.87,9.51,18.47
2018-08-08,37.33,18.35,26.05,36.7,32.23,16.17,44.42,47.14,39.1,,51.27,11.16,16.73
2018-08-09,28.74,17.33,29.65,36.84,48.4,18.07,45.02,43.7,44.7,,28.7,9.21,18.72
2018-08-10,34.05,18.24,45.66,46.24,49.25,17.09,60.95,59.37,53.32,,34.8,8.67,11.39
2018-08-11,28.94,18.6,30.97,32.72,44.96,16.39,80.39,56.05,34.35,,37.53,11.88,10.62
2018-08-12,25.06,10.61,26.95,25.7,33.21,11.98,66.95,67.48,21.86,,26.76,10.35,8.1
2018-08-13,32.05,11.4,38.03,32.75,29.48,11.66,59.48,69.78,35.57,,35.63,10.5,9.28
2018-08-14,44.02,13.1,35.44,46.85,52.39,16.97,61.14,71.72,47.85,,51.3,6.88,7.45
2018-08-15,48.73,15.35,20.43,43.0,53.24,22.11,44.0,76.99,45.620000000000005,,73.24,6.0,15.32
2018-08-16,43.54,12.86,26.01,36.49,18.45,7.78,37.12,49.45,43.39,,38.92,12.86,8.84
2018-08-17,28.66,16.77,60.61,32.98,42.07,18.56,41.99,43.04,25.69,,32.28,6.92,11.39
2018-08-18,31.01,20.09,55.4,32.11,57.75,15.3,65.93,45.82,32.84,,33.39,10.26,12.51
2018-08-19,33.95,16.78,49.34,47.01,44.44,15.28,53.67,53.09,17.9,,25.88,9.45,8.71
2018-08-20,33.7,24.78,69.17,61.1,31.45,13.19,40.25,90.54,21.84,,28.61,11.81,10.46
2018-08-21,48.21,20.61,85.12,30.98,31.04,10.08,34.96,54.44,20.96,19.92,29.54,12.68,11.3
2018-08-22,40.66,20.75,52.23,29.75,42.25,10.33,60.08,49.61,30.03,,39.29,17.56,7.0
2018-08-23,38.65,17.29,34.77,31.19,35.86,12.51,56.54,44.46,31.38,,28.67,14.31,11.44
2018-08-24,49.47,18.74,40.39,23.71,31.25,14.36,67.18,46.65,34.315,,29.88,21.91,15.76
2018-08-25,33.2,22.36,55.14,21.96,29.39,15.34,54.79,47.6,37.25,,29.4,15.88,18.79
2018-08-26,34.52,18.42,32.83,23.96,159.64,14.61,55.12,43.06,35.77,,34.97,16.86,15.05
2018-08-27,44.57,19.86,34.87,24.78,73.24,15.31,48.25,37.73,34.29,,42.25,15.94,10.1
2018-08-28,58.92,21.93,29.44,29.26,33.84,16.51,39.88,46.43,41.97,,44.1,9.94,14.43
2018-08-29,51.03,20.52,32.56,36.06,32.44,20.98,45.77,31.39,48.18,,28.57,10.58,22.65
2018-08-30,45.77,23.33,50.7,41.26,33.21,24.66,70.69,51.98,43.89,,44.67,20.16,28.45
2018-08-31,38.22,19.74,29.65,47.53,22.04,22.43,52.89,74.94,51.3,,38.23,18.13,24.94
2018-09-01,34.44,23.62,38.58,45.19,24.62,23.16,51.74,48.51,35.33,,31.62,23.44,26.24
2018-09-02,28.8,21.84,47.56,40.9,16.66,18.51,44.76,48.03,39.86,,28.93,19.24,30.6
2018-09-03,71.825,25.06,42.77,42.06,30.93,15.84,41.48,36.14,45.16,,30.21,20.49,21.81
2018-09-04,114.85,32.78,54.8,55.72,41.71,20.36,46.91,48.54,41.12,,34.05,20.0,24.22
2018-09-05,20.8,25.32,47.98,39.77,27.31,27.05,53.07,58.0,39.34,,45.64,22.06,19.82
2018-09-06,22.14,25.21,61.47,49.44,46.25,25.36,57.02,68.13,48.18,,45.95,16.12,25.11
2018-09-07,19.66,27.2,48.17,42.11,31.52,25.42,38.81,28.75,41.28,,36.89,17.55,31.3
2018-09-08,22.3,18.32,67.78,35.45,36.95,21.61,62.79,27.69,47.03,,29.7,17.14,27.1
2018-09-09,22.33,19.07,30.81,29.1,26.64,34.85,75.02,19.99,65.02,,20.31,18.0,26.915
2018-09-10,18.54,28.1,41.96,36.99,39.0,38.35,52.35,29.08,48.09,,32.94,18.86,26.73
2018-09-11,17.91,30.34,40.59,28.33,38.68,33.85,57.38,35.14,47.34,,33.66,22.24,33.28
2018-09-12,16.28,24.47,44.5,28.55,38.51,35.06,50.11,39.06,56.6,,36.18,24.4,40.66
2018-09-13,21.06,29.84,45.96,27.49,39.92,41.83,56.67,42.36,64.77,,45.9,25.5,40.56
2018-09-14,20.82,27.72,82.38,31.38,46.81,42.24,58.11,44.35,62.18,,47.34,28.03,37.93
2018-09-15,18.18,24.1,42.08,37.48,55.15,43.69,63.78,58.03666666666667,62.22,,47.33,28.44,31.64
2018-09-16,21.41,24.43,43.25,43.09,57.48,48.98,67.67,71.72333333333333,67.61,,43.96,19.46,29.665
2018-09-17,24.51,19.03,30.77,55.86,68.6,35.58,88.56,85.41,33.98,,44.71,18.96,27.69
2018-09-18,28.15,19.86,44.32,54.94,73.05,39.68,78.46,226.56,41.23,,48.12,12.38,22.12
2018-09-19,23.65,20.21,24.98,58.63,77.9,38.6,96.29,108.71,47.77,,49.52,17.14,29.25
2018-09-20,25.32,25.55,55.76,73.3,87.71,40.88,80.58,226.92,71.26,,48.99,14.31,38.32
2018-09-21,25.87,26.75,49.28,46.73,24.6,37.91,32.7,42.58,37.58,,47.7,20.42,35.02
2018-09-22,22.62,24.45,50.3,24.29,29.47,27.29,49.15,44.86,38.53,,17.46,21.49,24.29
2018-09-23,21.12,30.84,50.51,30.71,55.13,32.25,63.65,60.29,38.46,,15.78,13.45,19.69
2018-09-24,21.79,22.6,31.02,21.46,57.32,34.94,77.5,34.16,29.18,,22.0,16.64,18.81
2018-09-25,18.87,26.76,43.43,21.45,39.53,41.46,73.45,54.14,28.61,,39.67,24.56,26.13
2018-09-26,22.11,31.25,61.73,42.83,41.87,53.68,71.6,46.65,34.19,,52.7,24.19,24.08
2018-09-27,24.07,29.24,28.2,71.44,59.19,43.09,63.83,93.9,36.81,,53.34,22.38,21.81
2018-09-28,25.9,26.36,22.68,83.78,76.75,45.92,81.55,122.28,18.71,,57.85,26.0,11.15
2018-09-29,29.8,17.35,71.65,92.46,106.14,55.39,86.98,138.86,28.19,,55.11,15.29,14.58
2018-09-30,29.37,25.28,64.87,69.49,81.75,67.69,75.9,81.18,52.09,,50.9,21.93,11.78
2018-10-01,33.95,21.61,32.53,65.78,88.36,63.16,71.81,73.69,73.3,,47.8,23.75,8.98
2018-10-02,31.13,14.51,22.28,76.03,95.24,37.8,85.22,94.13,64.0,,52.83,17.33,9.7
2018-10-03,58.28,15.17,17.89,63.37,104.4,36.5,103.11,79.82,31.64,,41.04,18.9,13.11
2018-10-04,63.92,21.47,20.58,97.4,116.81,39.63,96.92,109.59,62.23,,42.35,14.12,14.15
2018-10-05,73.89,13.99,23.68,121.12,97.28,39.8,85.68,157.04,57.35,,46.05,20.59,25.88
2018-10-06,79.37,14.0,16.7,78.87,123.5,56.36,90.95,117.02,78.54,,46.46,30.33,49.7
2018-10-07,78.64,20.86,34.54,81.14,133.77,65.91,88.59,109.68,69.29,,44.93,12.48,68.66
2018-10-08,122.92,32.94,36.11,118.6,106.14,64.44,107.44,139.15,54.88,,44.43,13.27,53.52
2018-10-09,160.05,31.82,61.0,103.26,89.92,60.07,124.3,136.28,42.4,,49.14,15.1,65.16
2018-10-10,113.9,40.93,70.42,93.36,124.48,56.5,97.3,96.1,31.74,,69.46,15.43,52.88
2018-10-11,126.66,55.08,53.49,70.42,114.24,52.63,67.14,110.19,49.33,,71.12,35.94,54.08
2018-10-12,116.02,56.31,48.26,67.93,75.05,54.39,40.05,134.13,43.88,,61.36,38.58,40.99
2018-10-13,96.65,72.74,39.7,132.93,65.19,58.56,60.88,133.97,69.73,,59.86,36.93,47.2
2018-10-14,110.05,48.48,40.74,91.88,87.21,54.35,78.93,134.47,58.04,,65.77,30.14,39.22
2018-10-15,109.84,41.44,40.91,115.96,105.49,58.24,104.86,121.49,49.55,,66.0,31.75,36.86
2018-10-16,140.06,35.37,29.82,139.18,121.24,53.26,110.89,112.43,40.69,,85.38,19.06,34.41
2018-10-17,109.11,19.99,33.85,137.29,128.3,41.03,112.96,147.66,53.01,,58.16,12.74,22.05
2018-10-18,107.26,62.95,31.6,143.2,125.01,40.35,125.18,162.48,86.27,,67.49,16.07,32.086
2018-10-19,105.87,20.75,39.65,137.73,123.98,43.99,107.26,159.55,145.0,,78.42,12.9,42.122
2018-10-20,101.86,25.61,66.17,168.87,112.69,58.44,120.85,192.38,69.05,,72.99,13.8,52.158
2018-10-21,96.15,36.42,65.55,141.15,116.62,61.34,125.04,233.09,99.12,41.99,74.69,11.42,62.194
2018-10-22,88.58,37.81,168.81,121.65,123.77,66.82,141.92,126.27,107.88,59.95,60.43,19.09,72.23
2018-10-23,129.98,49.17,73.57,119.4,129.95,67.12,122.46,147.67,111.32,48.96,51.98,17.97,71.31
2018-10-24,103.71,62.67,76.77,174.04,166.67,67.52,140.29,176.23,90.26,61.79,59.1,30.73,63.54
2018-10-25,121.11,46.34,72.83,168.82,189.48,60.72,147.16,200.56,78.89,37.17,55.75,45.62,52.92
2018-10-26,82.49,50.19,72.24,203.12,168.41,48.68,171.12,227.62,52.93,42.12,62.72,54.28,56.53
2018-10-27,72.93,39.65,61.5,206.05,174.27,57.44,136.71,222.63,63.16,48.55,69.35,66.15,69.42
2018-10-28,94.08,37.32,59.79,205.0,163.73,56.51,132.09,244.57,44.31,45.78,80.31,57.1,53.53
2018-10-29,82.88,36.11,75.15,231.83,165.78,56.02,112.07,231.84,34.42,57.31,92.86,49.67,48.33
2018-10-30,88.69,40.12,34.51,263.39,147.83,57.32,137.34,271.91,37.5,57.94,80.37,51.29,58.65
2018-10-31,82.52,40.02,28.16,225.17,138.52,56.98,103.19,246.16,22.75,49.3,60.99,46.33,33.33
2018-11-01,72.11,20.96,27.63,236.67,146.28,50.87,155.93,236.55,11.04,116.63,71.04,42.05,17.62
2018-11-02,78.48,17.57,28.58,205.44,186.57,34.07,158.76,218.31,11.34,33.74,63.12,43.92,14.54
2018-11-03,103.22,21.42,35.6,159.56,165.8,25.96,148.34,178.76,7.47,48.76,49.51,11.3,12.7
2018-11-04,70.39,21.84,86.21,97.27,139.28,24.88,170.84,112.17,8.24,27.22,79.78,26.4,16.86
2018-11-05,107.9,23.98,35.2,361.98,113.48,32.8,180.68,279.25,11.35,27.75,44.83,54.98,21.58
2018-11-06,117.08,41.38,55.01,177.88,185.64,44.66,180.15,161.84,30.77,31.86,74.94,64.48,23.22
2018-11-07,162.18,57.03,59.06,175.43,218.8,54.63,258.99,122.69,101.79,73.92,74.51,46.01,28.39
2018-11-08,205.21,61.98,49.98,420.3,400.97,59.82,295.52,274.14,198.38,96.85,106.88,49.17,43.23
2018-11-09,165.37,33.68,74.73,300.91,254.56,64.36,186.59,254.56,48.16,60.41,108.86,40.86,51.51
2018-11-10,110.7,50.36,70.81,288.86,242.63,69.5,185.14,234.57,66.51,54.89,99.02,35.16,56.85
2018-11-11,143.72,55.48,82.59,256.68,198.19,61.15,228.08,186.09,87.49,62.42,60.18,36.27,68.25
