Date,AP001,AP005,DL002,DL004,DL007,DL012,DL014,DL017,DL019,DL025,DL028,DL030,DL031,KA005,KA010,KL008,PB001,RJ004,RJ005,RJ006,TG001,TG002,TG003,TG004,TG006,DL003,DL009,DL015,DL016,DL032,DL035,DL037
2017-12-19,171.56,121.39,465.0,195.5,270.3,238.29,280.8,206.25,281.0,220.51,210.79,205.77,329.25,92.49,52.92,71.07,171.16,233.77,126.06666666666666,155.26999999999998,106.66,112.24,143.51,142.46,148.5,,,,,,,
2017-12-20,141.83,137.31,698.68,344.68,443.15,323.94,439.9,381.67,470.28,407.59,373.5,330.01,503.08,90.38,50.17,46.85,221.19,145.25,154.63333333333333,221.2,128.66,165.04,152.35,151.47,163.31,,,,,,,
2017-12-21,147.74,110.88,660.0,381.68,514.81,355.78,479.3,459.87,445.54,404.65,363.17,329.86,543.04,78.5,45.95,56.57,198.96,119.8,183.2,106.94,136.04,160.22,148.97,152.91,142.73,,,,,,,
2017-12-22,152.59,178.94,391.3,185.4,294.79,227.08,258.34,235.92,263.0,201.03,203.46,190.37,319.38,78.57,37.52,41.88,126.01,84.03,,80.21,140.48,204.81,147.86,151.97,164.88,,,,,,,
2017-12-23,147.95,195.51,315.35,136.07,242.29,173.22,201.92,165.74,191.08,112.14,138.71,135.78,261.75,82.48,46.66,59.38,157.96,154.19,,123.63,158.09,177.67,169.79,170.65,177.65,,,,,,,
2017-12-24,167.75,183.31,655.26,198.73,441.9,272.99,327.48,262.21,280.38,186.08,260.75,182.38,409.62,84.78666666666668,38.57,49.75,186.31,147.91,,152.7,154.66,151.51,155.64,146.22,178.45,,,,,,,
2017-12-25,171.47,168.7,595.29,337.51,492.17,323.12,383.58,338.57,381.83,186.08,393.94,280.55,448.96,87.09333333333335,45.31,64.2,210.37,143.35,,133.65,143.19,154.48,141.71,136.69,177.3,,,,,,,
2017-12-26,170.21,202.38,576.0,275.71,388.11,258.25,359.59,304.31,342.6,187.98,216.8,264.49,379.83,89.4,51.06,79.85,272.45,172.29,313.25,170.92,123.18,170.97,150.03,151.65,178.28,,,,,,,
2017-12-27,192.2,176.88,569.94,252.15,373.66,281.32,318.56,270.3,320.08,257.65,286.88,246.9,399.96,106.83,67.27,86.73,303.42,157.48,290.68,231.15,105.59,122.03,125.64,133.7,163.66,,,,,,,
2017-12-28,175.16,195.79,578.14,251.81,508.37,343.7,355.0,372.52,378.62,262.54,313.25,281.66,477.25,103.46,63.14,98.85,188.85,142.51,268.11,199.07,114.72,155.02,138.89,131.85,157.96,,,,,,,
2017-12-29,138.6,103.4,586.35,276.26,468.95,387.69,330.44,310.85,365.96,248.04,273.83,266.97,443.12,94.52,54.45,85.7,199.13,157.56,252.8,176.18,141.58,162.04,152.97,136.44,167.55,,,,,,,
2017-12-30,109.33,100.61,655.95,343.26,492.12,340.58,365.88,397.18,421.54,365.76,359.58,306.36,484.83,89.74,51.63,100.61,254.85,214.93,215.3,179.55,135.98,124.91,136.8,107.7,159.55,,,,,,,
2017-12-31,131.62,113.01,735.05,367.61,583.23,363.98,347.24,340.1,444.62,616.46,404.5,315.48,468.18,76.39,41.84,80.02,285.43,183.45,163.86,114.57,116.12,146.82,120.91,103.67,146.26,,,,,,,
2018-01-01,108.83,99.04,570.11,386.86,533.07,383.14,283.4,283.02,515.54,460.97,440.95,343.22,565.38,90.96,58.11,88.43,291.36,179.8,182.66,169.92,115.78,135.54,115.49,108.46,122.93,,,,,,,
2018-01-02,109.82,106.57,538.43,347.74,627.5,378.69,345.17,244.51,523.33,619.62,354.17,359.17,565.5,94.13,63.12,88.75,260.76,208.73,224.77,186.36,116.67,145.14,131.9,134.97,153.84,,,,,,,
2018-01-03,137.48,132.6,481.54,291.14,372.98,271.47,367.54,240.03,382.62,451.27,276.42,254.88,406.25,83.2,63.08,78.75,179.58,248.19,253.32,235.17,140.04,166.59,137.53,140.56,162.8,,,,,,,
2018-01-04,174.75,234.51,574.92,259.35,327.58,263.76,371.21,580.96,413.08,615.1,357.79,281.41,320.17,96.19,63.91,90.64,,172.73,184.83,198.68,154.59,168.88,147.67,160.89,172.76,,,,,,,
2018-01-05,162.69,183.69,429.54,295.59,322.48,285.26,375.81,412.59,388.54,503.84,286.56,259.27,402.33,110.1,76.48,118.0,,141.69,194.97,165.44,160.26,149.17,140.17,157.31,171.68,,,,,,,
2018-01-06,151.97,218.15,587.65,305.56,418.78,288.33,414.46,366.36,374.08,451.97,272.86,286.0,385.79,105.47,82.97,117.45,,179.14,201.49,181.36,136.11,151.88,152.72,145.77,168.54,,,,,,,
2018-01-07,145.68,200.4,471.04,249.39,313.17,230.54,279.8,281.0,319.25,358.14,265.04,223.1,323.3,104.49,84.28,101.17,,153.63,160.51,143.15,139.04,148.79,138.71,128.95,167.23,,,,,,,
2018-01-08,132.66,196.05,474.1,219.63,310.09,243.36,249.1,238.81,266.88,266.18,190.5,198.32,315.83,92.63,61.84,95.2,,181.98,199.88,171.1,134.57,144.66,139.23,122.56,166.26,,,,,,,
2018-01-09,146.64,116.56,623.19,296.37,385.09,296.59,361.3,331.58,368.38,477.08,314.25,262.53,375.12,94.4,59.39,115.88,,192.66,203.36,188.37,156.17,155.39,157.49,159.14,174.03,,,,,,,
2018-01-10,155.95,191.53,492.13,241.22,305.24,246.72,255.98,291.39,314.54,341.37,303.86,234.4,321.5,83.19,52.47,109.22,,205.23,235.11,165.02,153.28,160.16,153.09,154.74,172.41,,,,,,,
2018-01-11,153.97,289.19,405.83,179.81,280.4,209.31,202.1,240.42,266.12,291.14,166.9,187.99,285.88,79.48,47.41,71.31,,183.45,258.71,139.39,141.77,174.2,163.25,165.1,171.97,,,,,,,
2018-01-12,182.54,254.08,451.04,219.93,320.61,239.68,259.68,269.85,296.75,324.03,210.35,214.12,356.71,103.96,49.12,71.91,198.54,209.89,208.09,196.85,145.72,159.88,156.21,159.48,178.51,,,,,,,
2018-01-13,125.01,210.61,470.64,290.57,415.49,300.02,343.77,292.68,360.88,523.52,175.12,264.21,400.79,149.18,48.2,67.32,189.41,208.77,347.19,200.11,139.85,149.56,160.51,158.72,176.34,,,,,,,
2018-01-14,129.99,283.0,577.45,238.18,279.88,258.32,281.38,274.76,330.21,433.27,285.29,244.55,347.29,167.37,54.61,53.93,195.9,194.89,163.88,162.53,115.88,125.05,149.38,140.48,174.34,,,,,,,
2018-01-15,115.53,203.02,545.62,238.93,364.18,281.4,246.74,319.22,322.83,349.94,258.46,233.3,383.25,147.77,53.37,72.73,138.18,165.53,136.66,132.35,112.43,106.69,111.48,103.15,142.56,,,,,,,
2018-01-16,100.34,233.26,350.38,172.18,293.63,220.42,226.32,214.19,239.21,244.86,155.62,173.12,330.62,135.77,62.69,95.26,158.17,125.67,166.42,151.29,114.58,119.07,112.58,130.55,155.66,,,,,,,
2018-01-17,104.45,200.75,434.57,337.4,315.59,316.37,393.98,370.38,327.38,496.03,261.33,241.42,426.79,155.55,62.78,109.18,151.64,82.26,140.84,88.13,120.62,119.69,129.3,122.04,149.78,,,,,,,
2018-01-18,117.3,168.22,714.55,303.22,533.16,329.06,471.7,379.23,402.58,584.15,337.46,266.74,477.21,150.5,56.55,102.56,146.1,154.24,164.44,133.9,139.04,133.83,152.5,133.27,150.62,,,,,,,
2018-01-19,116.14,187.51,570.5,378.09,425.61,352.17,411.86,357.39,423.58,493.12,356.5,307.32,464.75,134.91,51.08,98.15,131.82,146.51,192.81,148.76,125.01,137.51,142.35,137.84,154.98,,,,,,,
2018-01-20,132.84,249.97,358.42,236.36,303.47,243.81,287.79,260.28,310.0,277.04,250.25,196.39,407.56,164.62,63.72,115.98,154.81,173.03,186.05,155.39,130.97,136.38,150.53,144.16,157.22,,,,,,,
2018-01-21,141.85,199.35,391.11,216.76,318.92,258.46,302.36,253.89,256.33,348.19,155.17,208.25,349.27,150.21,58.4,118.82,163.69,140.61,191.32,142.64,136.82,132.76,145.35,131.33,157.58,,,,,,,
2018-01-22,142.86,213.01,525.16,257.37,466.53,296.28,364.96,355.75,398.38,376.52,246.71,274.17,476.46,174.18,65.72,115.3,131.93,148.39,140.24,183.15,151.24,126.76,144.28,139.67,148.53,,,,,,,
2018-01-23,138.14,262.9,335.67,219.72,253.29,228.28,277.66,272.23,264.21,293.76,191.92,189.26,284.47,188.92,75.62,120.64,110.95,137.56,148.43,132.76,134.74,114.69,105.42,96.89,136.12,,,,,,,
2018-01-24,137.31,228.305,236.53,178.67,226.81,190.75,202.33,217.71,222.0,205.15,176.79,139.49,235.42,177.17,73.7,112.83,59.87,145.75,156.52,148.27,136.51,122.23,121.55,131.66,145.1,,,,,,,
2018-01-25,155.73,193.71,312.25,136.52,216.57,148.71,165.75,163.04,190.25,207.0,158.38,122.98,184.0,177.59,80.44,84.26,122.25,124.7,147.28,139.9,154.51,158.04,139.82,157.92,165.55,,,,,,,
2018-01-26,143.38,159.11499999999998,290.33,155.21,238.64,192.78,226.97,219.57,242.71,233.43,169.46,157.99,236.75,165.25,69.09,89.49,120.69,154.9,177.72,163.4,157.32,148.29,149.81,149.69,170.45,,,,,,,
2018-01-27,131.14,124.52,394.54,189.51,298.71,257.31,280.04,282.46,295.54,304.07,205.33,204.78,352.21,193.77,92.76,99.88,160.56,134.87,77.08,152.94,156.98,147.1,156.72,159.42,163.45,,,,,,,
2018-01-28,131.86,152.19,398.04,235.27,285.41,191.27,253.22,247.65,255.08,251.47,190.71,167.07,353.0,178.09,71.49,71.88,114.13,138.76,39.57,150.45,154.43,135.7,150.65,141.85,145.83,,,,,,,
2018-01-29,135.97,156.83,448.17,257.84,311.29,193.88,269.41,258.66,277.67,320.04,221.08,191.92,334.25,165.27,63.12,99.08,101.86,139.6,96.94,133.48,151.76,180.42,138.99,133.67,144.11,,,,,,,
2018-01-30,140.66,202.2,303.92,204.08,251.33,159.07,199.75,217.48,243.57,227.48,166.75,159.18,281.67,166.21,64.21,96.6,131.87,213.1,293.05,255.38,140.25,167.84,142.29,153.69,163.45,,,,,,,
2018-01-31,147.48,187.71,308.88,187.07,221.62,170.07,200.57,217.96,240.5,215.19,147.17,161.32,273.5,162.59,63.36,107.96,135.69,220.87,176.82,160.83,123.49,133.68,147.92,143.09,160.64,,,,,,,
2018-02-01,152.59,168.36,451.58,173.42,277.09,182.33,244.43,240.25,284.29,344.19,211.29,194.11,322.46,156.09,56.91,114.76,114.54,212.45,191.39,132.79,134.57,121.27,127.01,120.66,146.23,447.27,349.68,512.53,335.94,393.69,334.86,360.85
2018-02-02,130.36,210.94,334.96,217.46,295.16,204.92,197.25,248.29,262.83,250.68,147.5,168.93,327.96,150.13,57.42,102.16,96.3,185.3,131.8,162.99,121.19,116.79,117.81,104.49,141.69,359.17,338.44,393.25,337.06,325.22,291.48,283.33
2018-02-03,119.52,205.06,253.58,182.11,224.76,185.25,169.77,188.27,227.21,213.26,118.29,136.35,245.32,153.66,56.28,96.7,138.44,186.34,125.45,118.78,137.7,100.9,115.43,102.72,122.25,299.54,284.96,384.29,260.18,327.58,258.73,247.75
2018-02-04,115.65,191.95,278.45,223.97,226.69,182.35,166.99,202.64,214.5,215.4,138.0,149.84,233.23,142.45,57.03,95.27,131.72,168.63,121.09,104.18,124.43,91.86,99.04,100.28,112.12,305.0,294.12,390.08,265.11,346.12,273.29,274.42
2018-02-05,100.54,179.27,421.25,211.74,282.24,212.05,198.3,256.34,266.33,268.53,172.08,187.19,276.93,139.19,49.97,93.88,147.2,176.11,128.53,128.06,126.75,101.6,102.57,111.56,117.62,369.75,333.96,483.21,329.32,435.47,380.5,319.71
2018-02-06,101.1,183.64,335.75,212.59,273.57,195.95,159.58,230.84,259.25,227.96,143.42,169.21,274.96,168.13,57.95,89.88,136.91,165.6,112.18,92.94,144.85,99.26,135.8,106.99,137.54,332.79,334.62,440.38,303.45,368.74,312.25,287.88
2018-02-07,116.89,139.55,285.58,162.75,243.16,171.64,143.88,196.95,224.17,198.38,133.21,139.9,257.42,141.22,50.27,71.72,157.27,158.75,115.23,103.99,143.75,131.51,128.51,110.69,159.07,287.79,294.04,416.25,257.17,323.82,283.5,275.54
2018-02-08,120.05,114.01,497.84,222.46,377.81,263.42,253.4,294.25,280.0,251.23,201.04,205.66,349.86,130.18,44.19,47.29,160.02,159.29,123.3,123.91,123.78,107.49,85.85,104.93,103.15,401.21,344.26,549.36,308.3,519.15,390.54,388.46
2018-02-09,62.82,125.65,530.64,257.13,376.47,234.13,285.33,277.88,300.27,259.42,206.35,216.52,397.04,142.26,50.78,63.08,162.02,182.45,128.05,118.85,147.77,101.75,102.01,114.19,119.77,424.21,385.65,533.26,374.27,523.6,404.67,352.21
2018-02-10,66.74,119.12,531.6,258.13,400.34,271.39,317.93,304.9,299.29,261.61,221.79,178.02,420.12,127.14,42.64,65.34,166.85,156.62,129.92,104.71,130.4,114.97,119.78,113.5,117.91,489.75,315.58,533.66,453.17,543.26,374.71,449.77
2018-02-11,112.29,129.71,385.29,204.77,314.3,161.24,264.26,316.0,228.54,198.6,144.71,147.52,342.5,148.48,44.78,70.25,177.22,170.28,150.13,140.66,99.07,87.26,81.18,86.75,116.05,336.54,291.95,347.67,351.57,363.61,411.12,344.33
2018-02-12,99.73,116.58,152.96,94.88,109.27,93.14,118.2,138.8,90.5,112.61,67.88,76.47,154.62,130.88,46.97,77.5,87.04,123.08,88.72,70.26,97.16,82.34,79.68,92.1,114.19,204.12,145.6,198.21,172.04,184.46,210.04,154.21
2018-02-13,99.04,122.26,232.9,114.57,151.77,107.68,148.96,133.98,91.45,136.95,107.42,89.51,167.0,96.37,53.12,86.42,52.61,140.08,94.59,113.03,85.54,82.6,86.95,79.42,112.33,218.38,187.53,257.46,168.25,219.64,173.04,196.78
2018-02-14,107.96,113.91,218.58,99.81,141.57,85.91,114.46,107.18,95.0,100.89,78.33,61.94,170.58,,68.55,95.91,50.34,118.01,86.24,82.22,108.17,91.71,99.84,93.33,111.69,192.38,180.92,262.5,151.21,186.92,152.25,171.55
2018-02-15,118.62,169.98,216.57,132.1,152.27,114.07,129.94,118.64,73.0,114.57,87.54,93.45,202.21,,59.31,84.58,94.51,146.28,109.62,103.81,101.84,118.41,112.67,126.61,133.17,208.33,209.91,292.62,182.92,212.62,192.46,203.08
2018-02-16,128.81,150.5,286.47,101.48,217.63,137.25,181.76,171.22,108.54,159.5,134.08,125.81,230.21,,53.91,72.11,181.17,176.77,146.26,135.23,102.54,100.95,119.1,129.91,132.18,260.21,260.07,338.92,221.48,271.17,234.21,237.63
2018-02-17,97.19,155.27,351.25,147.27,227.38,144.1,205.82,187.91,144.07999999999998,403.79,149.0,150.5,253.58,,70.68,82.45,135.18,235.85,159.11,181.54,102.05,119.47,112.61,125.99,146.47,318.17,246.55,340.46,276.59,303.96,254.12,279.32
2018-02-18,80.24,112.92,339.99,155.51,203.85,136.84,181.44,177.03,179.62,261.02,144.83,107.76,244.38,,64.77,82.58,159.72,291.84,149.79,177.41,121.09,131.04,126.69,115.27,136.29,300.83,232.69,374.12,244.9,353.85,276.58,269.62
2018-02-19,94.12,143.59,514.93,215.01,320.75,196.23,230.59,227.93,293.12,327.68,201.71,181.95,287.38,,62.32,93.06,166.21,231.32,133.07,147.99,113.47,101.78,95.57,137.52,114.39,425.0,313.11,510.67,323.54,307.38,448.96,421.08
2018-02-20,99.84,161.53,588.76,252.13,324.83,214.49,247.04,252.04,279.71,244.83,179.42,200.51,356.88,,66.18,89.44,205.16,189.63,145.03,149.85,102.61,99.84,96.25,87.21,122.18,403.12,323.89,443.0,340.92,476.71,373.0,347.65
2018-02-21,106.7,183.23,508.09,229.27,399.63,295.24,286.31,280.61,314.0,206.45,172.54,173.02,386.17,,79.69,101.58,166.52,225.97,162.44,185.89,128.99,110.85,111.65,100.78,138.72,468.0,324.58,512.65,365.64,470.41,449.33,408.67
2018-02-22,107.43,194.15,485.96,224.2,335.38,154.91,220.57,248.64,295.26,208.75,181.17,189.46,349.21,,64.91,89.49,122.51,254.56,180.62,215.03,144.69,128.73,131.41,112.79,137.71,409.67,299.08,427.65,308.97,443.27,348.96,352.92
2018-02-23,107.25,188.84,527.71,207.27,393.61,225.58,235.59,275.29,335.21,263.74,153.25,210.43,363.38,,71.15,90.78,143.82,207.06,218.83,178.56,140.44,124.62,124.27,110.5,129.79,419.09,345.24,418.51,332.13,430.67,336.42,444.54
2018-02-24,127.26,256.85,435.54,247.58,305.68,238.69,253.68,309.72,330.92,319.21,163.42,228.75,365.96,,56.42,90.74,89.22,209.29,152.81,158.03,119.7,104.47,111.39,105.1,121.71,389.15,308.17,465.0,360.79,471.21,462.75,400.11
2018-02-25,115.95,250.5,320.83,188.53,206.89,179.31,119.93,195.03,223.58,179.79,99.17,137.15,217.46,,33.81,75.225,85.13499999999999,161.91,116.26,118.19,112.18,95.45,111.73,93.46,115.5,250.09,152.4,298.58,234.5,249.42,221.04,274.67
2018-02-26,107.74,171.6,253.38,84.27,151.52,89.97,82.07,106.41,210.33,133.69,61.79,113.48,209.21,,25.9,59.71,81.05,133.12,103.83,98.88,130.17,107.33,126.6,95.35,139.19,192.21,142.68,258.38,150.25,185.58,157.54,182.0
2018-02-27,113.31,136.39,261.75,93.07,189.61,116.3,119.42,135.64,164.75,143.03,88.79,111.66,183.17,,30.13,72.7,153.78,161.12,142.45,116.52,133.15,108.36,137.97,98.27,140.21,208.85,155.07,282.58,179.46,216.7,176.21,191.79
2018-02-28,116.06,151.74,379.67,217.19,266.89,186.93,230.56,241.57,274.25,229.28,164.5,179.69,278.17,,56.03,63.66,149.22,137.82,130.74,136.88,136.31,125.52,144.36,131.75,159.7,343.08,226.1,406.54,284.38,406.36,318.54,277.92
2018-03-01,97.0,149.89,436.71,168.31,242.68,172.57,194.42,203.23,216.38,227.24,119.58,149.99,274.0,,99.47,68.91,128.01,152.13,135.07,90.53,146.08,116.47,136.06,103.2,133.41,312.21,217.68,356.75,248.64,327.37,287.74,263.9
2018-03-02,83.16,138.5,369.12,130.73,247.8,166.36,190.78,193.93,275.4,230.26,140.92,145.55,251.83,,116.47,69.71,58.27,122.97,114.1,52.43,140.79,98.98,146.78,91.59,124.3,308.0,257.41,353.0,257.86,321.75,319.29,313.18
2018-03-03,77.45,124.78,242.33,130.1,178.31,130.79,164.21,163.98,169.88,183.28,115.79,130.99,207.62,,121.49,72.3,77.3,124.32,120.41,74.47,144.28,96.78,139.72,121.48,108.68,273.25,221.06,266.29,210.27,286.46,225.06,194.99
2018-03-04,82.67,118.47,261.62,112.54,191.47,128.72,138.1,144.88,160.21,161.3,75.83,108.31,192.17,,128.58,92.26,57.47,144.99,141.69,52.0,143.85,103.91,117.27,87.82,130.82,214.29,187.89,236.42,175.78,205.83,211.7,234.21
2018-03-05,83.07,133.72,238.08,109.28,156.27,105.59,113.76,124.35,128.46,141.32,84.62,90.59,187.67,,94.71,94.17,77.37,75.6,70.96,50.33,127.52,104.11,111.24,79.52,124.58,194.83,162.89,253.25,159.09,203.5,180.58,167.31
2018-03-06,103.81,123.68,248.58,89.44,159.31,95.95,108.12,108.27,153.58,136.39,86.58,108.34,178.92,,109.19,95.3,85.78,82.77,84.86,65.42,118.02,97.14,103.3,95.09,108.92,210.78,157.32,248.12,170.0,199.58,161.32,181.99
2018-03-07,78.95,147.36,237.88,106.35,184.11,118.2,121.0,136.31,149.58,132.3,90.88,100.49,197.25,,114.17,91.27,153.53,86.15,94.83,81.22,111.48,93.84,84.54,93.45,114.47,211.04,188.65,273.21,180.68,242.78,189.83,180.97
2018-03-08,124.64,96.61,534.71,146.05,298.88,189.04,192.3,199.5,229.46,256.33,145.58,171.07,255.42,,125.36,91.55,140.04,70.95,77.58,74.54,124.06,97.04,110.27666666666669,109.33,127.92,399.79,203.21,430.52,259.29,430.18,319.71,398.51
2018-03-09,113.56,84.41,383.86,173.37,331.19,188.55,209.89,209.49,264.75,261.33,134.46,180.85,263.21,,133.95,90.79,104.61,82.07,95.23,96.56,128.51,123.1,136.01333333333332,101.64,128.46,357.71,252.42,381.67,261.92,365.53,334.42,295.98
2018-03-10,102.46,143.53,227.88,106.48,174.66,104.87,116.39,129.4,156.33,144.81,78.5,100.06,167.5,,143.26,89.77,90.7,108.75,80.08,96.93,151.19,126.08,161.75,110.93,144.22,225.1,189.97,262.79,180.42,208.08,186.12,187.55
2018-03-11,80.09,142.07,220.1,103.8,187.38,111.91,144.77,136.4,158.33,145.84,96.83,115.46,186.04,,123.62,95.27,129.74,91.97,93.13,95.33,116.5,100.45,104.42,94.78,124.77,211.75,219.86,270.42,201.75,239.61,191.86,183.23
2018-03-12,75.3,125.83,271.87333333333333,136.21,230.72,144.21,158.03,145.96,182.29,185.44,112.62,136.76,229.58,,105.52,74.65,155.13,119.15,103.4,121.03,95.15,123.92,86.69,73.41,101.78,284.54,264.12,307.3,251.91,280.38,247.4,239.07
2018-03-13,80.85,122.96,323.64666666666665,160.47,263.69,153.99,173.26,184.61,174.88,248.64,111.5,170.64,272.75,,63.71,41.85,157.09,128.27,132.59,141.61,99.07,83.25,85.07,73.21,98.52,337.15,245.57,356.13,261.6,399.79,292.42,238.75
2018-03-14,60.67,123.78,375.42,159.35,314.76,177.6,255.43,268.53,276.39,359.8,91.25,199.86,321.29,,85.74,36.01,138.73,147.41,133.87,166.08,121.32,97.48,100.91,78.95,107.56,411.7,313.0,448.5,398.01,455.86,489.64,372.17
2018-03-15,63.05,107.78,447.53,166.4,253.53,178.34,221.91,232.67,268.08,373.73,85.58,194.24,324.08,,54.8,27.9,104.51,150.02,152.59,142.14,133.1,100.68,86.52,91.97,103.3,445.62,412.75,435.38,378.88,466.08,408.47,341.15
2018-03-16,39.94,83.23,398.75,170.29,262.02,162.2,186.4,225.82,215.46,279.8,111.88,154.39,236.54,,33.54,32.91,81.28,157.79,122.49,131.16,117.2,141.83,138.36,149.25,125.54,336.96,163.8,348.53,256.58,387.62,284.63,292.45
2018-03-17,82.95,175.91,265.75,110.64,184.55,122.61,117.24,139.49,189.29,189.37,107.67,119.87,228.71,,33.85,38.78,96.19,113.86,108.64,110.23,77.77,78.53,74.17,79.15,82.01,266.21,203.57,281.77,250.11,282.5,226.04,191.89
2018-03-18,80.01,157.14,326.89,109.05,204.93,103.285,150.79,153.55,127.92,212.8,55.31,120.38,135.0,,33.52,45.87,137.19,105.5,89.13,91.65,72.75,66.54,66.51,67.45,84.89,197.31,117.38,246.08,159.39,215.69,186.31,157.19
2018-03-19,76.09,108.03,388.03,105.69,195.86,83.96,135.72,207.86,140.35,219.88,78.33,112.79,197.88,,57.31,40.88,144.69,117.17,123.93,110.0,105.62,79.77,85.46,82.43,109.48,259.42,137.15,289.62,225.96,281.83,225.75,182.02
2018-03-20,76.61,106.51,449.17,143.04,262.6,155.24,205.51,262.17,195.42,272.84,114.5,140.49,247.25,,70.07,66.78,158.03,103.15,93.81,110.06,116.39,97.33,101.67,86.74,108.72,327.46,163.26,358.65,256.58,379.17,309.08,243.08
2018-03-21,96.46,120.63,383.5,186.66,266.4,175.84,288.48,246.19,280.88,314.29,123.12,188.18,271.5,,98.38,66.95,75.37,181.62,154.56,174.77,136.06,111.19,116.71,114.94,113.42,364.19,196.6,320.24,322.52,336.25,356.17,284.95
2018-03-22,94.25,108.06,258.96,120.19,154.03,117.48,167.22,144.95,171.38,196.43,73.12,117.34,152.12,,176.51,58.81,57.58,141.38,126.08,146.17,140.22,151.05,134.48,146.21,124.74,211.03,121.37,211.64,180.38,218.46,191.92,178.33
2018-03-23,95.41,139.74,195.88,91.21,161.61,94.32,122.55,123.75,124.25,178.14,58.21,95.66,139.25,,136.77,76.01,115.7,106.16,94.79,100.04,146.04,152.45,141.15,139.43,154.42,178.98,104.66,267.1,155.24,203.42,169.88,115.08
2018-03-24,77.62,115.06,270.91,129.32,186.71,117.69,150.98,138.52,157.17,212.65,78.65,110.77,184.04,,141.77,81.22,150.64,104.01,99.94,91.67,147.51,154.38,147.39,143.61,156.17,239.89,128.72,291.55,191.41,257.17,210.57,162.21
2018-03-25,71.26,97.95,286.14,117.68,208.53,108.97,161.21,143.94,188.33,202.56,84.42,140.49,184.83,,113.42,84.28,136.13,123.44,113.33,119.47,151.74,148.25,154.05,148.29,151.17,247.92,127.95,281.67,214.99,240.57,207.5,192.88
2018-03-26,81.51,114.38,284.71,118.43,198.62,126.07,158.78,142.45,169.58,215.42,80.75,120.23,212.42,,94.3,77.71,196.39,121.1,141.46,116.69,132.45,123.5,129.45,122.72,126.18,267.83,130.36,310.46,205.66,275.52,234.77,218.47
2018-03-27,67.22,107.48,466.19,158.14,184.06,162.81,202.24,181.92,210.92,283.1,119.0,148.51,253.08,,72.36,71.97,200.53,161.08,263.08,163.17,151.19,116.94,115.84,110.42,129.52,331.54,154.0,391.35,281.88,453.83,344.0,305.58
2018-03-28,60.35,74.44,436.81,194.52,114.75,207.51,205.55,222.62,231.38,322.96,98.42,165.49,240.0,,101.135,40.97,153.79,137.52,179.8,130.44,135.22,109.46,103.32,106.8,110.56,377.67,126.44,422.11,309.71,419.75,388.23,344.81
2018-03-29,52.51,67.21,331.48,147.4,177.22,137.96,159.02,157.57,190.12,232.85,90.04,136.16,206.33,,129.91,61.25,137.94,136.63,112.09,122.82,151.97,125.02,130.42,147.2,127.88,266.58,142.56,315.75,235.25,316.0,292.6,247.06
2018-03-30,52.07,75.32,399.42,200.33,218.94,164.14,168.76,181.93,200.29,259.5,92.79,145.11,245.17,,126.18,77.14,156.9,167.27,162.97,167.21,135.22,109.58,110.77,109.56,113.08,312.0,150.49,321.04,263.96,330.25,291.16,253.88
2018-03-31,55.8,94.22,297.25,244.25,241.33,192.12,213.47,246.92,265.5,327.69,95.22,181.48,275.33,,95.37,76.18,175.86,131.94,135.96,126.43,,109.8,114.06,101.7,123.88,310.33500000000004,173.28,359.92,333.38,409.25,374.43,323.63
2018-04-01,52.92,88.07,195.08,126.01,158.24,131.13,145.01,166.45,164.83,236.83,60.06,126.53,172.83,,112.89,64.64,127.85,152.86,131.98000000000002,147.76,,86.36,90.53,84.19,98.11,308.67,107.74,254.83,214.67,282.06,294.91,234.54
2018-04-02,52.06,87.32,277.42,180.4,191.85,144.61,192.0,201.05,216.62,246.97,76.5,155.51,199.79,,96.92,63.12,140.89,157.27,128.0,152.11,,76.05,75.86,65.65,86.27,301.79,125.73,329.29,243.71,352.33,351.2,283.6
2018-04-03,55.96,55.07,266.44,207.9,203.75,160.42,220.01,211.3,230.62,299.95,91.5,165.76,235.62,,100.63,67.92,164.22,159.25,159.38,174.12,,101.97,95.38,85.99,105.92,315.25,148.72,324.5,271.04,338.88,333.21,283.86
2018-04-04,54.59,69.72,347.12,190.69,236.39,174.19,158.39,210.23,245.21,310.63,98.38,146.57,253.62,,106.41,61.69,196.48,160.55,172.52,153.05,,95.45,85.02,78.95,108.08,343.96,140.12,364.36,248.46,424.96,386.29,301.35
2018-04-05,45.57,71.41,456.41,265.74,354.5,251.25,270.59,261.74,386.04,362.98,166.54,225.23,324.58,,114.6,78.18,159.99,177.01,162.36,163.9,,96.71,82.84,70.67,97.07,453.38,188.53,309.6,325.96,468.67,358.42,407.39
2018-04-06,71.75,102.08,288.67,227.74,227.26,155.75,174.66,206.42,228.5,258.28,79.12,128.86,218.78,,108.71,72.54,131.27,156.71,158.6,182.36,114.71,114.5,97.64,80.54,110.21,258.61,125.03,262.83,236.87,318.95,296.96,268.79
2018-04-07,70.25,82.95,166.21,110.73,110.41,102.28,97.69,106.62,124.0,162.19,41.67,84.55,129.33,,109.09,73.04,105.54,126.26,119.61,140.94,84.86,65.52,66.32,79.68,98.76,156.62,98.0,158.91,137.67,170.0,177.54,151.08
