Date,AP001,AP005,BR007,DL002,DL004,DL007,DL008,DL012,DL013,DL014,DL017,DL019,DL021,DL025,DL028,DL030,DL031,DL033,DL034,GJ001,HR014,JH001,KA003,KA005,KA009,KA010,KL008,PB001,RJ004,RJ005,RJ006,TG001,TG002,TG003,TG004,TG005,TG006,TN001,TN003,TN004,UP012,UP014,UP016,DL003,DL009,DL010,DL015,DL016,DL018,DL024,DL026,DL027,DL032,DL037,DL038
2019-03-15,6.29,10.54,14.53,102.62,10.66,63.38,12.39,25.63,7.98,27.46,10.29,2.92,13.39,23.69,26.59,14.61,64.64,28.39,7.07,26.15,10.1,9.08,9.11,24.27,3.04,3.54,1.05,11.8,10.28,15.92,8.96,3.01,2.96,1.6,8.16,4.86,7.41,7.44,34.26,11.29,4.22,4.59,9.37,37.99,32.96,24.51,28.51,66.08,57.72,41.44,51.64,14.34,16.15,8.12,37.57
2019-03-16,4.18,5.96,18.47,88.44,11.13,90.54,7.48,12.97,4.27,11.63,14.47,5.0,5.68,13.98,5.87,5.17,18.04,10.19,3.3,17.21,8.92,9.25,5.7,26.55,3.21,3.52,0.95,11.74,9.89,18.4,8.46,1.58,3.31,0.3,7.12,2.12,7.89,13.2,46.61,11.26,4.58,4.07,7.91,17.81,18.83,8.3,7.52,18.81,7.69,8.8,15.77,2.66,3.08,2.94,19.25
2019-03-17,6.5,12.83,13.48,116.27,11.88,114.59,11.25,18.32,3.73,18.03,18.45,17.62,8.5,21.67,12.83,10.06,45.8,16.14,10.6,12.67,9.62,8.98,1.73,25.95,3.18,3.45,0.87,10.84,11.04,23.18,10.32,2.02,2.94,0.29,3.78,1.69,10.19,6.59,21.08,11.44,3.87,3.29,7.26,18.4,29.63,11.4,17.05,61.38,36.47,36.01,39.14,14.33,12.31,5.61,55.24
2019-03-18,7.47,8.63,19.72,140.65,10.3,154.08,12.85,25.08,5.11,31.11,12.03,16.03,12.01,22.71,20.5,13.82,48.19,28.31,11.19,18.21,10.34,9.21,4.63,10.27,3.13,3.71,0.84,12.84,14.1,22.06,10.76,2.53,2.57,0.72,4.26,2.67,6.75,6.83,73.69,9.58,4.585,3.47,7.65,34.71,29.94,22.23,14.94,65.85,75.01,36.01,41.7,19.4,16.91,9.27,39.47
2019-03-19,2.18,13.28,16.98,142.45,1.08,189.53,15.62,27.65,14.41,38.94,13.39,1.96,16.31,32.52,39.71,27.32,90.9,34.43,12.61,80.16,10.68,9.21,5.88,26.2,3.24,3.52,0.93,18.58,9.02,33.57,11.02,2.39,2.71,0.44,7.67,1.94,7.61,7.86,66.33,4.39,5.3,3.55,7.51,50.2,33.98,33.81,29.51,87.79,94.01,49.17,58.21,19.34,43.55,18.33,58.26
2019-03-20,2.04,6.94,23.58,49.42,17.93,213.34,26.83,9.6,21.4,53.93,10.29,1.6,7.1,53.1,32.01,23.33,71.65,27.83,1.11,13.65,14.42,9.2,8.41,7.04,3.34,3.54,0.89,11.71,19.74,18.27,12.18,1.81,2.93,29.7,1.5,2.17,7.36,15.81,47.65,2.63,12.48,4.78,11.89,27.87,12.74,16.24,40.97,50.44,116.74,38.18,32.11,12.62,45.65,19.77,79.42
2019-03-21,1.13,10.06,66.28,34.26,2.8,272.49,10.47,13.88,5.78,36.3,8.92,1.2399999999999998,5.984999999999999,19.88,11.65,11.18,38.19,19.4,1.11,24.16,40.58,8.91,8.43,,3.3,3.45,0.91,12.13,6.8,9.52,8.79,1.61,2.66,0.73,4.92,1.33,5.88,6.88,30.88,2.52,6.37,4.92,10.89,6.01,14.87,10.03,8.49,27.93,9.94,26.49,22.66,3.43,2.93,6.3,12.01
2019-03-22,2.86,16.25,4.61,68.01,6.2,216.4,8.98,6.77,3.62,8.11,5.79,0.88,4.87,15.12,3.2,5.08,7.73,9.78,1.42,43.21,9.83,9.26,6.86,,3.33,3.56,0.9,11.88,8.96,11.86,7.95,1.72,2.66,0.85,0.75,1.72,6.38,6.91,16.35,2.58,3.45,3.99,7.36,1.85,9.23,4.89,4.42,5.42,3.56,4.75,5.0,1.08,1.52,2.31,10.34
2019-03-23,9.37,12.4,4.84,78.37,5.11,49.25,8.57,6.69,3.57,9.43,5.26,0.84,5.23,17.35,2.5,4.85,6.28,8.73,2.05,41.7,9.84,8.89,5.75,,3.55,5.49,0.82,10.36,9.75,12.67,8.23,1.96,3.32,1.25,4.43,2.06,9.15,14.02,19.93,2.5,3.35,5.05,7.26,5.04,6.23,3.24,4.45,3.19,1.65,3.76,5.12,1.14,1.25,2.14,8.17
2019-03-24,2.41,15.64,4.24,113.36,4.88,35.65,9.93,7.82,5.27,11.38,5.8,1.91,5.39,18.25,3.56,5.65,11.06,10.63,2.98,26.17,9.69,9.07,4.46,,3.25,7.25,0.77,10.08,9.35,10.84,10.68,1.78,3.1,1.81,7.59,2.33,7.83,10.57,43.14,2.25,3.6,8.5,7.45,17.52,7.68,3.64,8.03,6.7,5.28,8.02,8.74,4.43,2.83,4.58,34.6
2019-03-25,2.89,15.7,12.87,99.23,5.34,33.07,10.98,8.48,4.37,12.27,6.1,2.08,5.44,17.73,6.84,5.9,13.71,13.16,4.09,20.95,9.49,9.02,7.24,25.23,3.45,6.78,0.91,10.05,10.28,11.88,9.28,1.81,3.15,1.25,4.79,4.64,9.44,14.72,32.89,2.57,10.99,15.12,9.56,9.76,14.16,5.71,7.58,6.69,4.76,6.94,10.34,3.45,1.95,3.97,20.29
2019-03-26,3.09,13.33,25.56,115.48,4.68,35.82,11.31,9.04,5.35,10.25,6.22,4.06,5.75,26.83,9.65,6.82,25.09,12.74,5.49,15.64,9.66,9.17,11.78,15.76,3.33,5.86,0.87,12.44,12.33,15.38,8.99,3.61,8.5,1.57,7.31,3.67,11.64,14.42,44.6,2.49,4.05,18.95,8.24,21.43,21.94,10.58,9.48,18.3,19.63,12.21,18.5,6.0,10.52,4.02,22.39
2019-03-27,2.23,12.35,7.58,168.26,4.7,39.19,13.55,20.4,7.17,22.72,6.733333333333333,7.75,5.84,28.04,20.34,9.44,33.22,16.35,14.1,54.2,9.89,9.14,8.7,20.17,3.44,4.94,1.04,24.35,26.56,39.7,14.96,2.0,2.54,1.08,8.08,2.41,9.42,6.52,12.03,2.56,3.67,19.07,8.12,31.84,32.11,33.34,20.77,43.52,62.27,28.76,42.15,9.84,25.08,7.15,43.52
2019-03-28,3.41,9.58,13.51,184.26,5.89,59.5,21.95,36.9,20.7,46.34,7.246666666666667,44.53,21.44,47.37,49.39,32.03,112.52,95.2,41.99,61.37,9.66,9.13,14.37,23.03,3.36,4.0200000000000005,0.91,20.67,25.05,39.85,19.76,2.54,3.3,1.25,4.12,3.24,7.02,16.55,8.99,2.58,18.76,16.68,14.53,51.67,44.43,66.55,38.01,121.64,122.47,81.23,94.26,37.34,54.49,32.29,103.32
2019-03-29,2.56,9.63,33.94,143.92,9.23,133.6,29.88,49.85,20.59,39.91,7.76,31.29,32.65,51.96,83.17,30.61,154.05,90.36,74.59,50.0,9.44,9.14,9.75,22.98,3.57,3.1,0.93,15.57,28.67,46.04,17.04,1.72,4.22,1.65,8.72,6.22,8.6,12.03,9.32,2.61,29.42,12.49,25.9,41.67,68.32,106.36,66.64,140.62,142.35,40.41,155.04,31.12,64.26,26.85,82.21
2019-03-30,1.74,15.62,15.15,125.12,6.46,102.64,27.99,38.01,7.8,42.01,11.63,20.36,24.42,32.11,35.28,11.6,88.9,35.53,50.47,33.94,9.48,9.686666666666667,7.44,13.13,5.73,2.98,0.88,9.9,14.35,21.88,11.18,2.04,2.54,1.02,14.03,1.89,11.8,16.33,11.06,2.64,32.09,16.09,26.54,13.54,23.39,51.65,19.53,83.22,92.72,62.01,70.49,15.54,40.64,7.44,48.66
2019-03-31,1.11,18.2,5.83,81.52,3.84,81.89,15.43,15.51,3.84,26.81,8.62,4.82,5.27,24.37,4.19,15.91,29.4,9.36,16.42,11.84,9.83,10.233333333333334,5.16,16.573333333333334,3.83,3.42,0.84,11.09,10.48,12.03,9.7,1.69,3.24,1.25,6.12,2.69,11.98,9.89,9.56,2.17,48.53,14.01,33.85,9.02,11.76,4.08,6.31,22.2,28.3,21.65,29.25,2.31,21.165,2.5,13.24
2019-04-01,1.55,8.31,16.17,72.83,3.34,58.41,11.2,7.15,3.82,10.5,5.78,4.54,6.05,30.28,3.77,20.0,11.97,9.77,2.53,16.25,10.39,10.78,8.05,20.016666666666666,4.35,3.86,0.9,39.15,12.31,19.8,10.03,2.75,6.4,2.34,7.9,5.55,12.16,6.42,10.79,2.44,3.65,11.67,24.60333333333333,7.25,9.19,6.91,5.86,6.64,5.07,5.82,5.67,2.57,1.69,2.65,25.25
2019-04-02,1.54,11.85,28.25,105.96,3.45,128.1,12.275,12.07,8.6,25.46,7.18,12.58,6.48,32.84,12.34,64.57,42.79,30.69,16.4,36.74,10.05,9.1,12.86,23.46,3.81,4.3,0.86,85.38,20.88,25.25,10.33,2.55,2.78,2.59,3.99,2.77,11.24,6.19,10.81,2.14,4.99,14.93,15.356666666666664,30.48,35.12,16.86,9.71,43.87,45.1,33.22,23.86,13.38,21.48,9.55,62.73
2019-04-03,1.4,13.6,19.08,101.68,2.81,99.82,13.35,9.7,10.08,22.17,9.69,16.62,7.56,34.72,22.47,97.15,77.16,26.43,27.69,47.6,9.32,9.05,12.87,25.34,3.29,,0.88,87.13,10.51,21.64,10.98,2.4,3.07,1.34,4.04,2.89,13.6,6.06,10.48,2.22,7.83,8.47,6.11,13.38,33.04,37.4,16.43,50.28,38.82,32.84,54.34,7.1,14.17,9.03,69.88
2019-04-04,3.77,20.57,10.11,89.27,4.19,152.8,15.48,23.83,9.63,46.11,15.06,36.64,38.31,40.64,43.62,18.65,155.33,54.97,72.77,20.27,9.44,9.04,6.51,23.22,3.26,,0.9,23.01,28.17,52.15,19.27,1.86,3.71,1.54,4.04,2.74,14.05,6.24,9.93,2.52,7.8,10.38,5.65,18.37,39.44,78.51,23.75,162.01,162.25,59.13,108.98,15.44,44.46,8.33,52.48
2019-04-05,3.12,21.08,8.82,183.92,4.59,201.44,15.75,29.63,15.75,79.12,10.86,35.07,40.43,50.11,61.15,18.58,130.71,76.3,86.24,23.05,9.26,8.91,7.09,24.84,3.2,,1.02,26.32,12.71,35.88,12.26,1.33,2.53,1.27,4.48,1.26,4.97,4.85,9.99,2.39,7.76,16.24,5.26,35.72,24.79,96.78,49.77,153.44,170.54,33.69,226.16,41.5,66.39,24.21,72.45
2019-04-06,2.2,13.85,20.33,87.95,11.08,82.42,11.22,17.45,13.42,37.35,9.69,24.63,14.81,41.04,34.65,15.9,62.81,34.41,25.35,21.56,9.52,9.05,3.03,19.73,3.16,,0.84,9.8,10.52,17.49,11.36,1.36,4.74,1.38,4.36,8.21,16.02,5.84,9.17,2.35,7.8,15.28,5.25,27.93,26.33,22.34,20.12,52.08,54.01,37.82,16.67,8.82,11.92,11.92,56.3
2019-04-07,1.42,8.02,12.0,25.01,3.54,247.48,13.83,24.28,13.77,79.33,10.37,36.67,20.13,46.63,33.07,21.85,72.66,31.88,18.59,24.47,12.32,8.96,1.6,18.09,3.13,,0.83,9.91,10.14,10.19,11.39,1.17,2.38,1.5,4.2,1.29,10.07,5.6,9.12,2.26,7.78,15.07,5.09,12.41,10.18,24.23,18.37,57.12,1.62,34.02,32.97,6.52,17.08,7.91,54.38
2019-04-08,1.45,14.26,11.96,57.54,2.02,246.35,12.01,73.66,11.88,18.99,6.55,14.94,8.58,27.92,17.47,8.39,22.93,15.15,9.3,26.28,10.89,8.77,,14.65,3.31,,0.96,12.05,8.02,13.96,12.08,1.86,,1.45,4.03,2.89,13.31,9.23,9.33,2.31,7.82,15.2,6.75,7.73,4.49,14.96,14.17,24.15,20.69,21.51,20.11,5.58,11.37,7.23,53.78
2019-04-09,1.56,19.81,8.94,74.84,1.87,103.53,18.06,112.58,13.72,35.43,6.1,18.24,7.9,48.83,32.53,12.81,48.62,21.14,21.03,19.53,9.56,9.05,,9.13,3.23,,0.87,13.6,9.05,17.9,11.0,4.29,,1.66,4.22,4.74,17.53,18.59,9.5,2.26,7.83,16.06,12.07,17.25,21.56,30.93,27.08,57.7,86.49,41.78,25.12,4.05,28.9,10.38,72.06
2019-04-10,1.14,14.32,18.92,148.41,8.89,150.05,15.12,146.74,13.65,25.51,6.33,28.39,22.85,39.76,55.83,25.31,114.48,40.71,57.74,51.44,10.01,9.03,,13.31,3.3,4.71,0.89,14.37,17.45,12.99,12.14,11.92,,1.48,4.47,4.92,16.55,18.63,9.35,2.21,7.73,15.18,5.5,23.16,51.39,49.64,35.43,131.7,117.5,41.38,109.36,25.99,40.86,19.72,86.86
2019-04-11,0.46,17.39,12.74,88.94,13.98,104.88,10.26,192.97,7.38,15.59,6.89,9.1,12.53,31.36,16.87,6.84,39.46,17.41,17.06,65.1,9.96,8.84,,35.82,3.42,3.84,0.78,16.13,7.59,13.05,14.5,1.56,,1.27,3.99,2.62,13.87,18.09,9.31,2.22,7.8,12.01,8.48,5.97,24.26,17.74,16.3,40.92,17.93,18.79,64.75,5.04,18.95,5.39,30.84
2019-04-12,2.53,20.46,9.41,76.18,6.15,104.93,53.89,72.61,6.25,14.5,7.69,8.45,5.47,25.77,7.69,6.92,27.53,14.55,12.08,21.38,9.48,9.06,,20.93,3.32,3.74,0.79,15.88,7.8,11.41,14.09,1.32,2.54,1.6,4.34,2.07,10.35,18.79,9.7,2.15,7.87,7.81,12.79,2.92,21.36,4.81,11.96,22.14,7.48,13.23,21.79,1.05,3.05,3.75,20.81
2019-04-13,2.4,14.48,7.24,75.35,7.42,65.77,31.375,8.04,5.41,16.14,6.37,5.22,5.35,21.5,6.51,12.53,20.18,18.47,3.59,20.83,9.55,9.14,,21.52,3.28,3.63,2.7,15.38,6.57,8.92,14.75,1.48,2.93,0.92,3.83,3.04,10.2,18.25,10.75,2.17,7.81,10.34,6.0,4.36,12.75,6.37,10.55,12.84,9.12,8.55,18.23,3.46,7.98,3.78,11.03
2019-04-14,1.12,16.65,6.8,81.13,5.54,67.04,8.86,7.51,5.26,18.94,6.29,7.75,4.82,21.68,6.06,14.57,25.74,9.47,6.42,11.75,9.77,8.94,,16.32,3.2,3.54,1.62,17.36,7.32,10.49,14.77,1.21,3.99,1.76,4.19,3.02,11.16,17.37,10.38,2.11,7.82,10.09,4.71,15.64,13.64,4.58,12.4,10.04,8.0,7.72,15.05,2.19,1.8,4.9,14.26
2019-04-15,1.94,20.1,8.09,128.32,22.61,110.05,10.15,9.59,8.04,21.74,6.68,11.52,13.51,26.6,23.37,12.63,54.27,29.08,31.27,29.7,9.65,8.97,7.78,20.69,3.43,3.8,1.62,15.45,6.99,13.01,14.81,1.3,2.84,1.27,4.16,2.19,9.09,10.31,10.33,2.09,7.81,10.2,8.21,19.87,14.39,24.5,28.51,43.2,44.26,13.59,32.12,19.41,24.03,13.1,37.45
2019-04-16,2.19,20.27,9.09,54.16,7.06,25.57,7.95,10.99,14.13,24.26,6.86,9.9,11.06,22.51,21.57,37.93,38.01,22.18,12.51,15.24,9.6,9.16,6.18,12.8,3.31,3.93,1.62,12.61,7.2,16.47,15.82,1.35,2.64,1.19,8.07,1.54,9.24,6.95,10.27,2.11,7.83,9.77,7.24,7.54,4.32,12.45,12.41,12.98,24.46,9.42,20.68,15.79,6.66,7.86,24.55
2019-04-17,2.19,15.75,6.19,30.28,4.25,25.09,7.64,7.99,4.35,15.29,5.6,4.31,4.5,22.0,3.91,28.2,1.76,5.04,2.31,9.19,9.39,8.95,4.62,12.22,3.53,3.6,1.56,12.33,7.77,13.35,20.12,2.07,2.48,1.29,3.97,1.27,7.46,6.7,10.06,2.26,7.84,10.89,5.57,0.88,2.86,3.74,6.52,6.52,2.11,7.83,6.93,0.73,3.78,2.07,27.34
2019-04-18,2.65,15.92,7.74,51.06,3.81,39.74,11.55,9.93,5.74,11.42,5.99,5.6,5.11,19.54,6.13,171.3,7.22,8.76,7.46,8.88,11.69,9.12,1.54,10.51,3.38,8.52,1.13,14.63,7.72,15.33,15.41,1.32,3.04,1.43,4.29,1.42,7.88,4.54,10.38,2.07,7.84,9.96,6.15,3.01,14.54,5.6,8.47,10.91,8.61,7.9,10.15,5.8,2.82,4.33,13.93
2019-04-19,3.35,10.03,5.44,118.89,4.37,46.9,10.71,13.35,10.51,19.8,7.12,16.82,8.51,27.01,8.59,144.41,32.27,12.23,10.88,10.74,10.74,8.92,1.81,24.25,3.65,3.84,1.48,17.41,8.76,15.67,16.26,1.92,2.6,1.41,4.28,1.64,5.77,4.96,39.98,2.1,7.7,10.01,4.32,31.76,19.83,17.05,19.16,30.86,45.47,30.27,36.65,16.5,6.38,7.06,28.47
2019-04-20,2.81,14.91,43.52,157.99,4.5,52.64,10.75,13.02,7.36,16.07,7.58,32.21,15.49,31.46,13.82,51.35,52.24,28.19,25.29,23.23,10.06,9.02,1.62,12.94,3.55,3.873333333333333,1.66,17.24,11.26,21.72,17.11,1.56,2.77,1.33,4.42,1.54,7.69,4.77,9.59,3.35,7.83,9.07,5.16,16.05,8.3,31.67,18.3,50.36,53.86,21.39,36.56,27.5,26.91,8.32,62.75
2019-04-21,1.48,20.55,60.76,201.16,4.38,77.53,11.76,15.03,26.62,19.14,10.88,33.63,15.7,43.51,28.8,14.16,66.2,62.03,16.36,60.25,9.34,8.82,1.4300000000000002,11.64,3.44,3.9066666666666654,1.53,17.26,14.22,21.79,17.01,1.47,2.7,1.22,8.26,1.33,5.53,4.28,12.23,2.05,7.74,8.4,9.19,31.11,19.94,37.79,36.25,91.03,79.17,37.54,60.59,49.13,34.5,7.95,92.62
2019-04-22,2.29,8.56,15.83,127.03,4.486666666666666,139.95,16.93,23.41,11.34,22.21,12.51,36.85,32.41,48.52,49.23,12.93,121.15,49.89,,35.37,43.57,8.93,1.24,14.67,4.14,3.94,2.03,17.26,32.67,36.92,19.13,1.43,3.75,1.37,3.92,2.45,3.37,4.82,9.74,2.14,7.82,9.7,12.41,21.48,37.8,66.25,22.73,129.55,132.65,47.39,101.42,32.97,28.9,11.24,51.34
2019-04-23,8.38,10.22,12.12,166.06,4.593333333333333,63.6,13.8,22.71,38.45,25.28,13.16,11.22,18.85,51.59,58.99,18.39,140.26,87.98,,27.88,17.76,8.93,1.61,14.98,3.53,3.92,1.56,17.26,49.0,49.66,22.42,2.84,3.92,3.76,7.17,16.83,5.81,7.11,17.29,2.28,7.77,8.54,6.47,54.76,32.47,51.9,51.99,130.16,131.17,17.9,133.19,76.63,54.65,50.53,84.9
2019-04-24,2.68,13.66,17.3,29.22,4.7,0.19,11.15,11.54,5.54,17.66,12.49,7.87,5.81,25.63,12.44,8.03,35.79,7.21,,9.49,9.93,9.29,1.57,17.23,3.53,3.82,1.62,14.97,31.32,21.24,18.01,5.03,2.8,1.28,1.25,2.69,5.06,5.54,13.45,2.15,7.81,9.48,5.28,2.65,7.41,15.42,7.04,12.82,17.99,15.35,8.89,1.3,5.24,1.95,19.91
2019-04-25,4.67,14.93,9.98,16.21,2.68,0.2,21.78,12.11,5.33,17.39,8.35,4.4,4.22,18.92,6.33,6.38,7.92,5.06,,19.17333333333333,12.14,9.16,5.57,23.42,3.48,3.39,1.54,14.29,15.95,14.2,16.04,5.57,2.64,1.29,7.67,2.41,8.69,5.56,10.4,2.22,7.79,11.27,10.96,0.94,4.94,3.14,7.71,5.0,5.62,7.1,3.63,0.96,2.34,1.85,37.75
2019-04-26,2.79,12.73,7.88,145.78,7.21,0.44,30.22,16.4,6.62,33.39,9.01,18.71,11.97,33.11,25.3,17.68,62.79,36.59,,28.856666666666666,9.64,9.09,3.55,12.7,3.49,3.6,1.09,15.37,10.69,11.44,14.99,5.12,2.63,1.31,6.35,1.52,3.6,5.58,9.04,2.17,7.77,12.11,14.03,21.24,36.66,22.41,25.58,51.6,58.73,42.38,50.71,13.58,8.88,9.82,45.48
2019-04-27,1.97,12.22,9.27,93.94,21.02,0.07,22.57,11.08,5.26,20.8,8.39,4.22,6.51,25.68,5.9,25.7,12.93,12.03,1.2,38.54,9.76,8.95,5.14,25.82,3.43,3.42,1.2,15.37,9.19,17.0,12.33,6.35,2.99,0.97,8.51,2.83,8.16,6.14,9.36,2.09,7.78,13.37,4.73,11.58,14.17,6.17,11.21,13.8,5.85,8.43,23.38,8.59,2.38,3.77,19.81
2019-04-28,2.16,16.81,9.77,102.81,13.96,0.2133333333333333,29.47,10.49,5.21,35.295,8.23,4.19,8.22,28.8,11.71,19.5,23.2,13.49,0.1,75.71,11.03,8.36,5.05,21.5,3.38,3.51,1.5,15.37,10.07,15.82,9.28,6.05,2.71,1.25,3.55,1.64,,5.36,9.63,2.2,7.87,13.46,5.48,16.8,23.15,11.97,11.53,18.87,20.11,12.63,20.44,7.24,3.06,6.87,20.99
2019-04-29,2.1,14.16,18.4,155.3,6.9,0.3566666666666667,28.61,12.65,8.69,49.79,7.09,11.83,6.91,41.93,25.39,13.57,57.1,28.76,2.39,11.92,10.92,7.97,4.967499999999999,10.38,3.43,3.49,1.06,19.03,9.44,20.99,9.92,5.26,2.55,1.19,8.14,2.11,,6.25,9.34,2.22,7.83,15.43,6.93,33.84,32.41,40.61,22.17,65.69,68.41,16.46,70.41,17.34,24.47,12.76,46.81
2019-04-30,1.99,8.44,8.96,74.8,3.97,0.5,18.37,14.5,7.21,94.1,91.31,19.64,11.99,33.12,31.33,7.64,41.44,18.51,8.715,9.13,10.12,7.73,4.885,9.02,3.89,3.38,1.53,22.64,16.38,116.36,13.84,5.55,2.71,1.18,1.67,1.54,,6.05,9.64,2.14,7.79,13.44,27.26,5.98,18.48,30.38,20.64,67.61,65.41,43.77,51.01,9.96,17.88,8.03,73.84
2019-05-01,2.87,4.75,7.04,64.31,4.1,0.2,13.52,14.7,6.43,60.9,210.55,15.22,11.72,36.41,22.58,61.53,39.36,29.89,15.04,23.43,10.05,7.95,4.8025,8.78,3.57,3.56,1.48,18.09,13.33,131.46,14.17,6.4,2.64,1.16,3.63,1.41,,4.3,9.1,2.15,7.82,13.02,8.45,9.95,10.58,35.61,23.49,33.34,51.84,20.04,36.26,5.21,48.64,4.71,25.95
2019-05-02,1.76,9.33,6.93,35.83,4.49,9.68,9.05,12.52,5.92,31.03,4.71,11.06,4.82,25.76,16.46,57.02,16.98,18.27,21.365,24.04,9.62,7.83,4.72,10.47,3.45,3.67,1.01,14.47,8.61,21.46,10.45,8.85,2.7,1.24,0.59,1.85,,2.78,9.1,4.09,7.8,16.53,4.93,4.53,4.22,12.07,17.91,15.87,16.99,11.51,15.39,3.77,10.08,3.89,7.59
2019-05-03,3.54,10.9,7.81,57.24,2.31,9.96,7.68,10.1,5.9,24.51,4.76,10.97,4.62,21.49,12.23,262.58,17.07,15.7,27.69,13.77,9.98,7.83,3.91,12.12,3.4,3.4,1.65,14.47,7.32,48.66,10.99,1.57,2.62,1.23,0.65,0.99,,1.69,15.09,7.25,7.79,14.91,7.72,5.14,10.79,10.99,10.26,15.97,15.08,15.76,11.0,7.73,5.46,5.62,21.6
2019-05-04,1.17,4.74,6.16,94.5,4.03,10.31,7.51,12.17,5.23,28.75,6.71,42.04,5.11,29.81,8.37,216.86,45.97,20.2,18.26,14.52,11.93,7.95,3.93,10.7,3.41,3.98,1.84,34.72,11.65,71.91,14.03,2.1,2.58,1.22,0.68,1.19,,1.31,10.22,5.69,7.84,13.43,4.76,17.44,23.32,14.18,19.17,46.33,35.21,37.34,63.99,24.17,6.4,6.11,38.9
2019-05-05,1.12,6.93,7.04,81.13,2.63,10.1,7.63,12.03,7.75,23.02,6.4,26.44,11.72,32.68,44.72,203.61,65.14,31.31,25.32,19.4,10.06,7.63,3.45,15.48,3.34,3.53,1.62,103.44,35.29,48.81,23.58,2.12,3.75,2.17,0.66,8.18,,1.19,9.71,4.24,7.85,14.89,6.76,23.62,13.43,39.96,22.28,54.86,78.23,22.16,38.89,46.3,30.87,17.95,55.72
2019-05-06,1.53,7.84,8.76,67.76,2.44,12.0,10.2,17.71,40.55,54.45,13.0,46.75,11.95,51.79,57.05,164.96,99.01,72.71,54.34,23.99,9.7,7.99,3.43,9.57,3.36,3.39,2.05,33.67,18.43,21.78,21.05,2.97,9.24,3.17,0.67,19.64,14.7,2.35,9.1,4.4,7.8,13.41,11.5,48.14,26.05,63.15,58.49,138.99,111.4,36.16,94.17,72.23,55.34,58.39,147.44
2019-05-07,1.14,11.34,11.78,177.41,2.73,31.74,10.43,24.18,27.02,102.97,15.17,55.24,9.153333333333332,44.89,71.37,166.85,137.81,121.92,98.08,12.69,10.5,8.06,3.27,9.79,3.4,3.05,2.11,33.11,13.11,36.97,14.22,8.88,24.97,15.97,0.54,19.87,14.75,1.43,9.16,3.79,9.12,14.07,13.08,42.54,25.17,93.3,60.36,104.96,168.33,64.01,154.91,98.38,106.71,44.78,141.73
2019-05-08,0.95,6.11,6.85,202.44,5.43,23.57,11.51,21.64,69.89,121.13,15.83,110.95,6.356666666666666,102.99,85.26,95.51,134.39,90.42,97.0,15.56,10.73,7.93,2.84,7.68,3.78,3.33,1.2,73.43,13.38,37.82,12.06,5.62,7.81,4.87,0.81,20.1,8.22,,8.59,3.43,10.32,12.79,9.72,67.72,37.15,59.21,50.66,107.15,125.47,52.97,135.2,125.02,61.85,83.59,132.21
2019-05-09,1.4,8.18,26.69,189.27,5.0,22.56,7.91,12.6,13.96,22.79,11.74,32.37,3.56,52.82,16.55,12.48,56.71,41.68,78.55,11.8,10.13,7.89,3.0,19.09,4.16,3.44,1.45,24.93,9.55,20.36,10.66,4.47,8.16,4.36,0.83,20.33,17.08,,8.69,5.88,10.33,13.81,3.96,19.33,14.89,29.17,30.88,64.92,69.1,44.1,60.58,34.21,15.32,20.35,65.12
2019-05-10,1.63,4.67,18.5,111.56,5.02,22.02,7.31,10.32,6.0,16.62,8.29,10.62,3.64,19.58,9.12,5.36,9.69,11.03,28.38,,9.33,8.0,3.06,9.26,3.5,4.1,2.38,40.72,9.02,18.43,10.81,1.57,10.94,8.66,0.78,20.56,11.48,,9.82,4.77,10.34,11.99,4.5,4.28,5.81,9.02,9.61,10.78,11.18,9.54,17.94,8.34,5.3,6.78,49.02
2019-05-11,1.74,5.63,21.66,107.6,1.92,24.45,7.4,10.71,5.86,21.76,7.14,10.79,4.41,,5.5,3.64,18.11,8.03,14.73,,10.1,8.11,2.74,13.42,3.34,3.3,1.41,13.96,8.88,14.28,11.21,1.19,3.0,3.36,0.7,1.76,1.29,,109.25,3.64,10.37,12.77,4.84,6.19,7.48,4.2,10.29,16.91,15.73,13.83,23.49,6.09,2.27,3.19,5.5
2019-05-12,1.15,4.91,8.16,93.76,1.31,13.47,10.86,9.31,5.31,23.61,6.67,5.82,4.04,,8.88,3.93,10.7,7.15,20.1,,10.23,7.98,3.25,16.03,3.32,3.85,1.38,22.15,7.65,8.77,11.55,1.4,3.03,1.52,0.47,1.5,2.1133333333333333,,55.15,3.47,10.37,12.63,4.36,7.72,7.02,7.61,6.38,12.02,25.29,7.2,17.85,6.75,8.87,2.28,16.37
2019-05-13,1.82,7.54,7.37,94.14,2.78,21.15,10.27,11.44,10.06,41.53,7.53,21.27,4.35,,18.87,6.16,26.92,17.51,34.23,,9.94,7.9,3.78,11.39,3.69,3.56,1.09,10.98,8.4,12.78,10.95,2.43,2.91,1.69,0.69,3.5,2.9366666666666665,,53.62,4.26,10.32,12.73,4.07,12.2,4.2,11.19,14.91,28.97,46.96,21.17,33.31,22.46,7.21,8.06,27.55
