Date,AP001,AP005,BR007,DL002,DL011,DL017,DL019,DL021,DL025,DL028,DL030,DL033,GJ001,HR014,KA003,MH005,PB001,RJ004,RJ005,RJ006,TG001,TG002,TG003,TG004,TG005,TG006,TN001,TN004,UP012,UP014,DL003,DL010,DL027,DL035,DL037,DL038
2019-10-13,0.05,3.05,,2.49,4.96,0.87,3.86,4.88,0.0,9.09,0.02,5.29,1.15,0.75,0.17,0.08,4.56,3.11,5.09,1.27,0.02,0.0,0.85,0.8,0.0,2.65,0.0,0.0,0.63,1.26,7.93,7.68,1.28,2.54,7.99,10.06
2019-10-14,0.08,2.96,,3.1,,0.96,3.15,5.42,0.0,9.08,0.1,5.34,1.15,1.98,0.18,0.08,4.08,3.6,3.23,1.2,0.0,0.0,2.98,0.8,0.0,2.76,0.02,0.0,0.72,2.3,8.11,7.0,1.05,2.56,6.47,9.56
2019-10-15,0.37,2.78,,3.45,,2.0,6.38,10.55,0.0,9.75,0.38,7.65,1.15,2.0,0.16,0.05,3.29,4.07,4.41,1.99,0.02,0.0,2.44,0.69,0.0,2.56,0.03,0.0,0.19,0.54,9.16,9.15,1.24,4.46,7.48,10.21
2019-10-16,0.34,2.97,,2.11,,1.99,4.95,5.86,0.0,8.22,0.1,6.02,1.15,2.0,0.15,0.07,2.98,3.23,3.21,1.57,0.01,0.0,1.38,,0.0,3.94,0.05,0.0,0.27,1.12,8.98,8.22,0.85,6.5,5.46,10.03
2019-10-17,0.26,2.52,28.55,0.91,,1.43,1.99,2.91,0.0,8.38,0.22,5.24,1.15,2.0,0.17,0.06,2.53,1.69,2.18,1.32,0.04,0.0,1.08,,0.0,3.91,0.13,0.0,0.46,0.34,9.5,6.99,0.63,7.54,4.31,10.59
2019-10-18,0.13,2.07,22.83,0.9,,1.11,1.22,1.69,0.0,5.5,0.13,1.85,1.15,2.0,0.15,0.1,1.84,1.61,1.11,1.03,0.01,0.0,0.24,,0.0,2.81,0.15,0.0,0.33,1.57,5.53,4.64,0.57,9.39,2.8,7.96
2019-10-19,0.21,3.62,15.27,2.4,,3.97,2.43,3.27,0.0,6.78,0.13,3.25,1.15,2.0,0.15,0.2,2.01,1.72,2.0,0.94,0.02,0.0,0.44,,0.0,2.59,0.05,0.41,0.31,0.76,5.88,7.21,1.26,3.66,6.01,7.71
2019-10-20,0.08,2.15,12.14,2.58,,1.7,2.51,3.06,0.0,3.39,0.27,2.68,1.15,2.0,0.13,0.08,2.21,1.93,2.18,0.83,0.04,0.0,0.53,,0.0,2.79,0.05,0.0,0.16,1.8,6.03,6.11,1.34,2.95,6.88,6.45
2019-10-21,0.2,2.07,10.71,3.23,5.63,1.78,2.23,2.58,0.0,0.0,0.27,2.86,1.15,2.0,0.14,0.05,2.31,4.94,3.69,1.23,0.03,0.01,0.31,,0.0,2.55,0.05,0.0,0.05,1.21,7.41,6.35,1.45,2.9,3.99,7.51
2019-10-22,0.25,3.18,11.58,3.66,4.17,1.82,2.56,3.54,0.0,0.02,0.45,8.8,1.15,2.01,0.15,0.06,2.36,6.92,6.4,2.15,0.07,0.09,0.86,,0.0,3.13,0.0,0.0,0.59,2.41,4.51,5.96,1.45,3.07,5.3,6.71
2019-10-23,0.15,2.45,16.28,6.79,5.51,1.24,4.74,4.47,0.0,0.02,0.07,7.73,1.15,2.0,0.1699999999999999,0.06,2.9,9.01,10.09,3.66,0.08,0.32,0.54,,0.0,2.13,0.13,0.0,0.85,0.53,8.1,6.27,2.04,5.62,9.24,7.69
2019-10-24,0.19,4.37,15.62,3.36,6.49,0.4,9.38,16.36,0.0,1.2,0.0,14.77,1.15,2.01,0.1899999999999999,0.07,2.49,3.74,5.15,1.29,0.06,0.39,0.25,,0.0,1.7,0.08,0.0,0.3,0.6,8.45,11.84,2.76,6.93,9.8,2.14
2019-10-25,0.14,5.48,11.29,2.11,4.52,0.38,4.54,6.84,0.0,7.47,0.01,7.06,1.15,2.0,0.21,0.04,3.07,2.71,3.89,1.13,0.06,0.47,0.61,,0.0,1.6,0.0,0.0,0.0,0.5,8.91,7.27,1.48,7.28,7.75,1.42
2019-10-26,0.2,3.26,10.29,2.78,3.95,0.0,4.07,4.91,0.0,12.55,0.0,8.45,1.15,1.58,0.31,0.05,3.09,3.3,2.77,0.98,0.02,0.2,0.11,,0.0,1.64,0.0,0.0,0.34,0.53,7.41,8.04,1.77,6.43,8.94,1.61
2019-10-27,0.23,1.27,11.56,3.77,4.85,0.0,4.06,4.37,0.0,10.06,0.0,6.51,1.15,0.1,0.35,0.15,3.39,5.97,7.25,1.74,0.03,0.24,0.2,,0.0,1.6,0.68,0.0,0.7,1.07,7.65,7.16,1.87,5.66,8.2,1.86
2019-10-28,0.24,2.73,16.1,3.41,5.72,0.0,3.74,4.24,0.0,12.12,0.0,5.77,1.15,2.01,0.3,0.1,3.43,6.11,7.11,2.35,0.03,0.51,0.74,,0.0,1.95,1.91,0.0,0.26,0.58,8.56,7.36,1.82,5.04,9.61,1.37
2019-10-29,0.22,2.38,17.09,5.25,5.72,0.0,6.25,5.53,0.0,15.9,0.0,7.72,1.15,1.99,0.31,0.07,3.7,7.42,8.06,2.69,0.02,0.61,1.18,,0.0,2.25,0.0,0.0,0.35,0.02,10.1,8.94,2.58,5.47,12.94,1.64
2019-10-30,0.2,2.15,18.94,4.77,8.14,0.0,4.98,6.83,0.0,14.57,0.17,8.95,1.15,1.99,0.24,0.13,2.92,5.43,4.62,2.09,0.03,0.56,0.96,,0.0,2.31,0.0,0.0,0.42,0.11,11.13,9.41,2.64,7.27,14.41,1.74
2019-10-31,0.27,3.85,15.54,6.25,9.83,0.0,8.94,6.87,0.0,14.453333333333331,0.0,13.24,1.15,1.99,0.2,0.12,3.44,4.72,3.91,2.09,0.0,0.33,0.34,,0.0,2.04,0.12,0.19,0.67,0.19,11.45,9.02,2.83,8.7,11.82,1.85
2019-11-01,0.17,5.51,14.52,4.81,6.61,0.0,7.7,6.53,0.0,14.336666666666666,0.0,10.47,1.15,2.01,0.26,0.04,3.53,2.77,3.09,1.43,0.02,0.22,0.33,,0.0,1.85,0.01,0.0,0.96,0.46,12.44,11.04,3.2,7.03,12.42,1.61
2019-11-02,0.16,6.17,13.94,3.24,4.9,0.0,5.84,4.0,0.0,14.22,0.0,5.98,1.15,2.0,0.24,0.11,2.69,3.2,2.7,1.23,0.04,0.02,0.53,,0.0,2.17,0.0,0.0,2.05,0.61,10.17,7.71,2.1,4.66,13.86,0.95
2019-11-03,0.31,6.3,11.08,3.71,6.48,0.0,5.22,5.11,0.0,14.73,0.0,3.75,1.44,2.0,0.23,0.15,2.75,3.4,2.57,1.11,0.04,0.0,0.82,,0.0,2.19,0.21,0.0,0.45,1.89,10.61,9.44,2.39,6.24,13.58,1.44
2019-11-04,0.44,7.01,9.04,2.38,4.16,0.0,4.58,3.43,0.0,9.48,0.02,3.37,2.14,1.99,0.36,0.1,1.79,3.44,2.98,1.08,0.03,0.0,0.69,,0.0,2.31,0.0,0.0,0.23,0.13,7.97,6.53,1.82,4.52,12.51,0.87
2019-11-05,0.59,7.57,9.93,2.07,4.78,0.0,3.48,3.25,0.0,9.84,0.03,5.82,2.14,2.0,0.41,0.08,2.2,8.12,4.5,1.25,0.0,0.01,1.25,,0.0,2.91,0.06,0.0,0.04,1.02,5.68,6.07,1.54,3.62,7.34,0.87
2019-11-06,0.79,7.16,8.52,2.02,3.2,0.0,2.16,1.87,0.0,6.42,0.11,4.63,2.14,2.0,0.46,0.11,2.14,2.3,3.38,1.55,0.0,0.0,0.97,,0.01,3.18,0.0,0.0,0.2,1.13,8.43,7.0,1.06,7.3,7.71,1.5
2019-11-07,0.58,5.23,10.99,2.11,3.0,0.0,4.03,5.3,0.0,8.24,0.0,5.53,2.14,1.99,0.39,0.16,1.59,1.03,1.9,0.84,0.0,0.0,0.59,,0.0,2.46,0.0,0.0,1.01,2.99,9.91,6.96,1.68,6.63,10.5,1.25
2019-11-08,0.46,7.16,13.14,2.86,4.22,0.0,4.99,4.99,0.0,8.15,0.0,6.18,2.14,2.01,0.34,0.04,1.56,3.27,3.02,1.39,0.0,0.0,0.84,,0.0,2.69,0.0,0.0,0.85,3.1,7.61,8.13,2.24,3.97,11.16,1.15
2019-11-09,0.59,6.63,10.17,1.95,3.44,0.0,4.16,2.73,0.0,5.67,0.0,2.86,2.14,2.0,0.27,0.18,2.02,2.26,2.52,0.98,0.0,0.0,1.51,,0.0,2.47,0.0,0.0,0.38,1.3,5.76,5.84,1.3,2.22,7.71,0.62
2019-11-10,0.49,4.12,8.19,1.81,3.38,0.0,2.55,3.72,0.0,5.46,0.01,2.5,2.14,2.0,0.22,0.12,2.18,3.1,2.0,0.92,0.0,0.0,1.35,,0.0,2.42,0.0,0.0,0.35,0.58,6.0,5.88,1.27,2.32,8.27,0.67
2019-11-11,0.33,4.52,7.09,2.3,4.36,0.0,3.5,2.88,0.0,6.54,0.29,3.03,2.14,2.0,0.22,0.06,2.16,2.77,2.87,1.08,0.0,0.02,0.85,,0.0,2.57,0.06,1.16,0.01,2.28,8.11,7.86,1.53,2.93,9.37,0.8
2019-11-12,0.22,4.52,9.3,3.08,5.79,0.0,4.83,3.71,0.0,9.17,0.55,4.49,2.14,2.0,0.19,0.14,2.74,3.22,3.26,1.31,0.0,0.0,0.61,,0.0,2.57,0.12,5.91,0.49,1.54,10.44,9.05,2.17,5.32,10.91,1.03
2019-11-13,0.26,2.91,12.3,3.65,6.3,0.0,6.05,4.74,0.0,10.26,0.89,10.73,2.14,1.99,0.2,0.08,3.13,5.11,3.92,1.91,0.0,0.0,0.67,5.11,0.03,2.41,0.12,0.63,0.67,0.4,10.47,10.93,1.21,8.4,11.09,1.07
2019-11-14,0.36,2.8,11.99,4.44,9.07,0.0,9.4,8.52,0.0,12.21,1.72,14.96,2.14,2.01,0.17,0.06,2.81,5.12,4.63,2.13,0.2,0.0,0.7,7.99,0.01,2.25,0.12,0.0,1.34,1.18,12.56,11.28,1.33,10.16,13.73,1.44
2019-11-15,0.28,3.08,9.58,4.13,6.7,0.0,6.06,6.14,0.0,9.92,1.06,15.64,2.14,2.0,0.16,0.1,2.41,1.63,6.77,1.08,0.37,0.0,0.88,8.25,0.0,2.88,0.12,0.0,0.62,0.16,10.67,10.42,2.55,8.89,12.04,1.02
2019-11-16,0.35,5.27,8.0,2.24,2.64,0.0,4.8,2.3,0.0,5.37,0.72,3.69,2.14,2.01,0.15,0.05,2.31,1.92,3.72,1.22,0.35,0.0,2.53,12.34,0.0,2.96,0.07,0.0,0.58,0.2,5.8,5.7,1.22,5.55,7.56,0.5
2019-11-17,0.21,4.39,5.11,1.07,1.55,0.0,1.86,1.26,0.0,7.32,0.35,2.54,2.14,2.0,0.14,0.08,1.92,2.03,2.14,0.73,0.22,0.0,2.17,15.94,0.0,2.79,0.0,0.0,0.24,0.04,3.41,3.27,0.73,3.08,4.8,0.3
2019-11-18,0.16,3.98,5.59,1.93,4.4,0.0,3.04,2.86,0.0,7.71,0.28,3.66,2.14,2.01,0.13,0.06,2.12,2.16,2.71,0.89,0.2,0.0,1.47,21.24,0.0,2.39,0.0,0.0,0.06,0.39,4.99,4.54,1.07,4.52,6.06,0.51
2019-11-19,0.22,3.81,6.24,2.26,7.25,0.0,6.18,4.01,0.0,9.76,0.38,8.34,2.14,2.0,0.11,0.1,3.55,4.75,3.08,1.21,0.23,0.42,1.34,24.18,0.0,2.37,0.32,0.0,0.17,0.78,5.62,5.41,1.54,6.7,8.63,0.65
2019-11-20,0.31,4.07,6.05,1.895,6.64,0.0,5.23,5.49,0.0,9.42,0.13,10.53,2.14,2.0,0.15,0.12,3.38,3.67,4.02,1.68,0.68,0.47,0.77,13.6,0.0,2.37,0.23,0.0,0.42,0.51,10.03,7.29,2.09,11.8,11.19,1.48
2019-11-21,0.48,3.9,2.32,1.53,5.96,0.0,9.71,27.72,0.0,9.81,0.58,10.97,2.14,2.0,0.15,0.08,2.55,2.12,3.87,1.59,0.1,0.0,0.75,9.16,3.15,2.45,0.0,0.0,0.56,0.86,12.31,11.8,2.71,8.28,12.28,1.17
2019-11-22,0.6,3.99,2.5,2.73,4.3,0.0,8.96,9.61,0.0,9.71,0.43,7.27,2.14,2.01,0.15,0.04,2.37,4.46,1.58,1.61,0.33,0.0,0.97,9.23,0.38,2.72,0.07,0.0,0.16,0.28,10.72,10.62,2.57,7.4,12.18,0.94
2019-11-23,0.63,4.32,2.25,1.18,2.45,0.0,5.29,3.19,0.0,7.53,0.18,6.37,2.14,1.99,0.13,0.07,1.91,4.36,0.0,2.53,0.3,0.0,1.08,19.23,0.04,3.0,0.0,0.0,0.03,0.69,5.98,5.94,1.76,5.26,9.48,0.56
2019-11-24,0.66,5.97,1.83,0.79,1.78,0.0,2.87,2.24,0.0,5.03,0.27,2.26,2.14,2.0,0.12,0.08,2.24,3.68,1.96,1.56,0.63,0.0,1.08,14.66,0.28,2.97,0.05,0.0,1.01,0.63,4.13,4.31,1.12,3.71,6.71,0.36
2019-11-25,0.56,4.68,2.62,1.51,2.18,0.0,4.8,7.12,0.0,6.23,0.24,4.49,2.14,2.0,0.15,0.05,2.83,2.38,0.0,1.37,0.29,0.0,0.85,8.72,0.0,2.03,0.15,0.0,0.83,0.48,6.14,5.95,1.24,4.81,7.39,0.46
2019-11-26,0.73,4.68,2.68,1.13,2.86,0.0,5.64,6.25,0.0,6.06,0.51,4.06,1.83,1.99,0.12,0.28,2.42,2.85,0.96,1.54,0.28,0.0,0.68,6.8,0.26,2.08,0.0,0.0,0.37,1.03,8.43,8.8,1.18,6.45,8.16,0.69
2019-11-27,0.71,4.67,2.69,0.85,2.02,0.0,2.37,2.83,0.0,3.79,0.11,2.53,4.92,2.0,0.12,0.05,1.81,1.87,2.0,1.46,0.31,0.0,0.99,11.95,0.0,2.55,0.0,0.0,0.0,0.54,4.82,5.4,0.74,4.38,5.78,0.41
2019-11-28,0.4,4.06,2.67,1.66,1.78,0.0,1.33,1.45,0.0,1.92,0.0,2.07,1.46,1.99,0.09,0.03,1.7,4.31,0.03,2.04,0.34,0.0,0.91,11.5,0.6,2.35,0.06,0.0,0.0,0.23,3.21,2.49,0.37,9.39,2.84,0.36
2019-11-29,0.49,4.72,5.77,2.3,2.66,0.0,2.66,2.14,0.0,3.58,0.23,2.38,3.84,2.0,0.08,0.07,1.84,3.35,0.0,1.44,0.31,0.0,0.72,5.56,1.2,0.94,0.07,0.0,0.0,2.25,4.3,4.44,0.79,4.98,5.12,0.44
2019-11-30,0.21,4.64,2.12,0.84,3.37,0.0,4.55,2.92,0.0,7.17,0.25,6.73,3.5,2.0,0.07,0.1,1.99,2.43,0.0,1.17,0.28,0.0,0.82,10.8,1.086666666666667,1.95,0.11,0.0,0.0,10.88,5.89,4.47,1.23,3.67,6.73,0.64
2019-12-01,0.15,4.28,1.87,4.775,2.21,0.0,3.22,2.56,0.0,7.5,0.16,5.85,2.75,2.01,0.06,0.13,2.41,3.33,0.0,1.16,0.18,0.0,0.86,18.42,0.9733333333333334,1.84,0.31,0.0,0.0,5.22,4.39,4.53,1.11,4.0,6.41,0.53
2019-12-02,0.21,4.53,2.5,8.71,2.75,0.0,5.13,3.19,0.0,7.04,0.14,4.31,2.75,1.99,0.05,0.11,2.93,5.63,2.03,1.08,0.18,0.0,0.48,7.08,0.86,1.2,0.11,0.0,0.0,3.89,6.26,5.11,1.22,5.79,6.99,0.63
2019-12-03,0.28,4.62,2.54,10.41,4.38,0.0,2.68,3.71,0.0,7.11,0.14,5.72,2.75,2.0,0.08,0.13,3.1,6.81,5.5,1.87,0.17,0.21,0.53,5.04,1.8,0.9,0.21,0.0,0.0,5.21,6.6,4.66,1.48,5.49,7.98,0.7
2019-12-04,0.36,3.79,3.08,3.2,5.32,0.0,0.0,3.16,0.0,7.09,0.2,5.23,2.75,1.99,0.07,0.1,2.99,7.72,6.5,2.63,0.2,0.45,0.7,8.03,2.29,1.56,0.09,0.0,0.0,5.71,7.8,5.48,1.84,7.72,9.31,1.06
2019-12-05,0.85,4.26,3.48,12.11,5.21,0.0,4.26,3.28,0.0,9.91,0.48,11.81,2.75,2.0,0.07,0.08,2.38,2.57,3.98,1.56,0.29,0.67,1.14,11.44,2.28,1.45,0.16,,0.0,5.29,11.18,9.54,3.08,6.41,11.4,1.95
2019-12-06,0.73,4.44,3.34,12.75,19.92,0.0,8.31,6.22,0.0,8.55,0.27,3.78,,2.0,0.08,0.1,2.42,5.89,3.75,2.02,0.26,0.51,0.94,14.6,1.67,1.15,0.05,,0.68,4.64,10.42,8.38,2.12,5.85,10.06,0.97
2019-12-07,0.86,3.34,2.63,7.36,20.78,0.0,8.38,8.99,0.0,7.52,0.19,7.97,,2.0,0.09,0.05,2.74,5.18,4.64,2.12,0.31,0.48,0.78,7.87,1.52,1.04,0.11,,1.34,2.03,8.76,7.08,2.06,6.66,8.63,1.06
2019-12-08,0.18,2.22,2.19,8.69,20.78,0.16,6.68,7.86,0.0,8.26,0.24,9.96,,1.99,0.07,0.07,3.23,7.22,3.64,1.85,0.25,0.39,1.13,10.68,2.3,0.46,0.05,,0.94,3.4,8.56,8.5,2.82,6.36,8.8,1.61
2019-12-09,0.24,3.15,2.87,6.38,20.78,0.08,6.48,5.95,0.0,8.13,0.1,5.07,,2.0,0.09,0.06,3.15,6.36,4.3,2.44,0.22,0.37,0.71,5.54,2.14,1.52,0.11,,0.46,3.57,9.7,8.28,1.94,5.43,8.16,1.03
2019-12-10,0.71,5.08,2.68,5.96,20.78,0.48,7.14,7.25,0.0,8.87,0.2,7.3,,2.0,0.1,0.07,2.99,7.67,5.9,3.28,0.26,0.41,0.87,11.68,2.29,1.45,0.0,0.0,0.57,4.09,10.83,7.13,2.29,7.21,9.72,1.01
2019-12-11,0.76,5.69,2.92,7.03,11.34,2.39,8.84,15.31,0.0,6.77,0.13,7.44,,1.99,0.09,0.08,2.62,6.57,6.49,3.57,0.29,0.47,0.91,7.02,2.85,0.7,0.11,0.0,0.74,4.41,8.99,11.43,2.69,10.79,10.25,1.47
2019-12-12,0.88,6.2,2.54,5.2,1.9,0.0,6.43,6.83,0.0,8.28,0.04,4.22,,2.01,0.06,0.07,1.61,2.74,3.84,1.49,0.29,0.36,0.76,5.6,2.72,1.59,0.09,0.0,0.5,3.73,8.98,7.32,1.68,11.28,8.41,1.29
2019-12-13,0.49,4.4,1.74,2.06,1.71,0.0,1.74,2.27,0.0,3.51,0.01,1.3,,2.0,0.05,0.02,1.6,2.83,3.09,1.09,0.17,0.12,0.27,3.02,1.45,0.85,0.05,23.68,0.0,4.08,2.87,3.42,0.7,6.78,4.81,0.46
2019-12-14,0.44,3.01,1.82,3.41,2.45,0.0,3.14,2.9,0.0,4.32,0.0,1.56,,1.94,0.04,0.05,1.77,1.97,2.16,0.87,0.17,0.11,0.41,2.48,2.91,0.59,0.2,7.23,0.09,2.96,5.8,4.05,0.83,4.42,5.14,0.42
2019-12-15,0.66,2.7,2.08,4.76,2.15,0.0,2.54,2.36,0.0,4.4,0.01,1.27,,2.0,0.04,0.08,1.76,2.23,2.38,1.3,0.19,0.08,0.35,1.7,1.94,0.69,0.08,11.23,0.12,4.06,5.98,3.57,0.85,2.98,5.16,0.38
2019-12-16,0.59,3.37,1.81,2.82,1.79,0.0,1.24,2.32,0.0,4.01,0.0,0.76,,2.0,0.04,0.09,1.74,2.62,2.77,0.94,0.27,0.19,0.58,1.7,1.29,1.56,0.04,8.79,0.0,3.27,3.86,3.06,0.63,2.71,3.99,0.36
2019-12-17,1.2,4.93,1.77,1.6,2.43,0.0,1.18,2.0,0.0,5.17,0.0,1.16,,2.02,0.05,0.09,1.89,3.7,2.7,3.76,0.33,0.33,0.75,3.02,2.55,1.72,0.09,3.91,0.0,4.62,4.24,3.25,0.62,1.93,3.46,0.38
2019-12-18,1.3,4.66,2.56,3.07,2.39,0.0,2.44,3.34,0.0,5.9,0.0,2.69,,1.96,0.06,0.07,2.1,6.37,4.79,7.71,0.32,0.44,1.34,5.29,2.83,2.52,0.15,6.35,0.0,5.03,5.81,4.18,1.06,3.47,5.83,0.54
2019-12-19,1.33,4.5,3.14,4.99,3.08,0.0,3.71,7.74,0.0,8.89,0.0,4.83,,2.01,0.06,0.07,1.68,4.41,3.95,6.25,0.39,0.33,0.83,0.0,3.89,1.61,0.14,3.72,0.07,3.5,11.14,8.6,1.56,7.54,10.35,1.18
2019-12-20,0.87,3.77,3.3,8.83,3.16,0.0,5.34,5.61,0.0,10.68,0.03,7.19,,2.0,0.08,0.06,2.09,5.26,4.0,8.26,0.39,0.35,1.17,0.0,3.82,1.17,0.21,11.12,0.24,3.44,12.02,7.43,2.29,7.1,12.27,1.24
2019-12-21,0.94,5.06,3.79,6.09,4.2,0.0,6.65,4.77,0.0,8.59,0.1,7.27,,2.01,0.06,0.07,2.08,4.29,4.14,5.73,0.34,0.18,1.06,0.0,3.86,0.62,0.04,19.25,0.93,3.3,8.67,6.9,1.79,5.63,8.4,0.88
2019-12-22,0.75,3.58,4.38,2.38,2.92,0.0,2.92,3.29,0.0,4.2,0.0,2.11,,2.0,0.04,0.05,2.0,2.98,2.53,2.21,0.27,0.09,0.64,0.0,3.12,2.62,0.0,16.98,0.18,3.8,6.1,5.08,0.92,3.41,4.98,0.51
2019-12-23,0.93,4.06,3.77,2.57,3.29,0.0,3.84,3.27,0.0,4.9,0.0,2.77,,1.99,0.04,0.07,2.02,4.48,3.58,4.21,0.3,0.1,0.65,0.0,3.29,2.69,0.4,18.85,0.21,3.09,6.29,5.42,1.17,3.36,6.18,0.56
2019-12-24,0.98,5.84,3.95,3.83,4.22,0.01,5.74,6.72,0.0,7.25,0.0,6.02,,2.01,0.06,0.09,1.78,2.98,3.78,4.63,0.25,0.06,0.51,0.0,2.32,0.68,0.5,16.81,0.08,3.79,9.26,7.72,1.61,4.75,8.22,0.83
2019-12-25,1.19,6.87,1.37,2.11,3.84,0.0,3.48,2.95,0.0,5.06,0.0,2.37,,1.99,0.07,0.07,1.72,4.83,4.01,5.0,0.27,0.02,0.59,0.0,2.0,0.49,0.5,11.41,0.38,1.82,5.61,5.27,1.01,3.75,5.02,0.43
2019-12-26,0.89,6.58,1.09,1.45,2.88,0.0,2.83,3.51,0.0,5.64,0.0,2.47,,2.0,0.06,0.04,1.69,6.81,6.08,5.43,0.27,0.0,0.62,0.0,2.41,0.12,0.5,6.010000000000001,0.64,2.95,5.71,5.07,1.01,2.78,5.28,0.48
2019-12-27,0.74,6.72,0.83,2.58,3.21,,3.46,4.44,0.0,7.02,0.01,3.38,,1.99,0.06,0.02,1.68,7.23,5.82,7.7,,0.07,0.73,0.0,2.27,0.24,0.5,0.61,1.29,5.05,6.55,6.72,1.23,3.43,7.27,0.62
2019-12-28,0.92,5.58,0.96,4.51,3.65,,4.89,8.15,0.0,10.15,0.0,5.7,,2.0,0.04,0.0,1.59,6.89,5.01,8.51,,0.06,0.87,0.0,1.25,0.82,0.0,5.6,1.12,0.31,10.06,9.68,1.78,4.59,9.14,0.9
2019-12-29,1.04,3.76,0.88,3.82,5.62,,4.8,7.51,0.0,8.49,0.0,4.56,,2.0,0.06,0.01,1.62,6.93,4.72,9.52,,0.14,0.7,0.0,2.8,1.16,0.0,1.44,0.38,1.23,9.29,9.01,1.71,5.0,8.19,0.82
2019-12-30,0.87,4.41,1.13,4.36,6.25,,5.77,7.33,0.0,11.8,0.0,6.12,66.38,2.0,0.05,0.0,1.56,5.58,4.85,8.87,,0.07,0.55,0.0,4.14,0.06,0.09,0.63,2.11,2.42,13.35,9.27,1.89,7.81,9.37,1.27
2019-12-31,0.7,4.67,1.34,2.96,3.25,0.0,2.17,5.16,0.0,4.86,0.0,6.12,3.62,2.01,0.05,0.01,1.75,4.41,4.47,6.49,0.2,0.06,0.47,0.0,3.13,0.03,0.17,0.63,9.93,3.12,6.82,6.78,1.26,7.11,4.54,0.98
2020-01-01,0.89,4.89,1.73,6.0,3.56,0.0,5.92,16.82,0.0,9.22,0.0,12.39,4.21,1.99,0.08,0.0,2.62,3.12,3.87,4.65,0.15,0.04,0.42,0.0,1.95,0.04,0.04,10.34,14.4,2.29,10.52,10.57,1.89,9.06,8.27,1.34
2020-01-02,0.79,4.79,2.38,6.24,4.44,0.0,6.75,29.23,0.0,7.45,0.0,10.67,3.71,2.0,0.11,0.0,2.77,1.78,3.94,3.63,0.15,0.05,0.33,0.0,2.62,0.07,0.09,20.32,7.35,2.18,10.52,8.19,2.49,8.8,9.21,1.44
2020-01-03,0.77,4.97,1.45,9.82,5.15,0.0,5.65,7.42,0.0,4.33,0.0,9.34,4.78,2.0,0.03,0.0,2.61,2.78,4.4,4.52,0.29,0.03,0.32,0.0,1.79,0.02,0.12,22.95,1.57,3.12,9.25,10.25,1.92,6.18,6.67,1.38
2020-01-04,0.6,4.14,0.53,5.41,7.45,8.37,8.12,5.85,0.0,11.27,0.0,7.98,4.12,2.0,0.0,0.01,3.43,3.63,2.6,5.66,0.25,0.08,0.79,0.0,1.87,0.18,0.04,18.74,1.31,3.22,9.46,7.09,2.16,6.16,8.42,0.97
2020-01-05,0.6,2.92,0.36,2.44,2.83,7.41,2.58,2.2,0.0,4.85,0.0,1.59,3.3,2.0,0.0,0.0,2.25,5.65,2.68,8.69,0.11,0.01,1.53,0.0,0.89,0.98,0.0,6.63,0.08,1.1,6.01,4.77,0.91,3.1,5.35,0.62
2020-01-06,0.58,3.4,0.44,2.66,3.23,1.1,3.2,3.47,0.0,5.08,0.0,1.09,2.75,2.0,0.0,0.0,1.74,2.96,3.23,6.56,0.14,0.03,0.66,0.0,1.27,1.38,0.04,6.04,1.83,0.26,6.44,5.54,1.05,2.92,5.82,0.59
2020-01-07,0.71,3.69,0.38,3.21,4.35,0.16,3.75,3.18,0.0,5.79,0.0,3.38,2.75,2.01,0.0,0.0,1.76,2.19,2.64,2.97,0.18,0.05,0.4,0.0,1.56,0.22,0.07,8.75,0.32,0.0,7.54,4.59,0.98,6.52,4.66,0.63
2020-01-08,0.55,3.38,0.41,2.6,0.71,0.0,2.75,3.1,0.0,4.58,0.0,1.93,2.75,2.0,0.0,0.0,1.51,3.04,3.32,3.93,0.14,0.06,0.18,0.0,1.86,0.21,0.02,1.73,0.0,0.0,5.94,4.56,0.89,5.47,4.62,0.53
2020-01-09,0.5,8.81,0.14,1.63,2.86,0.0,1.41,1.24,0.0,3.43,0.0,0.65,2.75,2.0,0.0,0.0,2.11,1.87,2.39,2.69,0.33,0.1,0.64,0.0,2.0,0.57,0.11,2.06,0.08,4.74,3.73,2.98,0.55,1.89,3.45,0.26
2020-01-10,0.85,3.36,0.14,2.39,4.93,0.0,3.62,3.13,0.0,6.95,0.01,4.39,2.75,1.98,0.0,0.0,2.14,2.69,3.04,3.14,0.12,0.02,0.92,0.0,1.47,0.41,0.0,0.16,0.15,2.99,5.57,4.87,1.26,2.45,6.12,0.36
2020-01-11,0.65,4.75,0.21,2.81,5.32,0.0,3.34,4.4,0.0,8.38,0.01,3.18,2.75,1.99,0.0,0.0,2.02,4.02,3.56,6.63,0.16,0.17,0.89,0.0,2.02,1.17,0.05,2.35,2.56,0.58,6.14,5.42,1.31,2.7,5.9,0.47
2020-01-12,0.74,3.87,0.36,4.82,1.35,0.0,6.26,6.29,0.0,6.53,0.02,5.46,4.42,2.0,0.0,0.01,2.29,3.5,4.58,6.31,0.17,0.22,0.81,0.0,1.95,2.15,0.08,0.57,8.34,2.37,9.36,6.37,2.12,4.51,8.54,0.61
2020-01-13,1.08,6.69,0.34,3.79,3.9,0.0,4.24,6.79,0.0,7.22,0.01,2.76,4.45,2.0,0.0,0.0,1.83,6.98,4.42,4.63,0.41,0.12,0.81,0.0,1.88,2.55,0.06,0.61,0.95,2.64,10.23,7.24,1.73,6.61,7.7,0.72
