Date,AP001,AP005,BR007,DL002,DL011,DL013,DL019,DL021,DL028,DL031,DL033,GJ001,HR014,KA003,KA005,KA009,KA010,KL008,PB001,RJ004,RJ005,RJ006,TG001,TG002,TG003,TG004,TG005,TG006,TN001,TN003,TN004,UP012,UP014,UP016,DL003,DL009,DL010,DL015,DL016,DL018,DL024,DL026,DL027,DL032,DL037
2018-08-17,11.82,8.05,18.95,9.81,7.97,8.96,11.27,8.6,18.12,13.98,5.74,32.57,6.89,3.53,7.9,6.57,2.63,4.56,3.14,6.73,10.79,9.26,10.4,2.98,15.18,2.83,6.79,1.14,,26.37,4.63,5.01,6.04,15.22,14.88,14.99,7.49,9.43,4.82,8.75,13.7,10.09,3.81,13.08,9.96
2018-08-18,9.47,11.58,25.63,10.14,7.1,8.23,11.46,8.84,17.28,14.49,8.94,128.43,5.72,3.62,7.39,5.32,2.73,5.12,6.39,8.83,11.85,10.86,12.8,2.92,15.3,9.42,10.47,1.25,,25.67,4.21,8.08,5.11,8.63,18.28,17.74,12.38,15.12,2.8,10.33,12.17,10.51,2.31,12.28,12.58
2018-08-19,8.12,14.66,23.94,11.41,15.17,10.29,13.1,16.81,16.45,15.63,8.72,152.48,6.39,3.88,6.78,6.13,2.69,5.57,5.18,10.75,12.47,7.64,8.16,2.24,16.79,3.96,8.27,1.45,,25.5,4.79,5.05,5.84,10.07,18.93,20.56,13.9,16.83,4.9,10.71,11.55,9.88,2.8,13.78,12.94
2018-08-20,10.48,13.16,27.3,8.84,8.74,15.14,12.61,15.69,16.26,13.65,6.94,156.24,6.64,4.74,7.31,6.51,2.92,5.11,5.76,9.83,8.37,10.04,6.46,2.57,16.46,1.75,6.16,1.25,6.98,25.29,3.79,4.22,4.6,9.99,18.97,20.56,13.7,12.44,3.08,9.06,10.65,15.32,1.97,17.23,10.67
2018-08-21,9.05,30.0,26.1,9.64,9.49,9.36,13.38,13.25,15.96,14.14,8.89,151.44,6.08,4.78,8.79,4.85,2.68,6.39,8.09,9.26,10.28,10.97,6.12,2.74,13.44,3.1,11.56,1.04,5.795,25.8,4.38,2.98,4.31,8.23,22.46,20.49,11.97,14.41,6.56,10.84,16.4,14.89,2.5,17.83,13.36
2018-08-22,8.39,22.77,23.52,9.65,5.66,8.45,12.3,10.78,17.87,16.34,9.3,120.48,4.73,5.15,11.06,5.71,3.71,5.51,6.63,9.09,11.25,10.3,8.48,1.8,15.69,4.64,8.67,1.7,4.61,25.37,3.55,3.0,5.5,6.23,17.82,22.81,13.89,15.77,6.42,11.86,10.42,10.54,2.31,13.99,11.54
2018-08-23,8.98,21.64,24.58,9.52,2.88,7.18,10.63,10.02,18.06,14.97,9.26,146.84,4.89,3.97,8.81,6.56,3.69,6.5,5.23,10.16,10.31,10.26,11.08,3.69,14.74,2.38,11.78,,,25.71,3.84,2.98,3.77,5.99,15.25,19.8,14.14,9.04,11.05,10.09,9.06,9.48,2.26,11.23,9.7
2018-08-24,9.46,10.65,25.58,9.97,2.45,7.68,10.73,7.59,16.33,15.34,8.64,88.36,5.4,4.15,10.75,6.26,3.77,6.51,6.56,9.43,8.61,7.96,17.37,1.41,16.65,2.73,5.31,,,22.59,4.29,3.99,4.3,5.45,15.25,23.65,8.13,9.0,10.27,8.75,7.83,8.96,2.28,11.15,10.27
2018-08-25,10.01,2.74,24.18,18.03,2.62,13.43,10.2,7.38,18.75,16.38,7.19,96.68,5.45,2.6,11.81,6.51,3.64,5.95,13.5,7.82,8.12,11.06,15.19,2.93,13.3,1.97,4.87,,,22.83,3.55,35.4,4.49,4.43,15.39,21.28,8.81,10.62,10.04,9.1,7.12,9.77,1.95,10.12,10.03
2018-08-26,10.12,8.315000000000001,24.33,13.74,3.09,9.95,11.37,7.12,18.07,16.46,7.6,66.48,5.25,4.22,13.71,7.03,3.905,5.47,20.44,7.24,7.9,11.07,12.44,2.77,15.01,2.07,6.49,,,23.81,4.31,27.6,4.49,2.82,14.89,19.78,9.91,7.9,10.36,9.9,8.03,9.41,1.92,12.26,10.49
2018-08-27,9.24,13.89,23.76,11.89,10.8,6.469999999999999,11.24,7.9,14.49,16.83,7.44,34.74,7.06,4.41,9.73,6.97,4.17,6.19,27.38,7.12,7.94,12.16,10.66,3.86,13.86,3.08,5.7,,11.12,21.49,4.52,26.87,4.5,4.27,14.21,19.71,10.18,7.1,11.13,12.48,10.34,11.57,3.18,13.53,10.62
2018-08-28,9.76,10.66,25.61,11.95,9.38,2.99,12.38,10.82,20.24,16.78,8.45,56.88,5.13,4.29,8.41,7.1,3.88,5.38,6.1,11.59,9.62,11.94,10.11,2.07,12.56,3.19,6.61,,9.19,24.22,4.05,3.0,4.49,5.14,16.21,20.05,9.79,9.24,10.07,9.83,8.34,10.97,2.93,10.72,11.19
2018-08-29,8.89,5.28,25.03,10.97,7.19,4.53,10.72,9.41,20.38,17.74,7.38,49.27,5.82,4.9,8.33,6.85,2.21,6.49,4.98,8.74,14.19,11.04,20.68,1.93,13.83,3.24,6.17,1.82,9.18,22.35,3.84,3.02,4.49,7.05,17.26,16.34,12.26,12.43,9.91,9.16,8.52,10.2,2.09,10.99,12.61
2018-08-30,9.78,4.08,25.23,14.2,6.72,7.29,11.46,11.95,17.67,15.95,8.04,25.47,5.7,5.68,6.65,7.96,2.65,6.38,5.32,8.68,8.66,11.32,9.56,3.07,15.71,18.5,6.06,1.51,7.0,20.96,3.87,3.02,5.08,7.47,14.35,18.22,12.66,10.47,10.53,9.83,8.41,11.66,1.37,10.94,11.02
2018-08-31,11.98,3.97,25.04,11.31,4.45,10.8,10.88,11.12,14.4,18.56,7.91,59.94,6.12,4.22,9.08,8.43,1.4,6.35,5.79,12.56,8.52,11.65,7.52,2.23,14.68,6.05,7.37,1.89,10.74,23.89,4.6,2.99,6.42,6.81,12.67,22.12,13.5,8.56,10.43,9.19,8.91,9.79,1.38,11.25,10.65
2018-09-01,11.17,6.77,23.2,17.95,3.23,14.65,11.18,9.6,17.96,16.83,7.96,85.34,9.27,4.54,8.91,10.24,1.39,5.98,5.43,13.71,8.89,12.53,11.65,4.27,14.64,6.92,6.51,1.91,9.78,22.2,4.25,3.01,5.41,4.7,13.99,18.92,13.51,11.64,10.06,9.48,9.5,11.61,1.05,11.2,13.49
2018-09-02,11.64,25.01,22.43,11.94,9.13,16.41,12.073333333333332,9.08,14.92,16.58,5.5,101.38,5.59,5.0,10.02,9.3,2.6,6.07,2.36,10.27,9.0,13.87,12.79,1.72,15.93,2.79,5.25,1.68,11.67,26.13,4.29,3.01,5.12,4.07,13.75,19.95,11.41,8.12,9.8,9.37,9.83,9.26,1.3,10.77,9.98
2018-09-03,11.8,31.5,23.72,11.04,10.63,13.83,12.966666666666663,9.34,14.68,17.64,7.14,65.06,5.64,5.58,11.53,9.24,2.9,6.02,3.28,9.84,9.06,13.81,14.31,3.59,11.71,3.63,8.44,1.46,10.49,27.91,3.32,3.0,5.78,4.61,14.66,20.52,16.57,7.5,11.25,10.35,10.08,9.91,2.24,10.585,10.83
2018-09-04,11.54,3.64,25.16,12.53,7.31,23.75,13.86,18.76,16.08,17.06,8.07,28.74,7.03,5.73,6.7,10.0,3.12,5.56,2.99,8.34,10.89,14.51,9.71,2.14,15.17,6.58,7.56,1.78,9.41,24.14,4.85,3.0,6.1,7.59,15.74,21.53,7.66,10.5,10.36,10.14,9.07,10.5,1.74,10.4,10.09
2018-09-05,12.89,5.25,20.93,18.67,3.11,11.23,13.59,9.79,10.71,17.58,2.74,53.18,6.62,5.28,5.81,10.19,3.3,5.48,2.33,9.9,11.77,13.26,9.98,2.57,14.57,7.06,6.0,1.84,9.66,14.45,4.16,3.01,6.42,7.34,13.6,18.89,12.31,10.38,10.42,9.42,8.51,9.78,1.65,10.95,10.55
2018-09-06,11.73,11.99,22.95,29.02,3.72,11.64,12.89,12.62,14.85,16.64,5.13,49.31,7.47,5.08,6.6,10.57,,6.72,2.4,13.32,9.69,11.8,8.17,1.89,13.7,4.88,7.78,1.9,9.93,3.59,5.05,2.29,7.27,7.1,14.95,18.54,6.97,9.96,11.83,8.55,8.08,10.54,1.16,11.1,9.65
2018-09-07,11.06,8.45,24.32,20.86,9.8,11.69,12.23,11.34,15.48,17.93,6.31,56.92,8.15,5.08,8.3,10.16,,6.0,2.74,11.77,11.03,11.48,12.63,1.97,12.38,4.85,7.06,1.96,8.02,11.92,4.32,1.59,2.77,7.89,14.6,18.74,6.84,10.3,14.14,10.99,12.13,8.66,1.44,9.59,10.93
2018-09-08,10.21,8.23,25.23,20.53,17.18,8.92,11.82,14.07,13.53,16.34,11.25,60.72,5.64,5.31,7.87,9.16,,5.5,3.13,8.76,9.01,15.51,9.39,2.39,14.94,4.58,16.58,1.6,11.95,28.53,4.1,1.6,4.09,6.48,16.14,23.63,7.0,8.9,12.55,11.64,11.58,12.01,1.58,11.15,11.23
2018-09-09,11.475,3.32,24.14,20.28,3.82,2.77,11.71,11.99,12.42,17.45,7.785,111.98,3.37,4.96,8.32,9.53,,6.82,2.87,5.39,7.09,10.35,9.94,3.88,14.33,4.3100000000000005,11.67,3.09,12.96,5.08,4.06,1.59,3.7,6.99,13.68,20.75,10.76,9.78,12.79,10.26,9.42,12.07,1.5,11.07,19.62
2018-09-10,12.74,2.95,19.69,21.33,11.4,3.73,11.42,9.1,18.23,17.63,4.32,102.83,4.67,4.67,6.66,9.29,2.82,8.14,4.32,6.22,9.03,9.78,5.85,4.81,17.91,4.04,9.03,2.89,8.77,4.35,4.43,1.61,4.32,4.67,16.42,20.63,8.86,15.53,16.66,11.41,17.19,13.98,2.02,10.14,14.69
2018-09-11,8.91,3.86,31.92,19.73,3.05,11.1,11.54,3.61,13.12,18.39,2.57,74.72,7.45,5.46,5.91,10.58,2.92,5.19,2.74,6.92,11.07,11.73,4.02,3.13,15.39,4.35,7.17,3.65,7.02,5.92,4.19,1.59,4.97,4.57,13.56,22.92,8.75,9.52,14.35,10.14,9.41,10.36,1.39,9.85,11.2
2018-09-12,10.9,4.19,24.67,20.69,2.61,14.52,11.07,4.27,20.83,16.55,7.61,50.26,8.03,5.21,7.43,8.19,3.52,5.86,2.81,10.08,13.1,9.98,8.41,2.85,8.42,3.62,6.25,2.62,6.79,4.0,4.05,1.6,4.77,3.76,13.38,19.6,9.7,9.06,13.2,10.79,8.44,11.26,1.51,10.3,11.45
2018-09-13,11.29,2.81,27.39,20.5,3.1,14.07,10.66,8.21,10.66,17.52,7.17,65.55,6.71,4.98,11.2,11.28,4.0,6.73,3.09,11.39,8.78,12.51,6.43,3.09,12.97,3.45,6.52,2.64,6.57,5.47,3.74,1.6,4.51,3.99,14.75,19.64,9.41,14.09,14.06,11.05,9.27,9.67,1.38,11.95,11.18
2018-09-14,8.91,6.77,18.57,20.07,3.5,14.19,12.86,9.32,22.41,18.68,7.58,60.88,5.57,4.66,8.14,9.46,4.4,6.44,2.15,8.09,14.57,11.08,5.94,2.3,16.64,4.28,5.96,6.32,7.38,4.51,4.22,1.59,5.5,4.26,15.54,19.65,11.5,11.54,12.47,10.64,8.76,10.38,1.16,10.91,10.63
2018-09-15,9.58,3.05,25.01,27.51,4.02,13.51,8.42,17.21,15.02,17.11,10.82,71.39,6.140000000000001,4.84,6.82,10.3,3.38,7.36,3.01,5.41,14.38,9.12,6.12,4.31,15.65,5.66,6.47,2.04,7.12,9.62,4.01,1.6,5.47,3.78,16.64,22.93,9.99,10.51,12.71,10.05,8.5,9.73,1.43,16.05,12.83
2018-09-16,9.585,2.85,27.72,21.03,5.46,9.41,5.35,17.49,13.17,17.66,11.72,73.4,6.710000000000001,5.76,9.46,10.95,3.86,7.35,2.28,5.7,10.79,10.22,7.61,2.99,16.04,3.57,11.67,2.12,11.87,4.63,4.29,1.6,4.75,4.13,19.47,23.21,10.65,11.97,12.92,9.86,9.16,10.1,2.0,15.6,13.94
2018-09-17,9.59,2.35,25.47,23.21,7.73,8.64,5.49,14.93,14.19,16.33,15.89,63.4,7.28,5.045,9.23,10.99,3.38,6.45,3.49,5.11,14.54,7.81,12.86,4.1,16.0,4.62,8.21,1.69,20.71,4.9,4.53,1.58,5.24,4.27,18.45,22.16,10.07,11.3,12.59,10.73,9.13,9.92,2.0,13.46,12.24
2018-09-18,10.48,2.47,27.02,19.55,5.83,10.75,5.78,16.32,18.32,17.38,21.03,70.24,7.74,4.33,6.59,10.01,2.53,6.07,2.03,8.02,10.45,10.56,6.56,2.86,15.56,5.66,7.14,2.05,27.95,3.17,5.06,1.6,5.02,8.3,20.53,22.15,10.4,13.32,14.47,11.27,10.01,10.14,2.08,12.67,13.02
2018-09-19,11.24,2.73,25.54,27.98,5.85,11.3,6.37,24.68,19.52,17.99,29.63,65.46,7.16,5.03,7.46,11.33,4.12,5.56,3.25,11.3,19.0,15.32,9.36,3.38,15.98,2.76,7.95,2.01,12.59,4.0,5.44,1.61,7.25,4.73,19.02,22.13,10.29,13.86,15.57,12.84,10.96,10.82,1.68,16.59,12.85
2018-09-20,13.38,3.22,27.3,,10.97,12.09,5.52,14.95,18.74,17.81,38.84,43.6,6.92,4.85,8.73,10.01,3.07,5.05,2.78,11.69,8.18,13.89,12.89,3.56,14.22,3.35,6.93,1.92,14.69,5.82,4.62,1.61,4.3,6.0,18.84,24.22,7.39,12.62,19.83,14.89,18.14,11.96,2.19,19.13,15.28
2018-09-21,6.28,5.38,24.72,,8.18,13.48,5.84,16.78,10.16,17.92,35.86,30.28,6.43,4.86,7.25,9.73,1.5,5.15,2.57,9.0,9.36,13.97,12.26,3.72,14.34,8.64,8.86,1.28,10.66,3.48,4.22,1.62,3.43,5.15,16.44,18.93,9.2,12.75,14.59,12.47,12.0,10.82,1.72,15.2,19.8
2018-09-22,14.1,2.13,24.0,,7.95,9.87,6.27,15.89,12.12,16.98,17.72,42.11,7.59,4.86,11.27,10.43,1.9,5.45,4.17,9.97,9.06,13.25,5.86,2.98,12.77,9.76,5.32,1.8,6.09,4.75,4.62,1.59,2.84,4.51,17.33,21.11,9.05,8.21,13.27,10.68,8.52,10.18,0.99,12.39,15.92
2018-09-23,12.28,1.31,28.55,,7.35,10.3,7.74,17.81,9.82,16.85,4.26,27.9,6.21,5.16,6.81,10.68,1.5,5.68,5.15,10.02,7.525,14.27,4.08,2.53,13.99,10.71,4.94,1.71,8.07,5.17,4.16,1.61,2.46,4.24,17.25,15.48,9.23,12.21,12.24,10.98,8.14,9.57,0.78,15.03,18.82
2018-09-24,14.67,2.37,25.44,21.42,5.14,11.59,6.78,35.84,12.97,16.85,9.63,25.39,6.08,4.06,5.74,12.13,1.77,5.26,4.9,9.52,5.99,13.16,5.24,2.58,14.26,4.19,6.28,2.43,8.22,4.29,4.53,1.59,4.24,5.32,14.26,14.21,8.27,7.29,12.56,10.41,9.29,9.23,0.94,13.23,10.33
2018-09-25,27.0,2.01,24.64,21.38,2.79,10.74,7.36,16.19,11.6,17.05,18.48,38.27,5.84,4.16,7.26,9.8,1.88,5.71,3.16,10.23,6.05,14.23,4.85,2.61,15.5,4.46,8.15,2.94,10.34,5.09,5.48,13.68,2.76,4.37,14.78,17.16,9.62,7.13,12.13,10.35,6.18,8.83,0.69,13.13,10.82
2018-09-26,13.47,3.82,30.77,21.23,4.42,12.84,7.13,7.22,11.85,17.87,18.38,78.83,6.72,5.16,7.21,10.39,2.5,6.39,6.76,8.44,6.96,10.14,10.83,3.13,15.58,4.19,10.92,3.47,9.02,6.08,4.23,1.6,3.62,5.52,15.4,23.67,9.3,10.12,12.77,10.5,7.45,10.96,1.41,15.04,12.31
2018-09-27,17.33,4.44,28.75,24.23,6.93,16.08,6.97,10.6,11.25,18.05,26.83,45.29,8.45,0.67,8.89,10.69,1.93,5.6,4.37,7.5,6.92,12.18,7.62,3.1,16.11,6.0,5.78,2.74,8.08,4.73,4.08,1.59,4.54,6.1,16.2,24.75,9.59,10.15,14.54,10.95,7.63,9.77,1.59,16.27,12.78
2018-09-28,11.43,4.46,28.69,21.44,8.97,19.17,6.4,12.72,11.62,19.13,8.44,56.95,7.96,3.94,7.27,9.86,2.08,5.42,5.97,11.29,9.87,12.03,4.75,2.42,17.44,6.69,7.87,2.28,9.99,6.56,5.24,1.6,4.14,6.29,17.13,23.93,15.57,11.56,16.18,11.84,9.99,11.92,1.7,16.31,13.56
2018-09-29,14.92,2.81,24.1,21.68,13.96,17.87,6.37,13.97,11.12,14.8,18.65,64.17,7.91,2.2,8.09,10.41,1.68,5.54,6.46,11.77,6.85,11.0,7.0,4.48,13.95,4.37,9.91,2.79,8.29,7.08,4.5,1.61,4.01,7.18,18.61,24.72,8.65,12.43,11.75,10.47,9.0,11.07,1.56,17.11,15.97
2018-09-30,11.9,3.09,26.73,20.34,7.78,10.24,6.08,9.08,15.28,16.77,18.09,60.33,3.57,3.92,6.3,10.73,1.69,5.25,6.29,15.06,6.96,7.9,7.39,2.97,21.59,9.0,10.93,3.39,11.46,8.74,4.87,1.62,3.4,11.67,20.01,22.86,12.79,12.17,13.14,11.89,8.8,10.63,1.79,16.07,15.76
2018-10-01,8.48,3.69,25.87,23.02,7.37,14.11,5.94,8.32,9.61,18.11,16.7,74.04,4.36,5.03,10.35,10.84,1.24,4.94,6.5,16.16,7.99,8.86,5.92,3.47,16.97,7.55,10.33,3.35,10.84,5.03,5.44,1.6,4.36,9.97,21.23,23.85,13.02,14.11,14.48,12.32,11.11,10.43,2.03,17.33,17.34
2018-10-02,7.25,4.75,24.49,23.49,12.52,16.38,5.39,7.97,7.59,14.55,10.88,53.57,4.22,5.02,8.01,10.37,1.96,4.85,5.83,18.11,9.04,14.11,4.44,4.24,13.59,4.24,6.15,3.05,11.84,7.86,4.1,1.6,3.72,8.01,17.72,22.01,9.24,14.48,11.95,11.46,10.09,10.59,1.58,18.97,16.11
2018-10-03,19.9,4.53,22.79,23.05,13.92,20.24,6.98,7.27,11.61,18.49,8.21,128.38,6.03,4.95,8.09,11.64,3.61,5.22,6.65,12.85,8.93,17.11,4.93,3.37,14.8,4.94,5.42,2.35,12.5,6.72,5.6,1.61,3.93,7.49,17.96,24.56,12.18,15.18,16.53,12.9,10.8,10.84,2.25,17.55,16.78
2018-10-04,13.81,3.19,22.34,20.98,15.32,20.51,6.31,9.35,12.63,15.9,4.76,92.16,6.63,4.42,7.12,9.33,4.18,5.37,6.61,7.75,10.14,11.56,4.45,1.69,11.83,4.75,5.44,3.01,43.72,4.66,4.8,1.6,4.91,6.71,21.59,25.46,11.25,17.58,20.48,16.17,18.88,11.95,3.43,18.87,21.01
2018-10-05,12.41,3.3,22.3,20.55,16.05,26.34,5.34,10.92,15.04,17.35,18.92,46.31,10.76,3.34,8.22,12.61,4.11,4.93,6.18,8.11,11.44,10.9,4.72,4.87,13.8,4.61,6.68,3.12,70.54,4.59,5.04,1.59,4.45,7.88,23.71,29.69,11.36,17.23,21.5,16.41,19.33,15.2,3.45,22.43,19.41
2018-10-06,14.31,3.7,27.58,21.19,7.39,18.72,6.06,5.85,16.26,17.36,11.1,80.71,8.04,4.09,11.21,12.83,3.33,5.57,6.16,6.13,9.12,14.51,5.14,5.8,20.35,6.42,9.08,3.68,59.67,8.03,4.65,1.6,7.93,7.23,22.63,28.77,15.73,14.76,15.1,12.4,11.36,10.23,2.22,19.73,18.33
2018-10-07,10.92,3.7,25.22,20.96,4.13,14.95,6.05,10.68,12.62,19.43,4.8,75.18,14.16,4.12,8.93,10.24,2.53,3.92,6.75,6.23,8.95,14.65,5.99,3.92,11.39,7.16,10.8,3.44,22.92,4.95,3.49,1.61,9.5,5.22,28.4,22.17,13.87,18.38,17.32,14.89,13.53,10.78,3.65,21.65,20.9
2018-10-08,13.94,3.87,27.25,20.97,,18.27,6.5,8.56,15.77,19.74,9.35,119.78,7.41,4.43,8.39,12.13,4.88,5.68,5.05,6.07,9.01,15.02,6.75,4.81,54.21,8.9,9.3,2.6,19.43,8.94,4.55,1.6,9.51,7.41,23.43,27.14,15.53,17.55,21.27,16.63,21.5,12.38,4.56,22.15,22.16
2018-10-09,25.5,3.71,27.01,21.04,,22.33,7.32,16.71,18.53,22.26,21.86,90.5,8.6,3.83,10.98,11.04,4.09,5.59,3.72,7.78,14.3,13.25,12.45,13.92,16.49,7.32,36.14,2.98,18.34,4.16,6.13,1.6,9.5,7.77,28.36,38.67,14.69,25.41,37.8,17.02,25.96,15.51,3.47,22.3,27.87
2018-10-10,31.74,8.16,27.51,21.16,,19.59,5.42,19.69,13.22,19.58,16.54,100.12,7.52,4.1,9.4,10.98,2.85,6.49,4.15,10.27,23.61,14.55,13.84,9.72,9.02,6.57,29.92,3.36,33.48,4.96,5.3,1.62,12.63,6.63,35.78,31.82,12.9,22.51,19.41,12.39,9.78,12.73,2.99,23.56,31.06
2018-10-11,27.31,28.82,25.25,20.62,,12.52,5.42,14.13,13.61,18.79,5.62,76.09,5.18,7.2,5.86,11.49,2.32,5.53,6.05,7.26,8.97,10.99,31.74,13.6,9.75,5.74,16.16,3.74,13.17,3.54,6.44,2.25,12.71,7.69,18.4,43.7,14.64,14.33,15.36,13.46,11.09,11.52,3.47,17.41,16.91
2018-10-12,24.37,12.45,26.52,19.75,,7.05,6.09,12.66,16.78,23.29,5.56,64.62,6.96,5.0,8.81,11.12,2.82,5.73,6.43,6.0,9.2,10.36,16.5,13.21,20.93,5.19,20.92,4.2,6.85,5.86,6.58,3.15,9.49,7.19,20.72,58.36,16.12,15.12,19.56,15.14,19.66,17.58,5.37,18.725,26.19
2018-10-13,16.73,5.9,28.37,20.57,,11.41,5.82,16.72,17.49,20.63,28.85,53.75,8.38,4.5,9.04,12.36,1.92,5.31,5.77,7.82,16.97,11.38,14.05,12.23,12.5,3.4,13.6,3.04,7.01,5.06,6.66,2.01,9.5,7.96,34.42,45.25,16.86,23.17,20.8,16.24,14.59,14.03,4.37,20.040000000000003,23.39
2018-10-14,10.6,8.68,26.71,20.5,,12.92,6.52,16.55,12.38,20.23,12.92,101.29,6.27,2.58,7.24,9.88,1.1,6.65,6.71,11.21,6.86,15.19,7.43,7.86,13.93,2.75,14.33,4.64,8.09,8.65,7.73,1.08,9.49,5.92,32.15,41.65,17.68,19.22,14.83,12.99,11.43,11.07,3.01,21.355000000000004,18.81
2018-10-15,9.33,11.62,26.54,20.19,,14.65,7.09,17.07,13.18,22.0,32.41,72.69,8.42,3.33,11.53,9.13,2.96,6.64,6.47,11.75,16.04,15.57,6.13,6.71,18.81,3.46,15.52,4.05,8.14,6.04,6.22,4.38,9.3,6.38,22.05,44.87,15.88,18.84,19.34,15.08,16.38,13.84,4.62,22.67,19.4
2018-10-16,10.8,2.9,26.05,18.43,,19.28,7.32,24.35,14.18,18.42,15.44,98.85,9.15,3.91,8.12,9.38,3.67,5.55,6.07,12.48,14.59,14.38,3.57,2.75,7.27,3.15,9.21,2.16,8.88,6.37,7.04,4.16,9.51,6.3,23.28,57.47,15.09,23.37,17.42,15.43,20.89,17.68,5.86,22.33,23.03
2018-10-17,10.51,4.91,28.72,23.06,,13.41,6.76,14.93,14.03,18.14,14.58,94.22,9.88,4.49,8.94,8.42,2.92,5.91,6.19,10.66,8.95,16.59,4.36,3.81,5.29,2.35,7.59,1.31,12.57,5.4,8.17,6.98,9.5,8.31,21.87,49.45,15.33,20.84,19.68,15.77,14.95,15.04,3.86,21.33,19.88
2018-10-18,,20.28,37.04,22.31,,21.2,7.43,25.37,12.79,18.28,14.31,90.9,9.53,4.73,7.58,11.29,3.53,5.69,5.43,16.89,9.16,12.03,4.76,2.27,5.37,2.08,5.25,2.17,7.21,5.8,6.13,2.02,7.25,7.07,22.12,57.48,16.55,14.72,21.49,13.63,16.43,14.3,6.82,20.52,26.38
2018-10-19,,13.31,29.65,20.6,,24.25,5.93,11.58,15.45,16.7,21.43,97.98,7.43,4.44,7.32,11.44,2.45,6.48,6.5,9.14,9.16,11.04,4.18,3.4,6.86,1.6,5.84,2.01,18.16,7.49,8.2,2.73,3.51,6.67,22.54,49.6,12.92,18.88,18.6,15.48,16.79,15.59,5.4,18.9,24.16
2018-10-20,,10.09,32.91,20.55,,17.9,8.52,9.5,15.86,21.38,26.07,89.37,10.96,4.91,7.73,9.66,2.34,5.7,6.11,9.16,8.98,10.19,5.41,4.21,8.21,4.03,11.92,3.01,23.6,4.44,4.89,2.72,3.5,8.83,26.52,45.9,16.21,17.9,17.4,17.65,15.48,13.47,4.92,24.29,27.2
2018-10-21,,12.67,32.07,20.06,,18.02,8.0,9.92,15.5,21.87,28.5,76.61,8.66,6.16,7.55,11.0,2.66,5.49,5.58,10.75,9.13,11.2,4.15,6.13,8.14,2.56,7.94,2.45,7.8,6.72,6.02,2.74,3.51,7.97,31.11,49.3,25.74,20.29,20.42,20.59,19.88,16.12,4.96,25.97,21.38
2018-10-22,38.88,14.24,31.31,20.62,,16.09,7.2,18.53,14.67,20.7,15.32,90.9,8.25,7.1,5.53,12.09,2.31,6.15,5.17,8.25,8.21,11.93,19.59,4.91,10.02,6.58,15.29,2.76,27.35,9.88,6.26,2.72,10.38,6.34,28.31,46.69,23.57,15.29,15.51,14.16,15.98,12.65,2.87,19.89,16.51
2018-10-23,11.32,15.35,31.98,22.43,,19.07,6.73,18.58,16.9,18.19,12.25,70.06,15.08,13.56,6.815,9.5,2.94,5.12,6.21,4.26,11.63,11.04,6.6,5.96,9.34,4.56,8.69,2.67,24.01,5.22,6.5,3.9,22.02,6.35,23.82,45.03,25.71,19.27,20.97,15.74,15.09,13.27,3.12,20.58,16.1
2018-10-24,19.34,22.56,35.23,22.12,,27.09,6.55,28.63,18.76,14.4,9.15,54.23,9.78,16.25,8.1,9.87,3.38,5.1,6.63,6.33,10.32,11.05,6.87,5.66,9.47,5.18,11.66,2.7,18.47,6.89,7.05,1.01,19.87,6.42,25.32,59.82,24.82,17.73,24.48,22.61,21.13,17.61,6.87,22.95,16.82
2018-10-25,13.7,13.32,33.53,26.69,,25.26,8.04,25.48,19.87,13.94,7.61,78.64,12.77,5.49,6.17,13.21,4.68,5.23,6.35,4.99,10.44,11.27,6.26,5.42,9.51,5.83,16.98,3.08,9.31,3.74,7.59,1.99,13.02,8.53,28.05,53.89,29.81,18.96,26.26,26.62,22.33,18.76,9.9,32.32,27.23
2018-10-26,13.43,6.46,34.53,26.87,,25.87,7.92,27.83,27.47,12.2,9.81,61.13,14.27,5.99,6.27,19.01,4.73,6.05,6.02,8.61,11.25,7.61,6.43,12.12,13.17,5.84,22.77,5.25,11.2,8.84,5.78,2.72,13.84,7.65,27.52,45.78,30.75,15.17,19.92,18.48,17.38,17.14,6.79,28.29,24.27
2018-10-27,23.42,11.04,26.81,27.57,,30.97,5.88,18.07,19.9,9.05,10.71,39.24,12.69,6.1,8.38,7.21,3.84,6.45,5.78,10.38,9.55,10.41,10.61,11.36,25.09,7.36,34.08,5.16,17.02,20.35,9.05,2.72,20.31,7.22,25.96,42.9,29.16,20.53,21.5,16.49,16.41,13.38,4.47,30.2,22.31
2018-10-28,15.52,7.37,27.37,14.2,,18.39,6.54,19.52,16.29,8.71,9.59,68.42,12.22,9.52,4.6,3.99,1.27,6.36,5.84,11.48,9.06,15.85,8.62,13.67,20.64,6.16,28.5,5.05,22.87,5.0,2.82,2.73,12.19,5.96,24.39,38.27,23.32,14.74,19.65,16.18,14.99,13.39,3.37,22.09,19.68
2018-10-29,28.74,5.3,25.76,16.18,,32.71,5.81,27.3,17.48,9.01,9.92,56.89,12.27,12.13,10.04,3.29,1.32,5.75,5.98,10.78,8.94,14.81,10.03,26.72,31.38,6.36,29.46,5.53,6.44,5.11,4.4,2.73,8.84,8.3,23.16,37.56,23.36,14.91,17.26,14.98,15.42,13.15,3.11,21.75,20.31
