Date,AP005,BR007,DL017,DL025,DL030,GJ001,PB001,TG001,TG002,TG003,TG004,TG005,TG006
2019-07-02,4.32,7.07,0.1,1.38,0.17,1.48,9.95,0.0,0.06,0.05,0.0,,0.3
2019-07-03,4.3,6.32,0.04,1.15,1.13,1.48,9.08,0.01,0.09,0.14,0.0,,0.25
2019-07-04,3.61,5.94,0.1,2.0,1.07,1.48,6.96,0.01,0.09,0.01,0.0,1.4,0.93
2019-07-05,3.88,6.06,0.37,2.47,0.53,1.48,6.22,0.01,0.06,0.0,0.0,0.2,0.41
2019-07-06,4.13,5.54,0.11,1.02,0.48,1.48,9.27,0.0066666666666666,0.0,0.0,0.0,0.07,1.79
2019-07-07,3.02,4.52,0.08,0.15,0.01,1.48,8.63,0.0033333333333333,0.0,0.0,0.0,0.03,0.18
2019-07-08,1.49,5.3,0.16,3.19,0.01,1.48,8.07,0.0,0.06,0.0,0.0,0.06,0.225
2019-07-09,6.04,5.41,0.16,5.97,0.0,1.48,6.12,0.0,0.03,0.0,0.01,0.04,0.27
2019-07-10,3.33,3.81,0.2,4.27,0.01,1.48,5.37,0.0,0.04,0.0,0.0,0.01,0.135
2019-07-11,2.76,2.89,0.16,4.57,0.01,1.48,10.43,0.0,0.17,0.02,0.0,0.01,0.0
2019-07-12,2.73,4.78,0.13,2.21,0.02,1.48,9.54,0.02,0.11,0.01,0.0,0.01,0.85
2019-07-13,4.14,4.12,0.18,0.0,0.0,1.48,10.68,0.0,0.0,0.0,0.0,0.13,0.22
2019-07-14,1.79,2.4,0.1,0.0,0.01,1.48,10.17,0.015,0.34,0.05,0.0,0.58,0.5
2019-07-15,3.75,3.75,0.03,0.0,0.01,1.48,9.36,0.03,0.24,0.02,0.0,0.37,0.35
2019-07-16,3.74,5.57,0.0,0.0,0.01,1.48,9.33,1.33,1.71,0.35,0.0,0.7,0.74
2019-07-17,6.34,5.51,0.0,0.0,0.01,1.48,6.4,0.02,0.3,0.32,0.0,0.19,0.51
2019-07-18,3.08,5.22,0.01,0.0,0.0,1.48,8.1,0.02,0.66,0.49,0.0,0.12,0.56
2019-07-19,5.27,5.47,0.04,0.0,0.0,1.48,7.96,0.03,1.67,0.62,0.0,0.15,0.71
2019-07-20,1.44,5.37,0.06,0.0,0.0,1.48,9.62,0.03,0.44,0.0,0.0,0.1533333333333333,0.65
2019-07-21,0.72,4.62,0.2,0.0,0.0,1.48,7.74,0.08,0.12,0.0,0.13,0.1566666666666666,0.54
2019-07-22,1.04,4.62,0.25,0.0,0.0,1.48,13.71,0.06,0.22,0.65,0.0,0.16,0.72
2019-07-23,1.65,4.31,0.48,0.24,0.0,1.48,14.56,0.29,0.06,0.0,0.0,0.03,0.18
2019-07-24,2.96,3.18,0.28,5.93,0.0,1.48,13.14,0.21,0.07,0.0,0.02,0.09,0.15
2019-07-25,3.47,2.89,0.19,0.0,0.0,1.48,10.07,0.14,0.39,0.02,0.0,0.1,0.24
2019-07-26,4.17,4.35,0.14,0.64,0.0,1.48,13.25,0.03,0.12,0.07,0.0,0.06,0.1
2019-07-27,4.46,4.39,0.03,2.67,0.0,1.46,12.61,0.01,0.0,0.01,0.08,0.0,0.07
2019-07-28,3.55,3.61,0.01,1.21,0.0,1.45,11.83,0.0,0.0,0.13,0.0,0.0266666666666666,0.16
2019-07-29,4.59,4.38,0.0,3.41,0.0,1.48,12.32,0.01,0.02,0.0,0.0,0.0533333333333333,0.06
2019-07-30,3.11,4.98,0.0,3.41,0.0,1.7,13.25,0.02,0.02,0.0,0.0,0.08,0.1
2019-07-31,3.55,4.4,0.0,2.37,0.0,3.39,8.2,0.01,0.21,0.16,0.0,0.06,0.15
2019-08-01,3.09,4.9,0.0,1.46,0.0,3.39,5.79,0.0,0.03,0.0,0.0,0.01,0.08
2019-08-02,3.3,5.68,0.0,1.06,0.0,3.39,4.83,0.01,0.01,0.0,0.0,0.0,0.0
2019-08-03,7.65,6.43,0.0,1.18,0.0,1.94,8.31,0.0,0.0,0.0,0.12,0.005,0.0
2019-08-04,3.78,4.8,0.0,1.02,0.0,0.52,3.18,0.0,0.0,0.0,0.11,0.01,0.0
2019-08-05,6.18,6.92,0.0,1.77,0.0,0.52,8.74,0.0,0.0,0.02,0.65,0.015,0.04
2019-08-06,5.66,7.13,0.0,1.52,0.0,0.52,12.32,0.01,0.0,0.02,0.7,0.02,0.1
2019-08-07,6.68,6.76,0.0,1.12,0.0,0.52,12.05,0.0,0.0,0.0,0.4,0.03,0.02
2019-08-08,5.42,5.32,0.0,1.29,0.0,0.51,13.8,0.0,0.0,0.0,0.37,0.0,0.08
2019-08-09,4.6,5.5,0.27,0.81,0.0,0.52,4.09,0.42,0.0,0.0,0.25,0.03,0.0
2019-08-10,6.03,5.47,3.89,0.78,0.0,0.52,2.47,0.2,0.0,0.0,0.08,0.05,0.0
2019-08-11,2.99,4.95,2.39,1.57,0.0,0.52,3.37,0.11,0.0,0.06,2.705,0.11,0.04
2019-08-12,7.41,4.02,2.7,0.78,0.0,0.51,3.88,0.06,0.0,0.18,5.33,0.05,0.08
2019-08-13,5.21,5.33,8.56,0.78,0.0,0.52,4.31,0.07,0.0,1.61,7.18,0.12,0.16
2019-08-14,3.51,5.43,29.53,1.43,0.0,0.52,2.0,0.06,0.0,0.09,1.98,0.2,0.14
2019-08-15,1.23,4.96,14.51,1.13,0.0,0.52,1.98,0.02,0.0,0.0,0.11,0.04,0.0
2019-08-16,6.64,5.31,13.12,0.0,0.0,0.52,2.7,0.04,0.01,0.16,0.85,0.05,0.03
2019-08-17,7.78,6.86,6.07,0.05,0.0,0.52,2.0,0.04,0.01,0.45,0.0,0.12,0.34
2019-08-18,4.27,6.22,10.73,0.0,0.0,0.52,2.15,0.04,0.13,0.36,1.36,0.1,0.66
2019-08-19,6.54,6.9,9.53,0.0,0.0,0.51,2.92,0.02,0.0,0.14,14.85,0.1,0.11
2019-08-20,5.89,7.81,13.61,0.0,0.0,0.52,2.0,0.07,0.0,0.37,26.33,0.19,0.26
2019-08-21,3.58,7.16,16.54,0.0,0.0,0.49,2.0,0.02,0.0,0.54,5.4,0.05,0.27
2019-08-22,7.13,8.17,4.95,0.0,0.0,0.52,2.0,0.03,0.0,0.2,2.75,0.03,0.22
2019-08-23,12.57,5.61,4.95,0.0,0.0,0.52,2.0,0.05,0.0,0.39,1.375,0.0,0.59
2019-08-24,6.87,5.78,4.95,0.0,0.0,0.52,2.0,0.01,0.0,0.04,0.0,0.05,0.41
2019-08-25,2.47,5.38,5.91,0.0,0.0,0.52,1.935,0.01,0.0,0.04,0.0,0.02,0.24
2019-08-26,5.9,7.05,4.13,0.0,0.0,0.52,1.87,0.03,0.0,0.0,0.0,0.23,0.14
2019-08-27,3.71,6.19,2.99,0.0,0.0,0.52,2.0,0.01,0.0,0.0,0.01,0.12,0.28
2019-08-28,3.43,5.75,15.04,0.0,0.0,0.52,1.98,0.01,0.0,0.0,0.0,0.03,0.25
2019-08-29,,7.89,0.44,0.0,0.0,0.52,1.98,0.0,0.06,0.46,0.0,0.13,0.49
2019-08-30,,7.46,0.78,0.0,0.0,0.52,2.0,0.02,0.05,0.05,0.54,0.13,3.46
2019-08-31,,5.44,0.47,0.0,0.0,0.52,2.0,0.0,0.0,0.0,0.0,0.0,3.77
2019-09-01,,4.29,0.08,0.0,0.0,0.52,2.0,0.0,0.0,0.0,0.0,0.0,0.17
2019-09-02,,9.48,4.0,0.0,0.0,0.52,2.0,0.01,0.02,0.05,0.0,0.0,0.09
2019-09-03,,6.15,8.05,0.0,0.0,0.52,1.96,0.02,0.0,0.1,0.0,0.0,0.38
2019-09-04,,6.07,4.01,0.0,0.0,0.52,2.0,0.02,0.0,0.0,0.0,0.0,0.07
2019-09-05,5.85,6.41,1.98,0.21,0.0,0.52,2.0,0.02,0.0,0.0,0.0,0.0,0.31
2019-09-06,5.4,5.45,1.91,0.02,0.0,0.52,1.98,0.06,0.0,0.01,0.0,0.0,0.27
2019-09-07,4.73,5.23,5.37,0.0,0.0,0.52,2.0,0.01,0.0,0.0,0.0,0.0,0.25
2019-09-08,3.86,3.84,5.09,0.0,0.0,0.52,2.0,0.0,0.0,0.0,0.0,0.0,0.2
2019-09-09,3.34,5.38,6.81,0.0,0.0,0.52,1.98,0.03,0.0,0.0,0.0,0.02,0.25
2019-09-10,5.13,6.74,11.78,0.0,0.0,0.52,2.0,0.19,0.0,0.0,0.0,0.0,0.11
2019-09-11,5.22,62.9,6.84,0.0,0.0,0.55,2.0,0.02,0.0,0.0,0.0,0.0,0.15
2019-09-12,4.67,53.19,3.63,0.0,0.0,0.52,2.0,0.01,0.0,0.14,0.0,0.0,0.15
2019-09-13,5.33,60.4,3.75,0.0,0.0,0.52,2.0,0.02,0.0,0.0,0.0,0.0,0.21
2019-09-14,4.13,64.5,1.24,0.0,0.0,0.52,1.98,0.0,0.0,0.24,0.08,0.01,0.21
2019-09-15,1.55,29.18,1.87,0.0,0.0,0.52,1.98,0.03,0.0,0.06,9.38,0.13,0.77
2019-09-16,2.46,38.85,3.28,0.0,0.0,0.52,1.96,0.03,0.0,0.14,2.33,0.06,0.67
2019-09-17,0.92,30.21,0.0,0.0,0.0,0.52,2.0,0.02,0.0,0.3,0.0,0.0,0.39
2019-09-18,2.06,39.22,0.0,0.0,0.02,0.52,2.0,0.01,0.0,0.15,4.56,0.01,1.6
2019-09-19,0.96,44.33,0.05,0.0,0.02,2.65,2.0,0.04,0.0,0.03,0.37,0.0,1.77
2019-09-20,1.38,34.57,0.12,0.0,0.0,0.02,2.0,0.03,0.0,0.25,0.0,0.0,1.34
2019-09-21,2.69,40.39,0.14,0.0,0.0,0.58,1.95,0.05,0.0,0.45,0.0,0.01,0.8
2019-09-22,1.07,28.63,0.0,0.0,0.01,1.14,2.0,0.02,0.0,0.31,0.0,0.06,1.43
2019-09-23,1.48,38.34,0.0,0.04,0.04,1.7,1.98,0.04,0.0,1.13,0.0,0.19,2.41
2019-09-24,4.63,27.24,0.0,0.07,0.07,2.28,2.0,0.02,0.01,0.58,0.0,0.0,1.92
2019-09-25,3.93,0.0,0.0,0.06,0.27,2.04,2.0,0.0,0.0,0.07,0.04,0.0,1.83
2019-09-26,9.39,0.0,0.0,0.01,0.03,2.04,1.95,0.01,0.0,0.0,0.39,0.04,1.4
2019-09-27,8.06,0.0,0.0,0.0,0.06,2.04,1.98,0.02,0.0,0.0,0.0,0.01,0.62
2019-09-28,3.17,0.0,0.0,0.0,0.4,2.04,2.0,0.06,0.02,0.31,0.0,0.01,0.52
2019-09-29,3.67,0.0,0.0,0.0,0.45,2.04,1.98,0.07,0.1,1.21,0.0,0.02,1.11
2019-09-30,4.67,0.0,0.0,0.0,0.31,2.04,2.0,0.05,0.76,0.46,0.0,0.0,2.32
2019-10-01,4.8,,0.58,0.0,0.72,2.04,2.0,0.02,0.65,0.8,0.0,0.0,6.42
2019-10-02,6.64,,0.01,0.0,1.49,2.04,1.99,0.01,0.0,0.12,0.0,0.0,13.88
2019-10-03,11.31,,2.84,0.0,1.12,4.1,2.93,0.03,0.0,0.05,0.0,0.0,3.92
2019-10-04,11.96,,5.62,0.0,0.97,6.04,2.91,0.05,0.0,0.15,0.0,0.0,1.27
2019-10-05,6.56,,7.49,0.01,1.23,2.04,2.15,0.03,0.0,0.5,0.0,0.01,17.76
2019-10-06,3.15,,6.22,0.0,1.11,2.04,1.98,0.03,0.0,0.86,0.0,0.0,7.04
2019-10-07,5.04,,5.14,0.0,1.08,2.04,2.0,0.0,0.0,1.76,0.0,0.0,6.69
2019-10-08,12.41,,4.28,0.0,1.05,2.04,2.0,0.01,0.0,0.06,0.0,0.0,11.58
2019-10-09,2.54,,9.68,0.0,0.72,2.04,2.48,0.05,0.0,0.82,0.0,0.0,8.66
2019-10-10,3.91,,7.74,0.0,0.46,2.04,2.0,0.02,0.0,0.29,0.0,0.0,14.29
2019-10-11,4.16,,9.98,0.0,0.47,2.04,1.83,0.02,0.0,0.32,0.0,0.0,8.87
2019-10-12,3.04,,10.94,0.0,0.51,2.04,2.11,0.02,0.0,0.0,0.0,0.0,7.69
2019-10-13,2.92,,12.43,0.0,0.53,2.04,2.0,0.0,0.0,0.02,0.0,0.0,8.69
2019-10-14,1.88,,10.99,0.0,0.47,2.04,2.0,0.0,0.0,0.29,0.0,0.0,10.74
2019-10-15,1.13,,14.63,0.0,0.51,2.04,2.0,0.0,0.0,0.0,0.0,0.0,8.98
2019-10-16,1.6,,9.99,0.0,0.48,2.04,1.99,0.0,0.0,0.18,,0.0,15.16
2019-10-17,1.54,170.37,6.68,0.0,0.58,2.04,1.95,0.01,0.0,0.39,,0.0,12.48
2019-10-18,1.1,105.76,4.76,0.0,0.51,2.04,1.88,0.02,0.0,0.01,,0.0,8.64
2019-10-19,2.31,59.13,6.15,0.0,0.6,2.04,2.0,0.01,0.0,0.01,,0.0,9.02
2019-10-20,0.94,38.5,5.42,0.0,0.54,2.04,2.0,0.02,0.0,0.15,,0.0,10.97
2019-10-21,0.97,24.54,14.24,0.0,0.52,2.04,2.0,0.0,0.0,0.02,,0.0,8.79
2019-10-22,2.07,21.88,13.6,0.0,0.54,2.04,1.96,0.08,0.0,0.11,,0.0,9.81
2019-10-23,1.66,46.74,6.19,0.0,0.5,2.04,1.96,0.04,0.24,0.87,,0.0,6.5
2019-10-24,2.85,41.88,11.61,0.0,0.56,2.04,1.92,0.02,0.07,0.28,,0.0,2.23
2019-10-25,3.52,41.68,3.28,0.0,0.45,2.04,1.96,0.02,0.07,0.41,,0.0,0.86
2019-10-26,2.5,30.37,0.0,0.0,0.47,2.04,1.98,0.01,0.02,0.29,,0.0,1.04
2019-10-27,1.25,21.36,0.0,0.0,0.5,2.04,2.03,0.01,0.04,0.1,,0.0,0.9
2019-10-28,1.17,40.25,0.0,0.0,0.4,2.04,2.06,0.0,0.01,0.25,,0.0,1.14
2019-10-29,0.74,50.18,0.0,0.0,0.39,2.04,2.0,0.02,0.09,0.68,,0.0,1.25
2019-10-30,1.23,73.39,0.0,0.0,0.47,2.04,1.64,0.01,0.03,1.34,,0.0,1.05
2019-10-31,2.32,45.97,0.0,0.0,0.68,2.04,1.98,0.01,0.0,0.0,,0.0,0.82
2019-11-01,2.68,39.44,0.0,0.0,0.71,2.04,2.0,0.0,0.0,0.0,,0.0,0.79
2019-11-02,4.64,39.05,0.0,0.0,0.51,2.04,2.0,0.01,0.0,0.09,,0.0,0.89
2019-11-03,3.05,19.9,0.0,0.0,0.5,1.89,2.0,0.0,0.0,0.56,,0.0,0.92
2019-11-04,3.76,13.93,0.0,0.0,0.44,1.91,1.84,0.0,0.0,0.93,,0.0,1.13
2019-11-05,4.47,24.93,0.0,0.0,0.62,1.91,1.98,0.0,0.0,1.71,,0.0,1.27
2019-11-06,3.39,24.03,0.0,0.0,0.54,1.91,2.0,0.0,0.0,1.26,,0.0,1.2
2019-11-07,2.42,43.15,0.0,0.0,0.67,1.91,1.98,0.0,0.0,0.05,,0.0,1.03
2019-11-08,5.62,58.56,0.0,0.0,0.6,1.91,2.0,0.0,0.0,0.16,,0.0,1.05
2019-11-09,4.32,41.3,0.0,0.0,0.76,1.91,2.0,0.0,0.0,0.07,,0.0,1.24
2019-11-10,2.42,32.14,0.0,0.0,0.88,1.91,2.0,0.0,0.0,6.02,,0.0,0.94
2019-11-11,2.9,17.4,0.0,0.0,1.48,1.91,2.0,0.0,0.0,0.31,,0.0,1.03
2019-11-12,2.62,35.88,0.0,0.0,1.7,1.91,2.0,0.0,0.0,0.01,,0.0,1.2
2019-11-13,1.14,46.92,0.0,0.0,1.66,1.91,2.0,0.0,0.0,0.38,1.46,0.01,0.99
2019-11-14,1.24,48.29,0.0,0.0,0.89,1.91,2.0,0.02,0.0,0.0,1.08,0.0,0.92
2019-11-15,1.42,30.48,0.0,0.0,0.57,1.91,2.0,0.1,0.0,0.13,3.43,0.0,1.05
2019-11-16,2.08,20.98,0.0,0.0,0.7,1.91,2.0,0.08,0.0,0.18,2.25,0.0,1.23
2019-11-17,1.41,10.36,0.0,0.0,0.51,1.91,2.0,0.01,0.0,0.26,21.24,0.0,1.17
2019-11-18,1.18,13.79,0.0,0.0,0.6,1.91,1.98,0.05,0.0,0.36,12.08,0.0,1.15
2019-11-19,1.13,21.42,0.0,0.0,0.63,1.91,2.01,0.02,0.04,1.9,35.97,0.0,1.07
2019-11-20,1.16,19.08,0.0,0.0,0.52,1.91,2.01,0.05,0.0,0.3,8.41,0.0,1.17
2019-11-21,1.32,8.63,0.0,0.0,0.66,1.91,2.0,0.1,0.0,0.4,8.68,1.0,1.55
2019-11-22,1.62,7.71,0.0,0.0,0.48,1.91,2.0,0.13,0.0,1.04,5.8,0.02,1.19
2019-11-23,1.81,5.16,0.0,0.0,0.56,1.91,2.0,0.15,0.0,4.5,55.31,0.0,1.36
2019-11-24,3.9,3.23,0.0,0.0,0.72,1.91,2.0,0.08,0.0,3.07,51.87,0.01,0.81
2019-11-25,1.96,7.43,0.0,0.0,0.6,1.91,2.01,0.1,0.0,0.53,4.1,0.0,0.83
2019-11-26,1.18,7.02,0.0,0.0,0.48,1.78,1.98,0.07,0.0,0.23,2.99,0.04,0.84
2019-11-27,1.1,7.95,0.0,0.0,0.43,2.02,2.0,0.11,0.0,0.87,19.04,0.0,1.06
2019-11-28,1.24,9.26,0.0,0.0,0.59,1.8,2.0,0.08,0.0,5.5,26.86,0.05,0.94
2019-11-29,1.33,17.3,0.0,0.0,0.51,1.65,2.0,0.09,0.0,0.24,1.94,0.1,0.26
2019-11-30,1.13,5.61,0.0,0.0,0.62,1.72,2.0,0.07,0.0,0.52,8.54,0.0833333333333333,0.88
2019-12-01,0.87,3.88,0.0,0.0,0.65,1.87,2.0,0.06,0.0,0.72,24.62,0.0666666666666666,0.85
2019-12-02,1.58,6.47,0.0,0.0,0.55,1.87,2.0,0.03,0.0,0.0,2.42,0.05,0.66
2019-12-03,1.52,6.9,0.0,0.0,0.59,1.87,1.98,0.06,0.0,0.11,1.32,0.04,0.31
2019-12-04,1.44,9.91,0.0,0.0,0.74,1.87,1.96,0.07,0.0,0.18,1.81,0.06,0.61
2019-12-05,1.3,11.82,0.0,0.0,0.78,1.87,1.9,0.08,0.01,0.78,2.55,0.06,0.68
2019-12-06,1.7,12.26,0.0,0.0,0.64,,2.0,0.05,0.01,0.71,29.74,0.06,0.4
2019-12-07,0.71,8.81,0.0,0.0,0.7,,1.85,0.08,0.0,0.3,3.84,0.04,0.33
2019-12-08,1.05,6.75,0.03,0.0,0.82,,1.98,0.06,0.0,0.71,24.82,0.05,0.11
2019-12-09,1.61,9.04,0.4,0.0,0.66,,2.0,0.04,0.0,0.18,1.12,0.06,0.56
2019-12-10,4.02,8.79,1.71,0.0,0.72,,2.0,0.07,0.0,0.67,23.88,0.06,0.53
2019-12-11,4.13,9.78,4.54,0.0,0.67,,2.0,0.12,0.0,0.53,13.0,0.07,0.27
2019-12-12,4.49,7.42,1.96,0.0,0.54,,1.93,0.1,0.0,0.25,1.78,0.07,0.73
2019-12-13,3.35,4.1,0.0,0.0,0.6,,1.98,0.05,0.0,0.02,0.5,0.04,0.33
2019-12-14,1.32,6.22,0.46,0.0,0.79,,2.0,0.03,0.0,0.04,0.28,10.45,0.21
2019-12-15,1.1,5.64,0.0,0.0,0.73,,1.96,0.03,0.0,0.01,0.0,0.12,0.25
2019-12-16,1.25,4.51,0.0,0.0,0.48,,1.98,0.07,0.0,0.05,0.0,0.11,0.48
2019-12-17,1.13,4.3,0.0,0.0,0.29,,1.98,0.05,0.0,0.36,0.77,0.21,0.41
2019-12-18,1.09,7.11,0.0,0.0,0.44,,1.98,0.05,0.0,0.5,25.72,0.3,0.81
2019-12-19,1.06,5.33,0.0,0.0,0.48,,1.93,0.06,0.0,0.38,0.0,0.28,0.42
2019-12-20,1.0,6.29,0.0,0.0,0.62,,2.0,0.07,0.0,0.95,0.0,0.55,0.27
2019-12-21,2.38,6.22,0.0,0.0,0.56,,2.0,0.07,0.0,1.55,0.0,0.3,0.09
2019-12-22,0.95,10.24,0.0,0.0,0.47,,2.0,0.04,0.0,0.11,0.0,0.21,4.0
2019-12-23,1.33,8.17,0.0,0.0,0.34,,1.98,0.08,0.0,0.02,0.0,0.19,2.83
2019-12-24,1.61,8.99,0.01,0.0,0.51,,1.9,0.04,0.0,0.06,0.0,0.19,0.15
2019-12-25,2.95,2.61,0.06,0.0,0.56,,2.0,0.04,0.0,0.0,0.0,0.15,0.09
2019-12-26,4.49,2.24,0.0,0.0,0.38,,1.96,0.07,0.0,0.06,0.0,0.15,0.01
2019-12-27,4.24,1.23,,0.0,0.33,,1.98,,0.0,0.0,0.0,0.15,0.06
2019-12-28,2.23,1.01,,0.0,0.08,,1.96,,0.0,0.02,0.0,0.14,0.24
2019-12-29,0.71,0.75,,0.0,0.08,,1.98,,0.0,0.01,0.0,0.2,0.3
2019-12-30,2.16,2.21,,0.0,0.09,65.59,1.75,,0.0,0.0,0.0,0.19,0.0
2019-12-31,1.64,2.62,0.0,0.0,0.02,2.74,2.0,0.07,0.0,0.04,0.0,0.15,0.0
2020-01-01,1.25,3.58,0.0,0.0,0.07,2.52,1.98,0.01,0.0,0.0,0.0,0.1,0.0
2020-01-02,1.33,5.56,0.0,0.0,0.08,2.52,1.9,0.02,0.0,0.09,0.0,0.21,0.0
2020-01-03,1.13,2.77,0.0,0.0,0.13,2.52,1.82,0.01,0.0,0.0,0.0,0.23,0.0
2020-01-04,0.98,0.82,15.32,0.0,0.05,2.52,2.0,0.0,0.0,0.13,0.0,0.13,0.05
2020-01-05,0.65,0.4,19.33,0.0,0.03,2.52,1.85,0.0,0.0,0.0,0.0,0.11,0.25
2020-01-06,0.75,0.84,3.47,0.0,0.03,2.52,2.0,0.02,0.0,0.0,0.0,0.06,0.36
2020-01-07,1.1,0.47,0.38,0.0,0.03,2.52,2.0,0.02,0.0,0.0,0.0,0.03,0.0
2020-01-08,1.88,0.46,0.0,0.0,0.05,2.52,1.9,0.03,0.0,0.0,0.0,0.03,0.03
2020-01-09,7.61,0.07,0.0,0.0,0.03,2.52,1.92,0.03,0.0,0.13,0.0,0.03,0.14
2020-01-10,1.21,0.12,0.0,0.0,0.16,2.52,2.0,0.04,0.0,0.0,0.0,0.05,0.08
2020-01-11,1.27,0.2,0.0,0.0,0.46,2.52,2.0,0.02,0.0,0.06,0.0,0.05,0.35
2020-01-12,0.98,0.39,0.0,0.0,1.01,2.52,1.94,0.0,0.0,0.28,0.0,0.035,0.54
2020-01-13,4.12,0.31,0.0,0.0,0.92,2.52,2.0,0.03,0.0,0.7,0.0,0.02,0.65
2020-01-14,7.65,0.3,0.0,0.0,0.36,2.49,1.86,0.03,0.0,0.13,0.0,0.0233333333333333,0.19
2020-01-15,3.41,0.31,0.0,0.0,0.46,2.49,1.94,0.0,0.0,0.0,0.0,0.0266666666666666,0.36
2020-01-16,3.97,0.54,0.0,0.0,0.48,2.52,2.0,0.0,0.0,0.0,0.0,0.03,0.13
2020-01-17,0.96,0.69,0.0,0.0,0.51,2.3,2.0,0.01,0.0,0.0,0.0,0.04,0.01
2020-01-18,0.86,0.32,0.0,0.0,0.61,2.0,1.93,0.0,0.0,0.0,0.0,0.04,0.04
2020-01-19,1.34,0.35,0.0,0.0,0.35,2.0,2.0,0.0,0.0,0.0,0.0,,0.12
2020-01-20,1.86,0.36,0.0,0.0,0.29,1.49,1.94,0.0,0.0,0.0,0.0,,0.16
2020-01-21,0.68,0.38,0.0,0.0,0.44,1.04,1.95,0.03,0.0,0.0,0.0,,0.2
2020-01-22,0.84,0.31,0.0,0.0,0.29,1.04,2.0,0.03,0.0,0.06,0.0,,0.13
2020-01-23,2.7,0.27,0.0,0.0,0.02,1.04,1.83,0.07,0.0,0.37,0.0,,0.06
2020-01-24,3.1,0.31,0.0,0.0,0.08,0.16,2.0,0.07,0.0,0.45,0.0,,0.08
2020-01-25,4.01,0.47,0.0,0.0,0.3,1.04,2.0,0.04,0.0,0.49,0.0,,0.05
2020-01-26,1.52,0.4,0.0,0.0,0.62,1.04,1.83,0.08,0.0,0.68,0.0,,0.03
2020-01-27,1.0,0.99,0.0,0.0,0.45,1.04,2.0,0.03,0.0,0.14,0.0,,0.23
2020-01-28,2.56,0.94,0.0,0.0,0.2,1.04,2.0,0.05,0.0,0.17,0.0,,0.15
2020-01-29,2.32,0.88,0.11,0.0,0.17,1.07,2.0,0.1,0.0,1.21,0.0,,0.07
2020-01-30,2.26,0.52,0.34,0.0,0.21,1.08,1.96,0.0,0.0,0.42,0.0,,0.0
2020-01-31,1.26,0.2,0.83,0.0,0.23,1.05,1.93,0.0,0.0,0.0,0.0,,0.0
2020-02-01,1.6,0.22,1.16,0.0,0.26,1.04,1.856666666666667,0.0,0.0,0.0,0.0,,0.06
2020-02-02,0.74,0.1,1.17,0.0,0.35,1.04,1.7833333333333334,0.015,0.0,0.0,0.0,,0.0
2020-02-03,0.49,0.23,0.9,0.02,0.25,0.81,1.71,0.03,0.0,0.11,0.0,,0.1
2020-02-04,2.94,0.3,3.37,0.01,0.0,0.52,2.0,0.0,0.0,0.0,0.0,,0.1
2020-02-05,4.87,0.23,1.32,0.02,0.0,0.52,2.05,0.13,0.0,0.06,0.0,,0.0
2020-02-06,0.99,0.07,0.36,3.22,0.0,0.52,1.94,0.04,0.0,0.0,0.0,,0.0
2020-02-07,3.76,2.2150000000000003,0.28,1.51,0.0,0.52,2.0,0.02,0.0,0.0,0.0,69.34,0.01
2020-02-08,0.66,4.36,0.0,5.27,0.0,0.52,1.95,0.02,0.0,0.0,0.0,52.005,0.05
2020-02-09,2.15,1.64,0.0,1.66,0.01,0.52,2.0,0.01,0.0,0.0,0.0,34.67,0.0
2020-02-10,0.91,0.16,3.01,4.06,0.0,0.52,1.98,0.01,0.0,0.0,0.0,17.335,0.01
2020-02-11,0.83,0.16,9.03,6.41,0.0,0.52,2.0,0.01,0.0,0.02,0.0,0.0,0.02
2020-02-12,1.16,1.45,2.61,3.34,0.0,0.52,2.0,0.03,0.01,0.15,0.0,0.73,0.14
2020-02-13,6.35,0.56,1.67,0.7,0.0,0.52,2.05,0.02,0.06,0.18,0.0,1.53,0.43
2020-02-14,2.3,0.52,0.22,0.03,0.0,0.52,2.0,0.06,0.11,1.01,0.0,5.37,1.06
2020-02-15,2.74,0.48,0.15,1.33,0.0,0.56,2.0,0.08,0.19,1.06,0.0,4.81,1.98
2020-02-16,2.22,0.5366666666666666,0.55,2.7,0.0,0.61,1.98,0.07,0.05,0.95,0.0,2.62,1.47
2020-02-17,3.04,0.5933333333333333,3.26,0.18,0.06,0.59,1.96,0.05,0.01,0.35,0.0,1.1,0.96
2020-02-18,3.08,0.65,0.77,5.35,0.23,0.56,2.0,0.05,0.06,0.09,0.0,0.96,8.62
2020-02-19,1.82,2.1,1.99,2.57,0.12,0.56,2.0,0.15,0.03,0.32,0.0,1.49,9.57
2020-02-20,0.98,1.82,0.4,1.51,0.02,0.56,1.98,0.09,0.0,0.0,0.0,0.42,
2020-02-21,0.85,0.78,0.6,0.89,0.02,0.56,2.0,0.06,0.0,0.03,0.0,0.29,
2020-02-22,1.15,0.05,1.27,4.21,0.04,0.56,1.88,0.16,0.0,0.0,0.0,0.27,
2020-02-23,3.97,0.3,0.44,5.78,0.05,0.56,2.0,0.05,0.0,0.0,0.0,0.3,
2020-02-24,4.93,0.13,0.08,0.46,0.03,0.56,1.9,0.1,0.0,0.05,0.0,0.45,
2020-02-25,2.52,1.52,0.2,2.39,0.01,0.56,2.0,0.06,0.0,0.03,0.0,0.4,
2020-02-26,3.34,1.11,0.65,3.81,1.73,0.56,1.9,0.0,0.0,0.02,0.0,0.32,
