Date,Ahmedabad,Bengaluru,Chennai,Delhi,Lucknow,Hyderabad,Patna,Gurugram,Visakhapatnam,Amritsar,Jaipur,Thiruvananthapuram,Amaravati
2019-07-05,35.22,5.03,3.2,11.05,7.37,3.39,38.71,10.15,14.04,5.66,8.85,1.87,16.24
2019-07-06,40.63,5.32,3.89,10.18,5.74,3.28,38.72,7.66,10.14,6.76,10.32,1.69,18.86
2019-07-07,32.86,5.3,4.1,10.67,4.67,3.48,41.43,6.84,31.92,2.13,9.95,1.6,23.12
2019-07-08,32.57,5.8,4.21,10.64,4.46,4.35,42.36,7.45,23.57,5.1,10.19,1.26,17.88
2019-07-09,30.42,5.41,3.77,9.52,3.96,4.2,40.71,6.57,10.69,1.71,9.76,1.34,17.09
2019-07-10,31.64,5.79,4.34,10.41,4.57,4.32,39.39,7.01,9.07,7.4,9.76,0.41,20.09
2019-07-11,91.4,7.22,4.83,9.64,3.03,5.19,45.34,7.17,7.67,7.78,9.98,0.96,23.89
2019-07-12,96.35,7.87,5.76,8.96,3.82,8.4,42.24,8.86,7.07,4.99,10.2,1.54,22.58
2019-07-13,103.19,6.01,5.32,9.11,5.73,9.88,39.76,10.61,6.76,5.78,9.5,0.97,14.79
2019-07-14,102.03,6.77,4.89,9.85,5.81,4.59,41.62,9.41,6.88,4.37,10.53,1.66,15.89
2019-07-15,142.27,5.93,4.61,10.39,5.98,5.51,40.31,6.47,6.45,5.2,11.22,1.31,16.35
2019-07-16,156.48,4.12,4.48,9.64,6.3,10.41,42.77,7.5,5.05,7.66,11.6,0.77,15.46
2019-07-17,116.97,3.9,4.94,8.91,4.97,9.63,42.33,10.72,6.75,8.03,10.37,1.97,19.19
2019-07-18,132.41,4.16,4.39,8.86,5.03,9.44,44.1,12.24,12.61,5.37,10.15,0.9,12.93
2019-07-19,104.15,4.42,6.77,9.95,6.51,9.68,39.09,12.69,9.67,4.57,9.0,1.96,20.51
2019-07-20,109.13,7.4,6.38,8.6,6.48,5.41,42.95,14.32,11.45,8.0,9.53,0.86,13.82
2019-07-21,92.83,7.96,4.55,8.83,14.1,6.12,45.66,14.79,14.75,17.74,8.87,0.71,9.71
2019-07-22,53.67,6.1,7.59,8.95,14.27,5.78,39.44,14.1,14.46,11.1,9.35,1.03,15.68
2019-07-23,35.04,3.98,9.25,9.05,8.93,5.06,50.11,12.6,15.32,12.12,9.17,0.89,15.77
2019-07-24,46.88,3.69,10.6,8.83,3.98,6.43,47.5,9.46,15.27,15.18,8.1,1.33,9.04
2019-07-25,50.5,3.63,8.65,8.76,4.12,7.48,48.65,8.48,5.87,12.54,8.02,1.1,21.66
2019-07-26,57.06,4.09,6.76,8.92,5.05,9.89,50.26,6.39,13.09,11.8,8.6,2.38,12.51
2019-07-27,94.84,3.87,6.32,8.67,4.68,6.52,48.63,5.29,12.45,15.86,8.92,0.68,14.14
2019-07-28,83.52,5.9,5.85,8.43,5.19,4.07,46.38,13.54,15.04,16.16,7.89,0.42,12.58
2019-07-29,70.53,3.82,6.45,8.97,5.06,4.02,47.08,13.99,10.33,14.42,8.26,1.3,21.15
2019-07-30,63.85,3.95,5.63,9.36,4.65,6.56,50.09,16.39,14.9,11.39,8.24,1.23,14.72
2019-07-31,53.38,3.58,5.57,8.78,4.01,9.55,48.48,16.08,9.68,12.07,8.88,1.5,11.66
2019-08-01,50.69,3.68,5.89,8.79,4.28,6.72,50.54,14.92,10.89,21.06,8.34,0.44,13.83
2019-08-02,52.12,4.34,5.95,8.45,5.88,5.84,51.84,19.18,15.37,9.62,8.18,1.72,13.29
2019-08-03,41.96,4.05,6.2,9.43,5.57,4.24,49.81,22.78,11.42,5.44,7.47,0.59,11.83
2019-08-04,39.98,4.08,6.2,9.96,5.46,5.03,49.05,21.66,13.0,5.36,7.01,1.09,10.88
2019-08-05,44.51,4.26,5.45,9.37,5.58,5.9,46.54,20.21,10.46,4.81,8.28,1.07,26.08
2019-08-06,39.45,4.38,6.21,8.26,5.39,5.97,47.05,10.97,14.35,5.25,9.06,1.87,13.35
2019-08-07,40.22,4.52,8.41,9.81,6.02,5.86,44.93,10.48,8.44,5.53,9.09,1.32,11.57
2019-08-08,39.76,4.1,6.47,10.61,5.44,5.75,45.77,13.48,14.27,2.96,9.29,1.93,11.94
2019-08-09,42.51,3.44,5.14,9.3,4.82,10.95,47.81,5.93,11.71,5.62,10.4,1.89,11.86
2019-08-10,45.34,3.53,8.7,8.47,5.09,9.39,48.63,5.25,16.17,7.89,10.69,0.71,19.01
2019-08-11,39.94,3.57,5.95,8.65,4.27,11.43,46.88,10.23,13.81,4.6,9.93,0.89,15.64
2019-08-12,41.94,4.06,6.14,8.14,4.29,12.18,46.27,7.09,13.23,7.12,10.04,0.94,12.44
2019-08-13,37.04,4.13,7.6,8.37,3.85,9.62,50.74,7.85,11.26,6.38,10.25,2.11,12.3
2019-08-14,40.95,3.5,8.55,8.5,4.18,9.85,36.43,8.4,10.36,5.33,9.23,1.13,12.16
2019-08-15,39.98,2.97,11.34,8.51,3.71,13.65,47.15,7.31,15.21,5.42,9.48,2.15,18.9
2019-08-16,42.4,3.49,10.24,8.61,4.16,9.61,50.33,39.72,12.98,5.57,9.48,0.95,28.32
2019-08-17,40.05,3.7,8.6,7.67,3.89,8.87,51.44,72.13,17.68,6.13,9.08,1.17,20.69
2019-08-18,37.46,3.66,5.96,8.57,3.62,8.41,47.16,68.08,12.4,9.05,9.01,0.55,
2019-08-19,26.36,3.85,7.14,8.6,4.15,8.72,49.93,70.4,14.32,6.64,9.15,1.43,
2019-08-20,45.91,3.8,9.73,8.12,4.33,9.0,50.15,77.57,10.99,6.39,10.06,1.08,
2019-08-21,40.9,4.86,14.46,7.81,4.27,11.3,50.55,89.91,9.77,6.24,9.54,1.36,
2019-08-22,43.82,4.84,7.08,8.41,3.64,8.82,50.2,44.16,11.5,6.12,10.17,0.73,
2019-08-23,51.27,4.64,4.37,8.36,4.61,11.22,49.91,6.06,9.78,9.0,8.72,1.57,
2019-08-24,37.66,4.8,6.04,8.78,6.26,11.93,48.39,56.13,10.12,5.79,8.85,1.79,
2019-08-25,39.97,5.48,5.02,8.23,5.98,7.35,49.99,44.37,7.02,7.779999999999999,9.54,1.36,
2019-08-26,55.67,5.42,6.22,8.55,5.85,7.65,50.99,26.68,7.78,9.77,9.8,2.02,
2019-08-27,44.52,7.1,5.48,10.01,5.08,7.78,51.05,14.22,9.85,6.49,9.82,1.65,6.44
2019-08-28,40.52,5.11,5.43,9.64,4.89,8.56,51.21,17.95,13.95,8.7,9.43,1.05,11.3
2019-08-29,63.22,5.43,5.5,8.24,4.56,5.76,49.11,18.97,,5.48,9.74,1.29,14.17
2019-08-30,49.29,5.01,6.61,9.33,5.47,7.93,51.37,22.58,,6.96,10.29,1.23,16.84
2019-08-31,46.13,4.89,6.39,9.14,6.45,6.72,55.2,17.93,,6.46,10.7,1.34,
2019-09-01,47.71,5.24,5.87,8.41,5.01,6.07,55.14,14.93,,5.8,10.36,1.38,
2019-09-02,48.58,5.3,5.99,8.81,4.9,8.25,55.33,15.27,,9.33,12.69,1.03,
2019-09-03,50.91,5.21,6.07,8.95,4.82,11.3,54.16,15.04,,21.08,11.02,1.21,
2019-09-04,48.32,5.33,6.84,9.03,5.87,7.72,57.88,16.12,,5.98,11.16,0.99,
2019-09-05,50.79,5.18,7.16,9.25,4.78,7.29,52.9,15.59,10.96,5.7,10.06,0.61,
2019-09-06,50.6,5.36,6.69,10.9,4.83,7.28,38.81,16.36,11.7,6.19,11.7,1.81,
2019-09-07,48.29,6.09,6.17,8.17,4.47,7.33,41.28,13.01,3.19,6.3,10.67,2.75,
2019-09-08,44.03,6.15,4.73,8.72,4.21,6.93,47.75,15.01,6.27,5.78,11.11,1.04,
2019-09-09,53.34,5.78,6.02,8.45,4.42,8.12,52.82,13.94,5.22,7.33,11.36,1.22,
2019-09-10,50.39,5.49,6.38,9.49,4.65,6.41,55.74,13.93,10.84,9.5,11.14,1.33,
2019-09-11,81.09,5.11,6.34,9.54,5.05,5.51,43.62,13.79,14.92,9.68,11.11,0.58,
2019-09-12,52.59,5.18,6.39,8.91,4.06,10.14,46.06,14.48,11.65,9.26,12.13,0.96,
2019-09-13,66.72,4.94,6.64,8.16,5.11,9.74,45.57,13.63,12.33,12.01,11.6,1.25,
2019-09-14,64.63,5.58,6.07,8.48,5.13,9.21,46.24,14.11,11.27,16.32,11.86,1.01,
2019-09-15,68.54,5.31,6.12,8.55,4.61,8.65,45.51,13.09,13.99,7.64,12.44,0.63,
2019-09-16,63.42,5.11,6.69,8.35,4.71,10.36,46.72,12.37,11.14,12.85,11.59,0.89,
2019-09-17,59.59,4.84,6.3,8.64,4.07,8.23,48.27,10.49,43.29,15.59,9.63,0.82,
2019-09-18,33.42,4.32,6.94,9.46,4.59,5.48,55.29,9.84,13.71,12.01,10.6,1.09,
2019-09-19,78.7,4.64,7.09,9.29,4.7,3.09,53.62,10.55,14.52,15.55,9.82,1.81,
2019-09-20,78.36,4.81,6.7,10.81,5.28,4.86,52.74,9.97,14.57,20.75,10.22,1.0,
2019-09-21,82.79,5.07,5.97,9.63,5.6,8.83,48.44,10.22,13.48,43.86,10.25,1.52,
2019-09-22,90.46,4.92,6.58,9.32,4.85,2.91,46.92,9.89,13.67,41.56,11.5,1.12,
2019-09-23,114.51,5.99,6.28,9.9,6.11,3.56,49.13,10.1,19.71,6.26,12.02,1.13,
2019-09-24,102.52,5.91,6.61,9.19,4.99,2.65,49.37,9.72,11.8,10.52,12.67,2.08,
2019-09-25,81.76,4.98,6.19,8.94,3.94,2.49,46.43,10.38,13.94,20.53,12.24,1.85,
2019-09-26,90.49,4.63,6.36,10.43,4.19,3.49,46.68,9.33,14.48,10.46,9.78,1.98,
2019-09-27,82.95,4.97,7.13,10.3,4.46,4.7,46.41,9.57,36.42,13.46,9.17,0.89,
2019-09-28,82.66,4.69,6.76,10.01,3.04,4.62,47.0,10.48,11.75,8.25,10.11,0.64,
2019-09-29,107.18,5.51,6.47,8.85,3.02,2.47,47.79,16.94,13.16,9.96,10.96,0.94,
2019-09-30,101.99,5.24,6.03,8.22,3.9,3.01,49.61,10.09,9.55,16.98,11.96,1.31,
2019-10-01,137.97,4.56,5.99,8.5,5.04,3.03,54.38,9.95,11.82,21.48,13.78,0.78,
2019-10-02,129.38,6.01,6.54,8.95,3.73,3.8,61.27,10.12,15.85,49.41,11.67,1.17,
2019-10-03,99.59,5.33,6.78,10.42,4.52,3.9,58.14,9.61,7.74,10.21,11.15,0.51,
2019-10-04,120.8,4.35,5.46,8.34,4.4,10.07,54.38,3.4,16.16,6.6,11.8,0.75,
2019-10-05,153.44,4.22,5.71,8.08,3.74,6.79,52.3,4.53,21.9,4.8,13.04,1.42,
2019-10-06,158.04,3.39,5.38,8.62,3.93,5.33,48.63,3.42,28.81,4.7,12.0,1.79,
2019-10-07,146.33,4.19,5.58,8.25,5.04,5.21,46.43,3.5,31.92,3.05,9.57,1.21,16.43
2019-10-08,154.99,3.39,6.55,8.91,5.65,3.4,48.11,4.16,21.33,1.51,9.38,0.89,18.77
2019-10-09,130.56,4.97,5.6,11.9,4.46,3.53,49.79,2.43,24.93,4.19,11.48,1.73,18.89
2019-10-10,134.87,4.81,5.86,13.83,5.5,3.94,56.89,3.04,28.64,1.64,9.87,0.95,12.85
2019-10-11,139.0,3.94,5.86,11.02,6.61,4.11,57.73,2.41,26.95,7.35,10.85,2.16,14.24
2019-10-12,178.58,4.47,6.25,11.26,4.46,3.6,58.81,2.07,21.97,2.59,10.65,1.38,13.87
2019-10-13,175.715,4.48,6.08,12.75,4.56,3.71,59.63,2.06,21.58,5.1,12.75,1.55,13.99
2019-10-14,172.85,4.18,5.94,11.46,5.75,5.04,60.58,4.75,30.78,4.86,12.99,1.04,14.02
2019-10-15,156.5,4.42,5.98,13.31,4.11,3.79,57.14,3.16,22.43,7.11,12.33,0.92,15.53
2019-10-16,135.76,3.85,6.39,13.22,8.83,2.95,58.25,1.9,24.58,10.91,14.93,1.93,15.3
2019-10-17,134.84,3.74,6.92,14.95,4.86,2.7,60.34,3.07,23.0,16.53,16.03,1.25,11.22
2019-10-18,117.65,4.83,5.46,11.36,4.22,2.71,55.87,3.5,21.46,11.45,13.6,1.18,12.14
2019-10-19,100.46,4.63,5.72,11.33,5.17,2.92,73.04,2.52,29.33,9.21,12.7,0.95,11.83
2019-10-20,105.73,5.72,5.7,10.64,5.37,2.68,72.53,2.92,61.41,7.06,13.55,0.68,11.39
2019-10-21,117.2,5.78,6.7,11.11,4.38,3.34,69.45,2.1,20.41,7.47,12.82,1.21,8.72
2019-10-22,113.16,5.59,5.56,11.7,6.85,3.63,53.8,2.13,21.7,12.37,14.51,1.72,11.26
2019-10-23,118.83,6.07,5.86,14.08,6.27,4.71,51.61,4.29,23.81,13.85,13.83,1.43,10.68
2019-10-24,119.97,6.39,8.83,18.87,5.88,8.3,52.31,35.59,17.58,13.78,14.03,2.18,8.21
2019-10-25,133.53,6.37,8.14,15.17,6.15,4.34,51.41,35.03,22.24,15.28,10.39,0.73,5.29
2019-10-26,88.46,5.76,9.38,12.76,6.64,2.59,51.98,11.3,23.34,15.87,10.3,1.29,9.54
2019-10-27,120.11,5.26,13.94,13.21,9.5,4.04,72.29,10.4,26.63,17.71,14.34,1.58,14.66
2019-10-28,106.2,5.38,12.81,18.03,11.27,5.25,62.87,50.62,20.81,34.17,22.49,1.47,18.55
2019-10-29,110.11,6.61,8.58,12.71,9.43,3.38,69.38,11.12,24.43,11.65,17.19,1.11,15.46
2019-10-30,134.66,6.42,7.21,13.81,7.83,2.96,60.47,14.56,20.54,13.88,16.04,0.97,12.08
2019-10-31,129.06,5.73,6.61,15.86,9.22,2.8,67.27,21.81,18.43,10.92,15.01,1.07,11.34
2019-11-01,136.87,6.0,7.58,16.32,11.59,3.41,68.51,27.89,18.88,19.27,15.73,2.54,12.65
2019-11-02,129.66,6.16,6.82,12.88,13.13,3.58,61.83,17.94,16.03,10.06,12.76,5.44,11.51
2019-11-03,133.73,5.46,6.92,10.2,9.95,5.34,66.6,15.13,21.69,9.75,12.85,9.18,12.3
2019-11-04,136.74,5.53,8.77,11.68,7.8,11.04,64.74,18.77,18.52,12.97,13.21,9.53,17.89
2019-11-05,138.03,6.15,8.17,13.17,8.92,13.54,64.97,14.77,23.79,10.5,11.88,10.17,29.06
2019-11-06,120.4,5.74,7.9,11.58,9.32,9.23,66.24,17.05,24.78,10.68,12.32,9.44,20.75
2019-11-07,163.2,5.9,7.08,11.95,13.16,6.2,64.57,8.58,31.16,8.74,10.61,9.01,15.74
2019-11-08,174.83,6.55,7.75,14.04,14.77,7.62,66.01,0.21,21.67,10.71,10.46,8.21,21.32
2019-11-09,167.13,5.61,5.4,11.58,10.19,9.4,57.23,4.53,19.4,9.2,10.93,9.28,20.18
2019-11-10,168.45,5.26,5.46,13.95,7.82,11.76,55.44,11.01,11.09,10.17,10.81,8.68,11.75
2019-11-11,165.1275,5.67,8.85,15.18,8.25,6.83,62.79,8.95,6.17,11.04,10.78,9.43,10.97
2019-11-12,161.805,6.13,8.42,14.41,10.11,8.28,62.22,1.71,2.78,12.55,10.18,8.44,11.84
2019-11-13,158.48250000000002,6.37,7.38,15.12,13.71,7.01,72.33,3.01,5.74,16.3,14.53,10.05,13.6
2019-11-14,155.16,6.12,6.06,16.26,15.81,5.57,65.75,11.93,7.36,20.51,10.81,9.64,10.82
2019-11-15,145.89,6.02,7.39,14.14,15.97,6.04,57.33,34.95,5.88,29.92,12.16,9.71,15.36
2019-11-16,156.97,6.16,5.87,12.89,14.16,6.42,62.93,38.3,8.04,13.01,14.0,9.91,15.4
2019-11-17,135.46,6.37,6.7,10.78,9.9,11.76,50.06,31.52,8.71,7.93,11.72,7.1,22.37
2019-11-18,143.33,6.8,4.97,10.55,7.92,13.24,41.97,21.46,7.21,11.37,10.5,7.93,15.71
2019-11-19,158.25,6.55,4.67,12.05,12.68,9.84,37.05,26.14,8.92,11.86,11.61,8.84,16.91
2019-11-20,172.68,6.93,5.58,14.74,11.39,6.29,37.69,40.95,8.16,13.04,13.13,9.3,14.86
2019-11-21,157.33,6.68,8.18,19.85,11.22,4.59,15.09,41.95,7.72,18.42,11.19,9.27,12.61
2019-11-22,176.88,6.26,7.89,16.02,11.77,5.68,14.52,36.62,8.3,13.92,11.89,9.61,7.74
2019-11-23,132.97,6.44,8.55,11.64,9.73,9.06,16.08,20.42,7.53,8.75,11.0,8.61,12.64
2019-11-24,137.97,6.17,7.4,11.35,8.64,6.99,17.66,21.78,9.9,10.45,13.15,9.27,13.3
2019-11-25,127.11,6.81,5.42,13.59,10.04,7.34,14.41,21.4,8.15,10.74,13.54,8.56,14.34
2019-11-26,139.64,5.87,8.19,17.65,18.23,6.09,12.56,12.02,7.95,16.2,12.21,9.23,17.76
2019-11-27,142.7,6.34,10.19,10.71,13.69,5.83,16.41,8.42,9.67,14.87,14.76,9.93,19.3
2019-11-28,166.39,6.31,7.09,8.99,9.28,7.11,19.22,3.73,8.46,12.42,12.92,8.17,15.1
2019-11-29,186.08,5.38,9.47,10.14,10.41,5.44,14.84,6.94,8.7,13.18,9.96,8.76,14.59
2019-11-30,147.78,5.46,6.84,9.87,9.31,5.9,13.81,8.78,8.3,8.22,10.59,7.86,18.46
2019-12-01,137.18,6.35,6.93,11.39,6.17,5.92,11.14,8.13,8.46,8.9,12.57,7.79,9.83
2019-12-02,112.45,5.99,8.1,11.18,7.81,5.01,13.62,7.61,9.17,9.17,16.07,8.27,10.3
2019-12-03,123.27,6.03,5.45,11.37,6.73,5.45,13.35,4.56,9.14,10.68,17.42,9.56,14.19
2019-12-04,93.11,5.33,7.67,13.48,8.96,5.55,13.77,6.87,8.34,13.24,16.74,8.54,14.99
2019-12-05,66.09,6.48,7.47,14.48,15.7,8.32,17.1,8.38,8.42,9.82,19.16,8.2,29.74
2019-12-06,36.29,6.69,7.21,13.41,16.09,8.61,13.75,2.61,8.35,11.64,15.88,8.98,19.16
2019-12-07,36.22,7.05,6.22,15.4,20.77,6.63,11.9,1.53,9.99,18.45,10.86,9.09,17.57
2019-12-08,31.8,8.15,5.71,13.69,18.48,5.88,13.34,0.92,8.84,12.39,10.3,8.48,12.2
2019-12-09,41.87,6.57,7.03,12.34,12.07,5.62,12.3,27.89,9.02,12.35,11.55,9.68,13.35
2019-12-10,58.5,6.59,7.23,12.49,14.18,6.12,12.6,66.06,7.82,10.06,13.66,9.46,10.8
2019-12-11,54.58,5.96,6.47,14.71,15.6,5.73,12.47,71.45,8.27,13.79,13.22,9.49,12.58
2019-12-12,60.87,5.81,6.08,12.61,16.29,5.58,10.48,54.08,6.22,4.02,9.51,9.24,10.22
2019-12-13,25.09,6.69,10.79,7.9,11.24,5.87,13.99,25.3,8.72,4.81,13.03,9.56,12.83
2019-12-14,29.4,6.56,13.79,9.04,10.77,5.14,7.91,26.89,7.86,7.47,15.75,8.33,13.87
2019-12-15,20.56,6.28,7.5,8.5,13.06,4.87,6.41,27.74,7.37,6.67,13.43,8.9,17.05
2019-12-16,18.8,7.0,8.23,7.17,9.81,5.05,8.45,20.02,7.26,5.42,14.38,11.62,18.96
2019-12-17,26.19,6.73,6.74,7.26,8.51,6.06,9.23,21.42,8.24,5.64,13.61,7.76,12.22
2019-12-18,29.77,6.79,8.7,7.98,8.12,6.88,12.14,31.97,6.7,6.09,12.01,11.15,12.67
2019-12-19,39.43,7.36,8.95,9.64,11.74,5.69,11.67,64.78,7.84,5.98,11.32,10.05,17.03
2019-12-20,35.42,5.91,8.04,9.92,12.57,8.96,8.87,43.23,7.57,7.66,10.17,9.48,23.63
2019-12-21,73.34,6.45,13.49,8.52,27.4,7.61,8.6,22.78,8.36,6.56,11.88,10.2,16.5
2019-12-22,39.26,6.09,17.17,6.67,12.27,6.27,9.85,14.78,8.05,5.04,10.34,9.74,17.81
2019-12-23,52.32,6.11,7.07,7.0,13.91,5.84,14.46,14.82,8.9,7.18,10.89,9.65,11.56
2019-12-24,79.47,7.13,7.88,8.7,15.12,5.24,10.66,22.91,5.84,7.05,11.45,9.43,14.21
2019-12-25,69.13,5.95,9.79,6.96,24.4,4.73,8.33,11.71,7.8,6.27,12.16,9.57,17.69
2019-12-26,50.74,6.25,18.7,6.99,11.49,5.43,8.66,17.07,9.19,6.96,11.22,9.48,13.86
2019-12-27,53.83,6.6,13.18,7.88,10.2,6.89,7.04,16.78,9.01,11.3,13.06,9.29,14.1
2019-12-28,73.27,7.38,11.45,10.26,12.63,14.5,7.62,19.97,6.3,11.47,11.23,8.58,9.56
2019-12-29,49.84,7.39,8.48,10.25,12.61,10.51,8.13,22.79,6.25,10.01,11.57,9.3,19.09
2019-12-30,68.73,8.04,10.6,11.15,10.24,6.71,8.64,15.63,9.71,7.65,12.76,8.64,20.55
2019-12-31,95.2,7.58,13.03,11.03,21.58,5.25,7.45,9.83,8.44,8.42,9.95,9.03,17.14
2020-01-01,27.7,8.56,12.44,18.49,26.48,4.18,7.99,16.5,8.14,15.79,13.52,10.15,17.53
2020-01-02,23.96,7.52,7.0,19.95,28.94,3.83,9.22,19.11,8.97,12.54,12.32,8.78,17.09
2020-01-03,35.78,6.4,10.2,14.93,8.49,5.53,8.14,3.52,7.53,11.43,10.76,8.87,22.14
2020-01-04,38.98,6.94,8.4,12.85,11.96,6.3,8.45,5.69,9.26,8.12,10.01,7.68,19.87
2020-01-05,45.83,7.01,7.45,9.59,9.43,17.49,8.12,5.0,9.12,11.92,14.26,8.36,14.68
2020-01-06,38.11,6.97,8.12,11.34,15.94,11.39,7.49,7.5,9.91,6.75,11.96,9.65,18.74
2020-01-07,58.67,7.35,19.3,12.74,18.43,5.24,7.14,7.0,9.6,7.53,10.42,9.47,17.89
2020-01-08,30.54,6.61,21.18,8.67,13.23,6.19,8.47,8.97,8.68,6.32,11.06,7.55,15.37
2020-01-09,46.78,6.01,17.91,7.28,9.52,6.66,7.87,7.49,6.94,20.5,12.29,8.15,13.54
2020-01-10,26.75,7.71,9.65,9.44,9.53,8.8,7.98,6.89,8.07,6.87,12.79,8.58,20.19
2020-01-11,45.44,6.72,10.03,11.65,12.16,13.04,7.72,6.35,9.74,10.87,12.06,9.89,18.45
2020-01-12,58.01,7.38,8.13,12.35,27.16,14.43,7.34,7.12,10.25,17.99,11.85,10.6,24.75
2020-01-13,62.71,6.51,17.51,11.59,20.11,11.57,11.17,6.02,14.54,6.24,13.05,9.13,32.97
2020-01-14,25.78,7.03,23.68,9.24,7.87,5.04,12.28,7.33,16.45,6.54,12.35,8.56,17.11
2020-01-15,19.5,7.78,17.7,10.68,9.84,4.35,12.23,8.04,6.53,7.23,11.63,8.77,18.33
2020-01-16,10.67,7.7,19.88,10.44,6.44,5.35,10.93,7.02,10.02,7.72,11.55,8.71,9.86
2020-01-17,36.88,7.3,22.76,9.69,10.21,5.87,11.24,8.26,9.53,7.44,14.61,8.61,15.86
2020-01-18,71.69,5.81,27.29,9.65,10.02,5.17,10.92,8.48,8.03,6.68,12.84,9.17,12.33
2020-01-19,46.67,5.8,23.09,8.69,8.2,4.3,11.8,7.12,8.58,6.57,14.82,8.79,16.57
2020-01-20,44.86,5.74,17.54,9.65,8.96,4.75,10.29,8.68,5.57,7.84,10.47,7.65,14.64
2020-01-21,84.52,6.86,18.22,12.24,11.34,5.1,10.71,7.22,8.29,15.16,9.74,8.05,14.09
2020-01-22,50.3,6.35,12.25,10.95,13.29,5.74,9.72,7.38,8.98,7.78,11.42,8.46,14.71
2020-01-23,34.63,7.64,17.79,8.71,10.29,6.51,9.09,7.5,7.32,7.05,13.84,8.76,18.29
2020-01-24,54.28,7.44,19.6,10.73,11.11,7.58,11.35,8.29,7.31,8.46,14.24,7.8,23.54
2020-01-25,144.29,6.85,14.06,12.36,11.22,9.29,10.42,9.3,8.91,11.04,13.81,7.75,18.69
2020-01-26,112.57,8.32,10.3,12.81,10.76,8.08,10.33,7.79,8.17,15.78,12.52,8.42,20.0
2020-01-27,51.25,9.36,8.09,14.72,11.15,7.35,10.37,7.24,8.35,11.17,13.01,9.13,19.73
2020-01-28,35.39,13.04,8.18,11.12,10.07,9.14,10.59,7.97,11.47,10.61,10.17,8.24,20.29
2020-01-29,40.13,11.45,8.01,9.85,7.79,12.66,10.48,8.92,14.41,6.87,7.4,9.48,12.76
2020-01-30,100.04,9.86,7.71,10.06,6.94,12.68,11.1,8.39,15.64,6.8,8.78,9.09,15.43
2020-01-31,83.08,8.97,9.02,9.9,10.6,8.72,10.31,8.79,8.02,9.95,11.34,8.28,19.06
2020-02-01,56.67,10.3,9.86,10.02,8.9,5.26,10.53,9.06,5.57,11.19,9.87,7.65,18.25
2020-02-02,36.8,6.12,15.74,10.32,8.33,4.62,9.85,8.29,8.72,12.43,10.9,7.72,13.38
2020-02-03,31.18,7.34,16.44,11.4,9.01,4.14,9.91,9.01,8.38,13.67,11.57,7.37,15.16
2020-02-04,48.18,6.81,16.41,15.26,10.4,6.01,10.2,8.7,7.95,6.95,12.97,9.16,16.38
2020-02-05,59.11,7.47,12.91,13.31,9.27,4.73,10.78,8.26,4.99,7.43,13.92,8.28,19.32
2020-02-06,51.41,6.93,8.57,12.08,7.83,4.98,10.54,7.58,5.97,8.99,12.64,8.51,15.01
2020-02-07,47.32,8.53,8.19,14.21,6.4,4.61,8.7,9.26,5.36,7.3,13.1,9.66,18.3
2020-02-08,55.99,7.2,8.97,14.39,7.71,4.7,9.63,8.15,7.85,9.69,14.4,10.1,20.25
2020-02-09,27.16,10.99,13.16,14.64,7.32,5.98,8.57,8.6,8.73,10.05,12.54,10.59,17.41
2020-02-10,31.84,8.07,9.11,14.83,6.96,4.23,9.59,9.13,8.23,7.86,13.61,10.76,17.68
2020-02-11,48.28,7.08,10.31,14.37,9.3,4.72,8.98,9.72,8.33,9.07,15.08,11.91,18.99
2020-02-12,52.9,7.06,10.75,16.24,10.3,5.87,7.51,8.86,8.18,2.5,13.21,10.17,21.32
2020-02-13,40.9,7.06,17.74,16.49,8.81,9.22,7.07,11.56,8.97,10.04,14.08,8.53,34.59
2020-02-14,54.6,6.98,18.01,13.53,10.2,19.3,6.74,11.53,6.99,8.33,15.04,5.63,23.05
2020-02-15,57.08,7.48,13.03,17.59,9.76,13.19,6.54,11.74,8.56,10.64,18.1,4.36,27.95
2020-02-16,66.39,8.14,13.14,19.61,8.15,11.81,7.02,12.36,7.25,10.13,13.5,8.11,15.75
2020-02-17,57.29,9.48,13.37,18.85,7.32,10.93,6.89,11.63,5.56,9.98,14.45,5.11,19.12
2020-02-18,64.71,7.44,9.15,23.01,8.1,14.12,6.31,11.29,5.36,11.15,15.14,5.63,20.98
2020-02-19,118.91,7.62,15.05,20.13,11.26,8.36,6.52,11.93,7.39,10.47,18.31,6.48,18.62
2020-02-20,72.14,5.97,19.39,14.91,7.15,5.78,7.06,10.66,3.26,14.83,17.16,6.87,17.74
2020-02-21,52.84,6.25,8.47,10.45,8.27,6.09,7.34,11.28,1.62,10.72,15.43,7.58,16.2
2020-02-22,42.9,6.62,8.51,13.38,8.27,5.72,8.72,6.43,7.58,10.19,12.67,6.61,20.2
2020-02-23,48.07,5.92,18.19,14.3,7.23,5.8,11.01,3.11,3.55,9.64,12.87,5.49,13.0
2020-02-24,42.37,5.93,11.57,15.94,6.47,4.77,8.19,4.51,3.14,14.43,16.53,5.74,15.94
2020-02-25,62.73,6.01,11.02,18.24,5.31,8.89,8.69,7.35,5.77,9.63,13.8,6.29,16.73
2020-02-26,103.5,5.38,7.63,17.61,5.29,12.79,7.1,10.37,4.83,9.85,14.49,5.08,19.56
2020-02-27,68.76,6.72,8.79,14.7,6.44,10.07,6.85,8.51,7.61,7.4,13.1,6.73,22.27
