Date,AP001,AP005,DL002,DL008,DL013,DL014,DL019,DL028,DL031,DL034,KA009,KL008,PB001,RJ004,RJ005,RJ006,TG001,TG002,TG003,TG004,TG006,TN003,UP016,DL003,DL009,DL015,DL016,DL026,DL027,DL032,DL035,DL037,DL038
2017-12-24,23.68,16.56,120.57,38.89,151.38,60.21,29.14,67.41,37.46,117.32,84.26,5.38,3.66,25.0,,23.76,32.3,29.64,14.09,20.22,32.43,265.09,50.56,,,,,,,,,,
2017-12-25,21.66,16.31,109.33,55.74,93.29,58.28,32.45,85.31,43.02,91.3,72.53,5.05,3.76,25.09,,27.04,25.48,26.7,13.58,28.98,33.8,244.15,52.94,,,,,,,,,,
2017-12-26,22.52,17.16,114.36,55.55,91.49,47.09,44.02,67.63,41.43,64.09,37.01,9.86,3.62,31.38,19.39,57.49,20.58,26.17,15.13,37.2,,161.15,51.05,,,,,,,,,,
2017-12-27,21.06,14.37,142.92,55.61,106.11,38.47,28.7,70.79,35.86,86.27,9.77,10.06,3.81,14.04,19.69,134.13,14.67,19.3,11.8,22.47,,249.49,49.9,,,,,,,,,,
2017-12-28,18.87,11.48,152.26,55.76,83.07,82.37,30.01,70.66,38.79,125.53,10.45,9.19,3.32,5.72,19.99,27.34,14.49,17.87,11.96,22.02,,192.98,49.48,,,,,,,,,,
2017-12-29,18.2,11.33,137.77,55.61,59.3,82.2,34.26,71.81,47.47,105.375,9.6,9.12,3.34,6.3,42.95,42.9,20.16,25.15,14.04,16.82,,207.46,53.46,,,,,,,,,,
2017-12-30,16.86,12.22,151.86,55.49,74.88,66.02,37.09,80.83,48.98,85.22,8.98,10.6,3.51,8.56,20.84,58.46,21.85,19.61,12.66,15.98,,180.82,53.78,,,,,,,,,,
2017-12-31,17.82,12.58,146.8,55.49,83.99,130.8,37.29,86.28,47.69,115.38,,9.57,3.78,8.47,16.87,42.81,22.38,23.27,13.27,16.05,,181.06,54.29,,,,,,,,,,
2018-01-01,18.03,11.68,118.12,55.47,69.62,37.14,42.27,94.76,50.67,105.05,,8.34,3.71,8.58,17.92,51.57,29.16,21.83,17.06,32.31,,175.58,54.74,,,,,,,,,,
2018-01-02,19.57,11.86,79.54,55.35,48.42,34.6,39.41,78.51,51.88,57.14,,9.27,3.93,8.6,18.62,54.02,24.77,24.0,14.4,28.82,20.84,188.29,52.31,,,,,,,,,,
2018-01-03,25.61,13.35,72.41,55.49,49.69,30.42,32.84,66.29,44.29,55.14,,11.36,3.65,10.51,34.03,88.53,24.65,24.82,13.79,27.09,26.37,219.26,52.42,,,,,,,,,,
2018-01-04,19.45,21.58,74.1,52.05,64.21,40.2,32.67,75.48,44.06,45.25,,9.93,,8.35,30.59,73.48,22.13,23.07,13.14,31.44,27.12,165.62,51.9,,,,,,,,,,
2018-01-05,21.02,14.24,61.19,46.24,67.65,54.14,32.97,69.74,45.45,38.45,,11.15,,7.45,21.35,53.99,20.94,23.8,14.01,25.78,27.44,202.45,50.49,,,,,,,,,,
2018-01-06,18.71,13.74,94.01,46.18,102.23,93.8,27.24,63.54666666666666,45.5,62.54,,11.25,,9.02,22.89,59.88,22.77,22.54,13.75,27.93,28.45,112.41,49.05,,,,,,,,,,
2018-01-07,20.18,15.97,88.15,46.0,57.61,73.005,26.73,57.353333333333325,40.11,38.07,,10.54,,8.06,17.1,41.67,27.82,22.74,12.91,25.58,21.73,110.73,49.78,,,,,,,,,,
2018-01-08,21.59,15.67,82.91,46.05,45.9,52.21,23.88,51.16,33.23,49.01,,10.15,,9.72,22.2,67.41,23.0,22.93,13.06,17.92,22.1,140.2,50.55,,,,,,,,,,
2018-01-09,17.71,15.07,113.51,45.98,66.14,52.26,30.35,70.23,36.38,61.09,,11.01,,9.59,20.7,64.91,27.25,26.85,15.69,17.92,25.13,145.13,51.86,,,,,,,,,,
2018-01-10,22.35,16.65,79.1,45.91,60.21,34.07,29.19,61.78,33.79,43.59,45.45,10.88,,10.6,26.99,67.57,23.88,26.04,14.13,21.25,25.47,162.93,52.24,,,,,,,,,,
2018-01-11,23.66,19.8,86.28,45.83,55.35,30.78,29.52,54.82,31.01,35.31,48.27,7.89,,13.98,29.23,55.66,23.15,27.14,16.17,29.82,25.84,72.38,52.21,,,,,,,,,,
2018-01-12,24.74,21.94,93.86,46.09,57.43,61.61,29.28,63.59,36.75,58.6,42.34,7.09,13.86,39.44,22.38,81.78,25.86,27.5,16.29,32.94,27.31,113.39,52.73,,,,,,,,,,
2018-01-13,20.06,22.54,119.81,45.93,114.11,83.48,30.57,75.36,38.96,110.41,41.38,7.43,14.23,42.39,36.53,92.65,21.75,24.65,17.01,23.68,25.11,125.32,51.37,,,,,,,,,,
2018-01-14,21.23,27.2,86.72,46.07,65.18,73.295,29.43,66.97,39.12,53.98,36.21,6.23,16.76,21.92,6.34,66.24,23.17,27.12,14.04,24.18,27.22,106.54,50.05,,,,,,,,,,
2018-01-15,20.38,19.15,79.14,46.01,53.0,63.11,30.67,64.18,42.19,63.33,33.68,6.37,15.85,34.92,3.52,75.09,29.15,28.07,14.03,21.3,24.42,113.32,49.7,,,,,,,,,,
2018-01-16,18.78,20.14,65.49,46.16,53.38,16.73,24.63,49.41,32.98,24.43,36.95,6.73,14.3,49.47,8.1,84.06,27.72,26.04,12.95,30.01,26.4,104.84,53.15,,,,,,,,,,
2018-01-17,20.29,17.26,89.09,46.15,82.89,,29.87,62.07,40.95,15.56,36.51,7.53,14.02,33.21,10.48,42.16,24.6,22.82,12.57,29.16,21.89,100.53,52.78,,,,,,,,,,
2018-01-18,21.68,14.19,106.93,46.47,96.48,,33.13,76.9,44.11,11.87,34.11,9.28,14.16,36.92,12.65,62.73,37.59,22.69,14.67,26.41,25.72,91.94,51.67,,,,,,,,,,
2018-01-19,21.32,14.41,149.39,46.2,102.76,,32.01,81.03,42.97,13.81,36.27,9.1,14.11,39.14,16.59,57.4,21.82,19.64,14.56,30.24,25.32,108.54,46.14,,,,,,,,,,
2018-01-20,21.88,16.32,119.48,46.34,90.77,,29.15,66.02,37.13,11.553333333333336,40.27,9.12,13.97,28.83,18.57,40.79,39.92,24.73,15.79,29.61,26.15,108.56,52.38,,,,,,,,,,
2018-01-21,19.33,18.07,77.98,46.73,105.01,,19.37,42.18,27.37,9.296666666666669,45.24,10.24,13.92,35.6,19.47,59.24,31.71,26.42,15.27,27.97,27.55,103.69,51.64,,,,,,,,,,
2018-01-22,19.12,18.96,120.51,46.86,118.92,56.8,26.24,55.73,32.25,7.04,50.22,9.42,13.85,20.01,10.1,40.32,28.9,25.48,14.63,34.32,25.29,101.27,47.15,,,,,,,,,,
2018-01-23,20.29,19.17,89.41,46.71,85.9,6.85,30.17,58.58,44.65,4.89,57.58,8.35,14.05,17.56,14.31,30.51,25.33,21.66,12.65,17.11,23.05,110.34,37.18,,,,,,,,,,
2018-01-24,21.11,18.4825,65.72,46.47,78.75,37.09,31.61,53.52,38.33,4.91,68.02,9.33,14.0,29.18,24.82,33.91,42.92,23.16,13.3,17.57,23.82,93.14,50.41,,,,,,,,,,
2018-01-25,23.45,17.795,28.03,46.31,77.74,40.01,31.61,59.67,32.72,3.53,64.75,7.65,14.09,31.57,25.06,60.28,30.52,28.73,15.21,20.9,23.81,104.38,50.77,,,,,,,,,,
2018-01-26,26.0,17.1075,52.98,46.64,66.51,38.6,27.21,54.36,33.38,10.42,57.65,6.62,14.09,34.74,24.88,63.43,27.58,24.19,15.55,31.26,22.36,119.36,46.37,,,,,,,,,,
2018-01-27,26.3,16.42,39.26,46.69,67.3,55.97,29.8,52.08,32.47,8.606666666666667,57.83,7.78,12.37,27.79,25.22,64.9,27.33,25.15,16.62,40.52,23.59,101.14,45.36,,,,,,,,,,
2018-01-28,22.05,17.95,49.96,46.55,64.25,55.67,25.93,50.96,26.85,6.793333333333334,58.16,6.94,13.71,29.97,24.38,56.48,31.85,27.3,15.78,27.87,23.74,119.98,42.65,,,,,,,,,,
2018-01-29,20.24,17.01,33.52,46.57,70.6,72.7,30.4,57.41,21.56,4.98,60.91,5.49,14.12,24.6,24.68,51.51,32.27,26.1,14.69,20.43,23.2,111.87,41.63,,,,,,,,,,
2018-01-30,21.73,16.09,45.52,46.37,76.99,36.43,25.02,52.36,29.18,3.42,70.16,6.18,17.18,25.44,24.96,104.23,18.16,21.75,13.26,25.74,22.83,122.94,44.78,,,,,,,,,,
2018-01-31,19.74,16.16,41.08,46.51,80.48,34.14,16.78,54.03,22.76,17.94,73.36,5.91,16.33,21.89,24.96,17.27,15.69,24.22,12.74,25.33,23.94,97.57,54.0,,,,,,,,,,
2018-02-01,19.42,14.09,38.2,46.81,96.56,56.42,27.93,63.21,18.17,44.63,81.64,5.89,16.33,26.86,25.66,36.81,41.66,18.89,11.08,24.47,26.42,86.28,55.29,39.63,35.44,48.11,42.34,34.56,59.95,52.46,29.89,70.27,28.38
2018-02-02,19.89,14.98,47.45,47.0,84.52,55.75,25.11,54.42,16.45,54.19,75.97,3.97,15.06,21.35,24.85,48.21,31.38,19.09,11.08,19.19,27.51,97.64,52.78,48.96,45.21,57.42,43.32,43.01,81.61,83.45,36.32,73.34,35.92
2018-02-03,23.31,16.54,40.14,46.74333333333333,71.27,51.64,20.35,45.55,13.46,43.1,75.86,8.29,15.15,14.46,24.84,30.28,22.95,18.38,12.1,20.76,27.64,82.28,40.78,47.73,37.01,54.31,39.61,35.57,66.12,68.86,35.38,64.1,33.06
2018-02-04,11.19,15.52,36.99,46.486666666666665,72.66,42.34,22.68,46.98,12.76,34.6,60.26,7.38,14.1,16.31,25.16,18.76,19.22,17.15,12.45,41.25,25.39,111.54,53.87,43.34,37.62,50.59,40.02,38.16,76.01,70.38,28.23,65.81,32.45
2018-02-05,13.4,16.39,34.97,46.23,65.03,67.55,20.57,47.68,26.54,49.17,74.39,6.82,9.31,11.22,25.09,21.48,22.87,20.27,13.62,42.57,26.97,113.67,53.55,39.95,37.01,52.72,40.63,38.54,72.17,67.06,33.79,44.95,31.16
2018-02-06,17.9,19.37,41.4,45.83,69.37,47.14,22.38,45.92,43.49,47.0,83.02,5.81,4.74,12.95,24.83,20.975,26.8,23.02,17.31,19.34,28.39,98.59,55.88,40.44,37.97,52.43,41.33,36.86,69.42,68.28,32.23,28.84,30.9
2018-02-07,11.05,18.36,29.23,46.17,68.99,47.95,21.64,44.0,42.24,39.35,89.31,4.84,3.53,13.08,25.11,20.47,31.74,24.27,18.29,18.39,29.69,123.21,54.95,34.88,36.1,48.21,39.6,34.84,67.16,56.45,28.73,56.59,30.54
2018-02-08,13.02,16.05,26.18,46.07,78.8,121.87,22.26,51.27,36.53,79.12,94.19,4.22,4.75,12.16,24.9,,45.53,21.77,21.24,24.95,30.47,105.14,53.47,31.43,36.98,63.43,35.46,36.53,37.77,62.02,31.15,62.34,31.0
2018-02-09,12.32,13.87,29.65,46.19,79.42,89.27,26.29,47.38,43.68,71.59,98.39,4.92,4.9,12.55,21.52,,37.84,21.33,56.33,20.66,32.7,105.71,53.26,34.9,41.08,71.0,35.39,39.23,54.39,71.16,38.69,65.54,32.12
2018-02-10,11.9,13.99,25.75,46.05,116.62,174.67,24.0,34.35,40.37,121.25,90.65,5.96,12.93,8.69,18.1,,36.77,29.52,61.41,21.25,30.230000000000004,104.86,51.39,22.34,36.01,45.86,22.56,30.76,31.52,37.21,40.62,36.08,24.5
2018-02-11,13.05,11.54,45.89,46.34,82.92,103.12,16.31,44.99,33.71,98.67,62.54,5.38,16.18,7.92,17.96,,27.99,24.81,15.36,53.78,27.760000000000005,117.81,51.52,35.64,38.0,73.73,37.4,34.1,36.36,67.87,51.9,50.75,36.67
2018-02-12,11.94,0.23,33.26,45.77,61.5,49.68,17.82,48.19,33.94,32.31,,5.45,14.94,7.41,17.15,27.42,27.58,23.32,15.34,45.82,25.290000000000006,115.09,63.55,35.03,33.05,83.54,59.5,38.44,59.88,66.82,45.96,47.65,54.67
2018-02-13,11.99,0.26,45.59,50.81,77.58,59.02,26.15,53.24,28.96,37.87,,8.94,12.94,5.27,20.06,41.48,21.03,17.34,175.59,16.14,22.82,98.89,63.85,42.77,38.91,90.97,55.98,41.03,60.31,71.58,28.67,45.88,50.05
2018-02-14,10.89,1.42,37.21,56.39,59.95,27.17,21.47,45.54,27.52,30.84,,8.47,13.41,5.95,19.83,12.28,19.91,16.92,98.53,16.72,24.46,111.03,57.59,29.64,31.86,79.98,38.22,28.89,46.72,65.69,19.98,47.87,37.63
2018-02-15,20.24,2.05,38.19,56.35,64.19,30.3,17.41,49.91,30.53,23.81,,7.17,13.14,11.58,17.46,16.41,19.79,19.23,34.92,20.93,23.73,93.85,56.2,32.73,35.8,81.16,43.59,32.66,52.43,67.27,33.72,54.18,45.62
2018-02-16,33.72,0.98,35.71,57.73,63.27,36.68,22.92,53.83,38.19,27.75,,6.63,13.4,11.05,13.35,37.86,17.98,18.6,15.7,24.44,25.67,113.45,63.7,35.8,42.06,79.17,43.0,41.79,60.3,78.66,42.28,58.27,49.5
2018-02-17,22.52,0.15,39.35,57.68,67.18,37.09,22.3,57.97,39.32,27.58,,6.34,10.71,4.09,13.56,41.51,16.55,19.51,14.46,25.55,25.72,114.38,54.65,36.16,38.78,68.18,58.23,41.05,67.38,77.21,43.7,59.27,43.61
2018-02-18,24.68,0.19,36.52,58.81,66.34,51.57,20.48,56.06,38.46,31.55,,6.59,11.03,3.81,14.96,49.35,22.7,24.24,13.65,18.46,27.42,106.9,54.24,33.95,38.35,57.13,49.65,37.95,55.5,54.72,42.11,60.59,19.55
2018-02-19,22.79,0.24,35.17,50.36,79.85,110.76,17.56,56.2,33.12,61.83,,7.78,11.08,4.98,15.28,47.6,21.47,21.96,12.9,18.23,27.68,99.43,44.14,29.58,41.11,46.44,40.73,36.25,35.51,50.9,55.21,47.71,31.66
2018-02-20,23.18,4.64,37.61,39.07,70.14,92.4,17.84,59.22,39.77,54.34,,7.37,10.95,11.51,16.75,41.68,19.39,20.74,12.39,17.99,29.89,107.66,42.51,33.79,42.51,53.69,45.61,41.77,47.47,86.27,50.54,59.6,26.99
2018-02-21,19.54,11.02,42.16,46.21,108.67,143.23,23.65,54.21,36.01,125.63,,7.39,10.82,56.04,17.85,35.76,18.91,21.3,12.35,17.47,31.4,99.2,37.55,32.15,41.53,42.38,20.18,31.46,5.31,53.62,53.98,49.65,43.06
2018-02-22,18.13,11.49,41.91,40.23,94.43,74.86,20.82,56.7,41.25,41.4,,7.27,11.57,70.61,17.08,,17.61,20.2,12.31,17.08,27.07,98.69,42.25,46.64,45.22,61.22,40.66,43.0,34.61,101.73,57.29,69.28,65.12
2018-02-23,16.57,12.7,56.09,41.36,92.23,87.8,23.11,60.1,43.92,,,6.86,11.79,60.52,17.93,,18.38,19.62,11.54,17.75,25.5,90.07,39.33,52.26,54.62,68.94,37.52,47.0,40.14,97.18,56.39,73.06,73.22
2018-02-24,20.46,16.13,41.21,39.84,76.27,86.15,27.93,66.91,49.63,,,8.57,11.45,49.88,22.23,,17.2,16.18,12.07,17.76,23.51,112.82,43.39,20.52,52.02,75.67,42.5,53.99,61.5,95.35,70.15,70.39,75.69
2018-02-25,16.35,19.18,48.29,38.0,55.39,37.74,25.43,59.99,33.81,,,8.315000000000001,10.845,31.06,21.62,,17.08,16.61,18.15,15.26,24.21,97.94,47.51,24.25,37.02,98.22,59.96,44.66,53.86,65.77,37.08,62.35,64.28
2018-02-26,15.88,19.85,37.93,35.7,40.3,27.07,21.68,54.42,34.93,,,8.06,10.24,31.77,22.07,,25.74,16.92,14.68,14.55,26.02,100.03,49.33,36.44,33.73,135.24,49.92,29.02,35.2,61.32,19.43,54.9,46.04
2018-02-27,18.5,16.1,34.82,36.64,47.21,41.57,21.97,49.44,29.22,,,7.58,10.57,33.77,21.47,56.04,20.79,16.43,13.32,15.73,30.07,111.54,48.61,34.11,32.33,107.64,47.12,33.56,42.11,66.08,31.08,53.67,51.68
2018-02-28,22.46,15.15,45.71,38.33,53.77,64.67,24.71,38.1,42.81,26.29,,6.49,10.55,31.68,22.03,49.443333333333335,21.35,19.62,14.78,23.43,34.3,110.95,47.4,37.99,42.09,99.53,59.69,43.17,50.76,94.62,57.58,65.87,59.95
2018-03-01,19.27,15.32,34.36,38.11,53.39,70.66,20.15,49.67,43.3,35.63,,6.34,10.5,26.73,21.94,42.84666666666667,26.73,17.74,12.88,17.11,31.88,105.03,45.88,32.2,37.92,72.45,54.88,38.24,42.34,79.62,48.22,61.39,48.56
2018-03-02,14.52,15.31,35.39,38.41,70.63,60.72,21.24,48.83,36.7,35.67,,5.54,10.14,23.27,22.18,36.25,29.51,17.06,12.06,17.01,30.72,96.9,44.09,33.44,38.51,68.18,47.61,37.22,30.79,80.86,56.77,75.37,57.48
2018-03-03,12.72,13.23,41.4,37.49,52.82,46.26,20.05,43.51,43.25,26.46,,5.51,10.21,23.59,21.85,40.34,23.96,16.05,12.07,45.46,28.83,96.52,44.07,34.99,40.1,64.94,52.56,35.95,40.97,78.37,45.0,40.57,57.86
2018-03-04,12.41,10.22,33.26,37.12,43.14,42.54,18.22,43.08,36.14,24.77,,6.03,9.78,30.18,21.88,48.53,22.81,16.0,11.94,23.2,30.1,82.41,43.18,46.28,34.1,62.11,47.08,33.2,34.91,68.38,27.15,36.22,52.26
2018-03-05,12.52,12.15,30.62,36.73,44.35,42.0,18.59,42.47,35.76,25.3,,7.11,8.68,24.69,22.2,35.97,20.02,16.17,11.27,33.2,28.95,95.51,43.88,44.57,30.77,56.36,45.23,31.03,34.8,56.51,40.15,36.4,42.96
2018-03-06,14.03,12.89,31.73,35.79,42.16,27.19,18.94,39.99,33.52,21.19,,6.97,7.06,29.7,21.65,27.13,19.47,15.93,11.16,18.26,30.95,70.36,44.73,16.18,29.34,52.89,44.57,29.29,33.95,53.36,34.36,31.42,41.51
2018-03-07,14.15,18.27,27.96,36.53,48.51,38.02,17.82,38.94,33.05,28.53,,6.99,7.05,31.23,22.11,28.77,16.83,16.39,11.34,30.36,29.28,71.38,43.72,37.2,30.09,50.67,44.26,30.78,33.03,51.09,35.96,44.46,39.29
2018-03-08,14.0,16.02,33.33,39.2,73.76,121.5,17.52,35.64,30.63,57.31,,5.51,7.13,19.57,21.96,35.93,17.59,17.57,12.263333333333334,28.3,28.51,29.09,41.16,31.86,36.25,47.38,39.53,33.82,24.89,48.88,46.07,45.67,44.5
2018-03-09,16.53,15.28,43.97,39.77,85.77,80.69,20.05,40.53,29.78,60.31,,6.04,7.18,20.67,22.28,31.46,20.81,19.89,13.186666666666667,16.55,27.81,24.26,42.61,44.15,41.44,56.21,43.36,33.29,29.12,52.87,43.08,57.96,45.27
2018-03-10,14.09,15.37,31.55,35.69,66.79,26.29,18.19,37.94,31.58,26.05,,5.68,7.76,23.14,22.07,16.8,23.65,24.04,14.11,18.22,29.95,24.08,43.44,39.73,30.13,48.49,47.09,33.36,33.14,65.7,35.61,50.25,43.7
2018-03-11,13.51,12.73,35.56,35.36,55.14,39.59,20.18,41.57,33.57,25.68,,5.21,7.97,27.85,22.09,20.39,20.41,19.75,12.35,16.81,26.09,28.13,43.47,40.45,31.16,49.13,52.33,36.19,36.74,50.12,36.89,50.95,42.18
2018-03-12,12.65,12.37,37.41,35.28,50.05,37.11,20.1,40.55,32.58,34.74,,4.27,7.78,29.34,19.84,27.33,16.79,17.32,10.64,16.09,25.72,32.54,43.39,44.7,32.99,51.51,54.51,36.57,38.77,63.38,40.42,55.43,48.87
2018-03-13,11.64,10.16,39.260000000000005,35.1,39.78,72.81,17.97,40.61,34.38,47.28,,3.63,8.69,31.13,14.98,27.91,16.94,18.41,10.66,18.44,26.23,32.28,44.14,39.69,33.09,49.57,49.76,35.34,38.68,54.22,44.71,50.54,45.39
2018-03-14,14.1,10.12,41.11,38.17,46.55,93.98,15.91,34.16,30.77,47.4,,4.69,9.31,20.86,14.99,25.27,19.25,19.68,11.17,17.04,31.39,43.52,43.37,37.36,29.72,45.64,47.92,33.04,29.09,31.9,40.98,44.39,44.17
2018-03-15,10.74,10.74,44.52,35.3,24.37,61.69,17.58,36.48,34.76,30.77,,4.97,8.26,23.86,15.01,26.82,20.23,20.37,11.68,17.99,26.64,22.56,44.21,45.01,29.28,53.02,53.03,38.26,39.07,64.46,50.75,54.23,55.75
2018-03-16,11.53,12.16,42.25,36.04,15.94,48.11,17.94,39.36,33.78,28.04,,5.47,9.66,21.65,15.0,23.24,20.71,26.73,14.72,28.59,28.42,25.11,44.54,42.99,34.34,48.09,53.59,39.89,47.01,61.87,43.99,59.25,46.87
2018-03-17,13.47,15.38,33.75,34.35,14.72,26.74,17.46,36.17,32.17,23.32,,5.31,9.95,19.14,15.01,19.54,21.3,26.29,13.51,22.28,26.8,27.18,37.1,42.6,33.62,47.54,53.49,35.57,45.2425,55.36,35.77,50.05,36.66
2018-03-18,13.75,14.86,37.85,34.28,11.74,33.94,14.29,29.33,24.33,23.52,,3.66,9.99,16.58,15.0,16.39,22.7,23.05,12.03,15.91,23.91,49.3,30.3,25.57,24.26,27.67,29.95,26.82,43.475,33.12,30.85,42.06,30.92
2018-03-19,13.34,14.5,41.95,34.84,32.65,47.21,13.85,30.54,27.8,26.01,,4.15,9.1,12.87,17.62,16.87,15.85,20.98,10.53,16.9,22.48,20.84,30.49,39.84,26.96,39.63,43.47,29.61,41.7075,59.86,40.78,47.71,40.03
2018-03-20,13.96,12.55,46.05,34.92,53.28,67.65,15.66,33.31,30.81,41.83,,5.47,8.69,16.52,19.89,23.49,15.88,41.69,10.6,16.91,26.41,28.44,30.42,35.7,30.87,51.85,50.32,35.04,39.94,67.78,45.54,54.37,46.76
2018-03-21,13.01,14.27,52.86,34.67,55.06,51.29,18.9,37.91,34.46,24.52,,5.71,5.64,14.54,20.0,14.55,24.36,17.87,11.43,24.26,26.45,28.56,30.25,51.86,38.77,50.97,68.74,47.87,54.65,70.85,52.03,61.73,59.88
2018-03-22,15.35,11.16,38.14,32.8,41.3,30.92,19.12,36.12,32.37,17.01,,4.87,5.64,18.31,20.0,23.41,27.59,20.03,11.92,30.07,25.32,27.01,30.32,43.11,35.26,53.88,54.7,38.67,52.11,69.0,39.72,53.85,53.06
2018-03-23,15.02,11.71,30.96,32.97,42.67,26.47,17.98,34.15,29.51,19.04,,4.58,5.65,18.39,18.67,21.61,26.71,21.15,13.9,27.75,28.1,35.85,30.3,30.41,29.02,47.51,39.38,28.94,28.12,57.57,31.87,46.6,44.17
2018-03-24,14.58,12.93,28.43,32.06,38.88,24.3,18.63,35.59,31.56,18.17,,4.23,10.48,19.12,15.45,18.0,30.99,21.43,14.51,25.01,33.4,28.05,30.23,32.84,31.74,46.71,41.23,29.46,39.5,58.08,33.76,48.16,39.87
2018-03-25,13.53,13.32,35.3,31.34,43.75,24.87,19.87,36.45,30.76,15.92,,5.2,12.83,19.97,14.94,17.89,32.05,28.39,17.0,24.35,27.8,25.24,30.33,35.0,31.54,43.36,45.41,32.97,39.35,56.07,33.27,49.09,42.06
2018-03-26,10.94,11.49,30.02,44.54,46.36,29.69,17.92,33.97,29.78,21.56,,5.18,13.86,29.83,15.0,26.47,23.78,22.53,14.36,18.42,23.9,25.31,30.18,34.41,30.26,40.69,42.53,31.21,34.95,51.35,36.46,48.07,39.75
2018-03-27,11.24,10.91,32.4,51.71,46.62,59.74,14.44,33.42,27.07,41.74,,4.77,14.62,38.27,14.8,38.85,16.83,16.7,10.94,22.21,27.06,24.62,30.19,33.38,28.97,36.0,37.82,29.4,30.29,64.86,40.2,47.56,40.91
2018-03-28,11.8,7.57,37.18,47.12,64.32,88.54,16.34,33.85,28.55,54.24,,4.49,13.1,29.72,15.05,17.63,18.84,15.07,9.91,18.69,22.87,22.42,30.14,18.8,26.9,43.62,31.35,28.39,28.74,40.84,40.83,28.93,47.32
2018-03-29,11.54,9.57,31.98,46.2,45.03,28.04,16.84,35.97,28.92,31.130000000000003,,6.25,11.58,27.38,14.94,19.56,21.05,17.25,11.58,28.41,25.07,28.69,30.1,35.57,28.49,43.12,43.05,31.18,38.77,54.58,39.5,48.87,40.98
2018-03-30,9.3,8.17,37.81,49.85,45.2,37.61,16.66,37.06,29.1,8.02,,5.94,11.95,22.73,15.0,21.84,28.68,18.04,11.24,22.89,23.74,24.3,30.13,36.45,28.53,41.52,39.5,33.65,31.3,54.89,39.58,48.12,41.88
2018-03-31,10.49,7.64,28.98,47.54,48.88,57.29,17.12,39.14,33.91,7.94,,5.34,10.05,14.83,15.34,16.87,,16.18,10.44,16.98,22.04,18.18,30.15,35.72,30.08,41.9,52.33,43.19,34.73,65.45,48.35,49.39,45.94
2018-04-01,7.53,7.44,20.15,47.33,48.38,45.18,18.18,39.7,41.07,8.49,,4.08,10.315,15.48,15.22,27.63,,20.67,11.76,14.31,23.55,19.7,30.2,34.99,24.41,43.82,4.8,40.46,27.4,59.21,53.74,51.56,58.74
2018-04-02,8.17,6.55,28.96,47.76,52.28,69.12,18.56,39.32,41.38,7.95,,3.87,10.58,19.22,15.1,36.24,,16.96,10.46,12.66,19.46,30.41,29.9,32.74,28.64,44.3,49.77,42.69,32.11,61.8,55.07,52.69,58.14
2018-04-03,10.88,7.39,26.56,50.87,53.53,72.7,18.8,39.25,39.86,8.76,,4.21,7.88,16.28,15.04,25.42,,23.36,11.43,12.31,19.49,29.2,30.06,34.52,32.5,49.02,62.55,46.35,33.67,65.28,60.26,56.03,45.65
2018-04-04,12.44,7.9,43.93,50.39,66.08,72.73,19.24,41.18,35.94,8.42,,4.08,8.545,22.62,15.06,21.8,,19.16,10.71,10.9,20.11,25.19,30.05,45.47,34.21,55.69,64.23,48.06,36.35,95.55,68.42,30.83,66.74
2018-04-05,8.44,5.99,53.66,46.24,71.43,54.76,24.71,47.64,39.62,8.57,,4.47,9.21,19.47,14.82,25.62,,18.72,10.5,11.24,18.27,29.5,30.21,46.21,42.6,196.67,42.03,46.79,35.07,70.17,66.67,12.97,67.64
2018-04-06,9.17,9.51,49.03,32.06,53.21,21.97,17.86,39.87,36.65,8.34,,4.81,9.33,15.11,15.11,28.7,19.4,16.42,10.17,13.73,17.37,23.39,30.28,42.02,35.58,112.75,60.26,39.08,37.68,58.84,44.83,25.1,52.36
2018-04-07,10.27,9.1,28.23,27.81,45.97,31.88,18.73,42.16,35.53,8.06,,5.08,9.03,19.68,14.99,43.14,33.21,13.88,9.27,29.77,24.12,21.23,30.2,47.03,27.96,64.45,59.63,36.0,33.52,48.35,48.22,56.26,60.58
2018-04-08,9.77,6.97,20.48,27.37,48.53,25.23,20.66,42.18,35.49,7.930000000000001,,4.97,9.05,18.04,14.82,72.07,22.2,19.3,10.22,30.99,26.71,20.5,30.22,40.55,27.88,110.7,59.33,35.54,30.76,60.58,46.89,55.89,58.47
2018-04-09,10.54,8.53,28.63,28.39,45.78,30.42,20.0,41.0,36.58,7.800000000000001,,4.61,7.14,15.44,18.66,47.9,20.56,18.89,11.34,82.88,23.6,180.87,30.16,41.45,33.12,102.33,55.39,38.08,30.98,49.83,47.66,52.52,58.95
2018-04-10,9.83,10.42,20.18,29.08,63.34,39.67,21.19,40.98,46.67,7.67,,4.31,6.23,14.91,23.19,49.55,18.87,18.29,10.23,51.495,26.41,17.58,30.18,55.99,33.35,82.87,53.69,42.32,36.32,98.94,55.33,55.78,64.85
2018-04-11,20.1,8.84,14.11,27.45,52.95,47.3,18.99,37.72,35.17,9.91,,4.63,8.43,14.99,22.08,39.54,18.19,17.86,10.0,20.11,18.12,39.23,30.19,32.67,29.98,49.68,52.93,35.45,32.82,57.28,46.0,55.645,58.75
