Date,AP001,AP005,BR007,DL002,DL017,DL019,DL021,DL025,DL028,DL030,DL033,GJ001,KA003,KA009,PB001,RJ005,RJ006,TG001,TG002,TG003,TG004,TG005,TG006,TN001,TN004,UP012,UP014,DL003,DL010,DL027,DL037,DL038
2017-11-17,,5.67,5.03,12.52,0.0,11.81,7.2,3.15,4.26,0.0,19.9,0.51,0.0,1.1,9.31,2.37,1.23,6.8,61.68,2.61,34.8,38.81,5.59,0.05,5.19,1.1,1.05,,,,,
2017-11-18,,6.78,5.27,16.1,0.0,11.22,5.39,1.44,5.13,0.0,13.45,0.5,0.04,1.12,7.79,1.75,0.97,2.63,41.0,2.37,24.74,36.67,5.56,0.07,5.3,1.1,0.88,,,,,
2017-11-19,,5.37,5.47,8.82,0.0,7.99,3.66,1.62,2.28,0.0,9.47,7.37,0.0,1.125,7.9,0.33,0.79,4.43,34.18,2.56,24.94,37.05,48.35,0.0,4.89,1.1,0.35,,,,,
2017-11-20,,4.58,4.1,9.99,0.0,8.9,4.72,1.75,3.92,0.0,12.84,26.94,0.0,1.13,9.81,3.8,0.79,3.29,47.06,2.69,12.48,40.04,135.9,0.51,5.67,1.09,0.44,,,,,
2017-11-21,,5.74,3.48,14.96,0.0,14.02,7.32,1.78,16.15,0.0,33.71,22.64,0.0,1.1349999999999998,10.18,3.99,0.91,4.56,37.61,2.46,12.71,29.1,42.44,0.22,2.25,1.09,0.25,,,,,
2017-11-22,,7.69,3.76,18.58,0.0,17.12,7.99,1.86,19.07,0.0,39.07,54.77,0.0,1.14,11.18,5.09,0.68,4.27,30.01,2.1,8.15,21.48,8.2,0.14,3.08,1.09,0.78,,,,,
2017-11-23,,6.98,3.81,17.37,0.0,18.77,11.74,1.87,15.4,0.0,36.89,12.65,0.0,1.13,9.58,19.03,1.27,13.48,19.02,1.93,15.28,33.46,4.31,0.03,5.36,1.11,0.7,,,,,
2017-11-24,5.92,8.7,4.34,25.73,0.0,21.25,10.69,1.94,17.46,0.0,44.9,14.62,0.0,1.17,10.98,14.22,3.37,4.94,22.91,2.17,24.64,31.14,4.98,0.05,4.71,1.09,3.94,,,,,
2017-11-25,6.5,6.73,4.49,20.55,0.0,17.81,16.27,1.84,17.62,0.0,57.78,9.87,0.0,,11.41,23.48,4.74,2.39,22.08,2.33,30.26,43.19,5.68,0.1,2.44,0.97,4.62,,,,,
2017-11-26,7.95,5.86,5.39,31.42,0.0,19.55,26.75,1.8,14.36,0.0,57.74,18.84,0.0,,11.6,34.01,3.74,5.93,9.89,2.66,22.41,32.44,5.02,0.05,2.81,1.1,0.37,,,,,
2017-11-27,7.63,8.25,4.56,19.27,0.0,16.97,18.25,1.77,5.14,0.0,39.77,30.23,0.0,,10.16,21.39,2.16,4.43,19.5,3.55,44.44,37.37,10.79,0.03,2.24,1.1,1.77,,,,,
2017-11-28,5.02,10.83,4.71,30.9,0.0,25.08,28.11,1.79,41.67,0.0,66.32,39.7,0.0,,11.52,34.04,3.78,4.4,43.38,3.19,59.13,43.67,33.07,0.04,3.03,1.1,1.1,,,,,
2017-11-29,4.71,7.3,6.19,53.0,0.0,27.59,70.49,1.92,27.53,0.0,80.91,69.72,0.0,,11.91,37.44,5.08,6.29,31.27,2.29,25.67,28.88,5.28,0.0,0.85,1.1,4.86,,,,,
2017-11-30,3.52,4.43,7.06,28.9,0.0,30.13,40.49,1.77,,0.0,71.76,104.29,0.0,,12.59,20.49,3.19,4.58,27.97,1.83,9.3,23.45,5.81,0.04,2.18,1.09,5.67,,,,,
2017-12-01,2.85,6.23,6.44,33.2,0.0,29.84,16.26,1.83,,0.0,75.65,139.46,0.0,,14.6,10.47,1.21,4.24,23.68,1.92,20.48,23.26,6.33,0.03,1.07,1.11,6.55,,,,,
2017-12-02,2.79,3.89,7.21,46.82,0.0,42.63,16.9,1.79,,0.0,89.97,61.66,0.0,,11.75,6.73,2.11,3.08,19.0,1.61,20.33,27.43,22.13,0.08,1.3833333333333333,1.06,3.2,,,,,
2017-12-03,3.82,4.02,5.93,37.02,0.0,36.46,40.38,1.78,,0.0,82.76,31.34,0.02,,11.89,7.73,2.17,4.0,18.64,1.85,11.32,16.66,15.84,0.0,1.6966666666666663,1.12,2.18,,,,,
2017-12-04,3.53,4.71,5.26,38.64,0.0,34.22,23.55,1.77,,0.0,82.5,38.61,0.0,,9.61,29.0,2.37,4.08,19.06,1.26,5.98,16.62,9.58,0.1,2.01,1.1,2.15,,,,,
2017-12-05,2.92,6.63,4.81,30.27,0.0,20.16,13.67,1.77,14.42,0.0,39.17,41.5,0.0,,9.32,3.5,1.35,3.16,13.36,0.98,3.79,16.02,9.69,0.02,2.08,1.11,0.35,,,,,
2017-12-06,4.45,7.69,5.93,14.2,0.0,12.94,7.63,1.75,3.39,0.0,14.09,27.96,0.0,1.38,7.48,1.52,1.72,2.31,12.96,1.02,4.81,16.19,15.58,0.08,1.58,1.11,8.46,,,,,
2017-12-07,6.21,6.22,5.22,11.32,0.0,9.66,7.71,1.77,9.5,0.0,13.79,53.13,,2.92,9.64,8.9,1.5,4.51,26.03,2.72,17.44,44.31,30.91,0.09,3.4,1.1,24.4,,,,,
2017-12-08,6.28,4.78,5.22,11.18,0.0,10.7,5.09,1.75,10.43,0.0,21.7,67.56,,1.33,11.96,11.89,1.53,0.95,22.83,2.99,28.27,25.0,31.78,0.13,5.22,1.09,9.48,,,,,
2017-12-09,4.79,4.93,4.95,22.58,0.0,21.55,9.72,1.76,17.81,0.0,52.15,75.26,,1.38,12.24,15.57,2.2,0.94,17.6,3.66,42.34,23.75,39.23,0.23,7.07,1.1,25.315,,,,,
2017-12-10,4.29,8.01,4.74,41.91,0.0,39.54,11.4,1.76,30.24,0.0,76.52,93.18,,1.2,10.31,11.63,1.89,3.32,36.03,2.48,56.76,30.05,39.53,0.28,7.65,1.1,41.15,,,,,
2017-12-11,5.51,6.31,4.95,21.37,0.0,34.17,9.55,1.76,34.22,0.0,59.26,81.22,,1.31,6.9,,0.9,7.33,43.01,2.9,12.87,43.84,36.32,1.42,2.17,1.09,6.55,,,,,
2017-12-12,7.01,7.83,4.58,14.13,0.0,10.22,4.79,1.75,5.92,0.0,12.46,12.48,,1.31,5.31,,1.05,8.25,36.52,2.98,28.44,55.44,74.56,0.19,3.79,1.09,6.44,,,,,
2017-12-13,6.11,8.39,4.24,13.94,0.0,8.98,4.84,1.75,6.08,0.0,13.18,5.97,,1.25,5.21,,1.09,5.8,28.2,2.31,13.1,61.43,27.67,2.28,4.35,1.1,0.91,,,,,
2017-12-14,5.09,5.99,3.76,10.12,0.0,6.97,4.58,1.79,3.96,0.0,10.1,5.81,,1.18,4.3,,0.77,5.3,24.05,1.82,10.67,21.89,,7.52,3.64,1.1,0.0,,,,,
2017-12-15,3.45,5.9,3.69,7.32,0.0,5.14,4.51,1.77,2.63,0.0,9.54,27.53,,1.17,,,0.82,5.63,23.08,1.69,7.87,21.3,,4.0,2.46,0.77,3.215,,,,,
2017-12-16,4.41,8.85,3.79,7.745,0.0,5.02,4.38,1.77,2.84,0.0,10.98,37.64,,1.13,,,0.83,8.55,26.28,2.16,10.42,35.46,,2.73,1.46,0.65,6.43,,,,,
2017-12-17,4.32,7.63,4.02,8.17,0.0,4.9,2.97,1.78,3.05,0.0,6.69,36.74,,1.07,,,0.97,6.29,40.34,2.42,20.21,52.68,,2.4,0.61,1.12,2.41,,,,,
2017-12-18,3.77,6.61,4.25,7.99,0.0,8.37,4.14,1.8,9.57,0.0,18.43,52.45,,1.14,,4.92,0.55,0.83,24.33,3.0,37.51,39.1,,2.89,1.29,1.08,0.45,,,,,
2017-12-19,3.13,5.47,4.07,14.56,0.0,8.2,9.61,1.77,15.39,0.0,36.16,85.56,,1.19,,3.735,1.73,1.99,23.96,3.57,34.91,31.25,,3.49,1.18,1.09,0.92,,,,,
2017-12-20,3.7,6.36,4.75,18.99,0.0,14.95,12.02,0.95,18.94,0.0,47.75,63.32,,1.21,,2.55,2.91,5.88,61.32,3.17,32.71,68.96,,3.15,2.56,1.1,0.0,,,,,
2017-12-21,3.95,6.32,4.18,15.11,0.0,17.99,12.19,0.01,12.51,0.0,25.82,58.24,,1.13,7.27,2.23,1.45,7.44,50.16,2.93,31.24,71.01,0.0,2.2,2.8,1.115,0.0,,,,,
2017-12-22,4.44,7.57,3.69,9.23,0.0,9.94,6.75,0.0,11.02,0.0,23.21,47.21,,1.17,5.61,,2.87,7.04,66.11,3.16,32.57,92.04,6.15,1.29,3.22,1.13,0.0,,,,,
2017-12-23,3.9,8.59,3.65,11.83,0.0,11.1,6.95,3.22,14.37,0.0,34.89,87.65,,1.22,7.25,,6.25,4.52,42.95,2.77,25.18,57.43,16.61,2.86,3.03,1.1,0.0,,,,,
2017-12-24,4.81,6.44,3.39,27.16,0.0,16.38,11.05,9.04,17.46,0.0,42.3,101.88,,1.11,7.97,,6.06,12.24,31.04,2.24,12.18,65.63,14.64,2.5,3.59,1.08,0.02,,,,,
2017-12-25,3.96,4.26,3.05,17.0,0.0,24.2,20.62,7.93,16.11,0.0,41.2,87.41,,1.22,9.25,,4.96,8.67,28.16,2.8,14.76,57.5,5.98,2.93,2.96,1.12,0.0,,,,,
2017-12-26,4.01,6.7,3.48,14.95,0.0,11.36,10.96,7.64,37.18,0.0,44.28,69.1,,1.21,10.6,0.0,5.93,3.1,44.38,2.96,40.75,67.84,5.73,2.22,3.18,1.1,0.04,,,,,
2017-12-27,4.1,6.4,4.1,23.99,0.0,24.3,13.75,1.66,20.28,0.0,66.39,106.69,0.0,1.14,11.05,0.0,8.26,3.37,49.23,2.07,20.29,38.52,22.06,3.62,1.44,1.1,0.07,,,,,
2017-12-28,4.12,7.63,4.81,23.8,0.0,43.19,19.2,0.0,29.31,0.0,75.78,84.76,0.0,1.16,8.68,0.0,13.48,3.61,32.57,2.29,23.29,44.49,24.41,2.8,3.62,1.09,0.05,,,,,
2017-12-29,3.76,6.08,3.82,22.08,0.0,35.58,17.37,9.63,13.29,0.0,48.22,99.28,,1.2,9.54,80.19,0.7,9.04,43.34,2.46,9.36,47.75,16.83,2.24,6.64,1.09,0.05,,,,,
2017-12-30,3.28,4.18,3.73,28.28,0.0,33.63,23.05,24.53,30.86,0.0,76.66,59.77,,1.16,11.08,8.74,0.34,8.99,31.08,1.92,6.14,77.45,14.13,1.14,6.71,1.09,0.01,,,,,
2017-12-31,4.16,3.18,3.56,32.39,0.0,27.95,18.79,16.76,14.68,0.0,54.43,45.82,,,12.65,4.48,0.27,8.8,36.67,2.49,9.47,71.12,13.06,0.63,6.16,1.11,0.01,,,,,
2018-01-01,3.2,3.67,2.96,22.97,0.0,21.36,17.35,0.33,13.21,0.0,35.7,45.6,,,11.41,9.74,0.43,11.7,33.78,3.07,24.17,47.58,5.99,1.46,4.48,1.09,1.39,,,,,
2018-01-02,3.84,3.6,3.03,23.07,0.0,14.36,7.16,0.13,8.09,0.0,23.26,61.83,,,11.12,10.23,0.38,3.22,28.91,2.26,25.94,34.09,4.81,2.13,6.01,1.1,5.96,,,,,
2018-01-03,6.55,5.95,2.56,14.89,0.0,12.12,5.0,0.16,5.81,0.0,16.75,60.99,,,8.49,25.79,0.93,5.35,26.61,1.9,19.16,26.57,20.6,1.18,5.05,2.55,14.82,,,,,
2018-01-04,7.23,6.12,2.78,21.79,0.0,11.58,7.86,0.15,7.31,0.0,20.67,72.46,,,,13.96,0.67,5.71,31.69,1.01,20.72,65.85,9.58,1.66,4.69,4.2,15.44,,,,,
2018-01-05,7.88,7.79,3.05,20.58,0.0,8.03,7.84,0.16,3.86,0.0,15.99,61.48,,,,16.82,9.25,7.43,29.16,1.45,21.66,43.66,7.15,1.29,4.84,4.21,12.4,,,,,
2018-01-06,7.14,9.12,2.81,23.41,0.0,15.17,15.66,0.21,33.98,0.0,34.26,64.94,,,,13.29,17.92,8.44,32.29,2.41,25.67,36.14,49.07,1.53,5.6,4.16,8.52,,,,,
2018-01-07,7.26,8.18,3.33,12.34,0.0,9.66,6.66,0.04,6.09,0.0,17.35,56.8,,,,3.64,13.39,7.83,30.93,1.9,13.6,48.16,25.65,2.09,5.32,4.2,9.08,,,,,
2018-01-08,6.16,6.42,3.87,12.78,0.0,9.7,8.61,4.92,10.57,0.0,22.33,49.51,,,,15.91,23.77,4.78,19.78,1.45,4.86,40.33,3.58,0.52,4.43,4.2,9.07,,,,,
2018-01-09,1.1,4.42,3.1,21.87,0.0,18.31,7.64,18.6,14.82,0.0,45.04,37.96,,,,13.28,9.09,5.32,26.42,1.7,6.5,28.0,4.02,2.34,2.93,4.21,9.63,,,,,
2018-01-10,1.93,6.77,2.82,11.73,0.0,11.26,5.55,9.83,9.96,0.0,19.64,55.8,,1.07,,29.79,5.11,5.37,29.28,1.98,14.98,26.32,4.16,0.85,7.18,4.18,9.54,,,,,
2018-01-11,6.61,7.06,2.75,11.0,0.0,9.02,4.55,12.03,11.7,0.0,16.4,59.55,,1.17,,17.32,3.29,3.89,35.06,2.46,29.92,42.67,23.74,0.35,5.99,2.14,5.32,,,,,
2018-01-12,8.48,7.25,3.16,13.89,0.0,11.16,7.85,16.92,12.38,0.0,44.26,102.25,,1.19,9.86,15.24,5.54,6.28,36.11,2.71,29.96,70.96,20.09,1.87,5.43,0.0,4.38,,,,,
2018-01-13,7.12,8.39,2.65,31.98,0.0,25.18,13.23,45.33,32.85,0.0,64.91,76.58,,1.19,10.37,58.85,7.6,4.08,45.51,3.67,18.3,67.76,34.53,1.37,7.49,0.0,4.4,,,,,
2018-01-14,6.93,7.05,2.84,17.27,0.0,13.44,8.04,19.22,9.4,0.0,26.16,58.18,,4.86,10.4,6.87,3.77,4.17,33.3,2.4,23.32,56.32,27.6,0.88,4.21,0.0,6.8,,,,,
2018-01-15,7.71,5.69,2.82,12.04,0.0,9.59,8.48,12.45,7.44,0.0,16.94,38.97,,1.01,8.29,1.63,4.53,2.64,18.23,1.44,7.3,11.87,14.51,0.25,3.37,0.0,9.39,,,,,
2018-01-16,6.52,5.93,3.56,17.56,0.0,7.89,14.51,7.09,9.33,0.0,26.48,77.88,,1.19,10.33,1.49,4.86,5.7,27.38,1.75,7.81,37.97,78.45,0.91,3.65,0.0,8.95,,,,,
2018-01-17,6.54,5.94,3.98,28.82,0.0,10.61,20.56,12.6,12.89,0.0,17.21,85.81,,1.16,8.03,0.54,2.17,5.93,26.85,1.98,13.74,27.28,33.61,2.68,3.97,0.0,9.3,,,,,
2018-01-18,6.81,5.85,3.67,35.57,0.0,16.2,14.32,5.14,14.61,0.0,34.23,54.29,,1.18,8.02,1.05,2.41,16.78,29.13,2.55,21.76,45.51,66.89,1.7,4.37,0.0,8.72,,,,,
2018-01-19,6.79,5.69,3.94,22.33,0.0,24.9,11.12,0.0,21.64,0.0,62.09,61.87,,1.16,7.62,0.86,2.25,5.63,35.87,3.19,27.46,42.14,88.23,2.22,3.58,22.73,8.32,,,,,
2018-01-20,6.58,6.25,3.02,8.18,0.0,10.32,5.78,0.0,5.61,0.0,10.6,118.22,,1.27,8.02,0.39,1.43,16.44,51.85,4.09,29.56,44.44,80.55,2.18,3.93,0.0,8.33,,,,,
2018-01-21,5.83,5.57,3.45,21.97,0.0,10.23,8.09,0.0,7.64,0.0,24.27,189.75,,1.11,8.52,1.03,3.18,8.69,27.61,2.6,20.3,48.31,59.17,2.14,3.76,0.0,8.66,,,,,
2018-01-22,5.57,5.62,3.7,20.37,0.0,14.26,16.61,0.0,7.44,0.0,21.06,48.33,,1.16,7.65,0.13,1.09,4.29,21.48,1.83,10.47,19.41,43.89,1.66,3.71,0.0,9.36,,,,,
2018-01-23,5.76,7.16,3.71,16.53,0.0,8.85,4.52,0.0,4.32,0.0,12.19,40.51,,1.33,7.61,0.09,5.34,2.21,16.83,1.23,3.19,10.4,39.83,1.67,4.5,60.26,6.08,,,,,
2018-01-24,6.37,6.970000000000001,3.34,11.37,0.0,10.04,6.88,0.0,4.45,0.0,15.32,109.29,,1.33,6.69,0.18,13.09,6.55,18.88,1.65,7.82,13.32,27.14,0.09,5.0,50.75,4.46,,,,,
2018-01-25,7.39,6.780000000000001,2.76,,0.0,,4.78,4.41,,0.0,14.04,111.01,,1.2,7.93,3.3,3.68,12.32,47.95,2.04,16.23,38.64,80.68,0.45,4.97,46.48,8.67,,,,,
2018-01-26,7.14,6.590000000000002,2.74,,0.0,,4.18,8.31,,0.0,9.73,102.83,,1.18,7.76,4.44,3.75,5.56,33.68,2.15,29.38,52.15,93.39,0.63,4.0,39.18,9.7,,,,,
2018-01-27,6.61,6.4,2.94,,0.0,,1.64,5.91,,0.0,21.22,56.14,,1.38,7.16,2.95,2.82,5.01,29.35,2.4,19.09,45.43666666666667,83.59,0.63,4.44,29.86,8.92,,,,,
2018-01-28,4.43,8.94,3.66,,0.0,,0.08,9.37,,0.0,16.74,82.3,,0.98,8.26,0.87,2.68,6.19,20.34,1.65,15.9,38.723333333333336,46.59,0.58,2.93,36.65,9.2,,,,,
2018-01-29,4.24,9.41,3.64,,0.0,,2.57,10.35,,0.0,20.08,69.89,,1.08,8.29,5.02,1.81,5.94,19.22,1.43,14.55,32.01,36.95,1.37,3.44,45.26,5.19,,,,,
2018-01-30,4.83,14.99,3.27,,0.0,,7.54,6.09,,0.0,11.91,100.81,,1.19,8.52,8.75,5.72,0.89,33.48,1.84,21.0,50.26,69.84,1.35,2.89,19.5,7.79,,,,,
2018-01-31,5.11,21.31,3.12,,0.0,,6.4,4.01,,0.0,12.26,41.88,,1.15,8.08,2.6,1.21,2.63,41.32,2.32,13.11,61.46,128.76,1.03,4.64,7.92,8.66,,,,,
2018-02-01,4.65,19.38,3.36,,0.0,,6.46,9.05,,0.0,17.35,5.81,,1.24,8.01,5.59,1.55,15.72,32.16,2.26,24.32,38.72,113.27,1.52,5.6,0.0,9.35,,,,,
2018-02-02,3.9,22.89,3.18,,0.0,,6.4,12.76,,0.0,16.44,5.81,,4.29,7.19,3.51,2.1,10.02,30.74,1.66,5.93,47.21,159.51,0.41,6.8,0.0,6.79,,,,,
2018-02-03,3.54,15.95,3.75,,0.0,,6.0,7.84,,0.0,14.56,5.81,,1.18,8.71,0.0,1.0,3.43,29.96,1.3,3.11,20.82,137.28,0.71,6.09,0.0,8.05,,,,,
2018-02-04,3.19,14.47,3.66,9.07,0.0,18.44,6.03,5.1,6.71,0.0,8.49,5.81,,0.1,7.43,0.08,1.38,3.82,16.9,1.05,1.86,7.43,128.83,0.52,2.11,0.0,4.4,3.93,1.91,3.62,,12.26
2018-02-05,2.8,14.98,3.07,5.87,0.0,8.32,6.0,7.02,3.72,0.0,11.34,5.81,,0.88,7.9,0.04,2.21,2.46,12.92,0.86,1.52,9.82,10.49,0.89,4.19,0.0,1.69,3.01,1.09,2.56,2.26,8.85
2018-02-06,3.07,14.87,2.62,6.83,0.0,8.03,5.55,8.78,2.88,0.0,11.71,5.81,,1.12,7.85,0.04,1.62,7.07,23.2,1.71,5.96,36.08,184.04,0.68,3.98,0.0,0.64,2.66,1.39,2.9,2.38,6.16
2018-02-07,2.3,17.02,2.97,5.09,0.0,6.57,5.39,4.91,4.88,0.0,12.82,5.81,,1.06,7.75,1.61,3.54,11.04,35.24,1.71,4.11,52.02,112.6,0.37,3.06,0.0,0.94,3.22,0.84,2.28,1.13,6.3
2018-02-08,2.28,20.99,2.52,7.71,0.0,12.51,6.02,13.28,8.22,0.0,20.15,5.81,,1.19,8.26,1.07,3.88,17.13,27.11,1.76,9.09,29.45,14.64,0.5,3.17,0.0,1.63,3.17,1.38,1.7,1.18,5.66
2018-02-09,3.07,18.5,2.7,5.57,0.0,14.01,7.89,11.63,7.15,0.0,24.06,5.81,,1.07,8.28,1.74,4.06,10.05,24.68,1.11,10.52,33.52,29.05,0.54,3.67,0.0,1.56,4.36,1.57,2.34,1.14,6.32
2018-02-10,2.64,13.03,2.63,7.42,0.0,20.23,19.44,16.6,14.19,0.0,66.44,5.81,,1.26,8.25,1.83,2.53,6.44,32.08,1.86,10.22,33.8,24.2925,0.56,2.79,0.16,1.42,2.52,2.59,2.28,1.82,4.19
2018-02-11,2.1,9.11,3.22,8.38,0.0,6.28,9.73,7.37,9.12,0.0,13.71,5.81,,0.91,7.74,0.0,2.74,1.33,9.31,0.63,2.18,8.48,19.535,0.43,2.47,0.0,1.92,2.09,2.12,1.57,1.16,4.05
2018-02-12,1.88,9.5,2.78,1.3,0.0,3.53,0.87,2.73,2.35,0.0,2.75,5.81,,1.0,6.72,0.0,3.03,1.12,6.21,0.39,0.54,8.78,14.7775,0.7,2.87,0.0,1.88,1.41,0.54,1.15,0.69,4.1
2018-02-13,1.84,6.38,2.9,9.06,0.0,7.24,5.19,4.88,3.62,0.0,10.44,5.81,,1.02,6.54,0.0,6.42,1.98,8.52,0.51,1.05,9.52,10.02,0.57,2.61,1.25,1.97,2.17,1.54,1.96,0.76,3.4
2018-02-14,2.37,7.44,2.9,5.46,0.0,4.47,2.45,2.96,2.29,0.0,5.82,5.81,,0.95,6.58,0.0,5.9,2.52,12.1,0.67,2.23,11.5,28.57,0.31,2.05,0.0,0.1,1.08,0.71,1.38,0.98,3.23
2018-02-15,3.82,13.43,2.3,4.3,0.0,4.73,3.84,2.13,3.57,0.0,7.23,5.81,,1.02,7.03,0.0,10.16,2.87,21.13,1.49,12.78,26.99,13.0,0.0,3.4,0.0,0.0,1.15,0.86,1.61,0.93,4.0
2018-02-16,3.02,10.28,2.71,4.76,0.0,6.16,4.67,3.76,3.89,0.0,8.78,5.81,,0.98,7.47,0.0,31.31,2.68,25.98,1.46,21.49,30.51,29.18,0.65,3.17,0.0,0.0,2.38,1.19,1.76,0.92,5.44
2018-02-17,2.52,12.42,2.53,6.44,0.0,6.64,5.58,4.97,4.2,0.0,10.24,5.81,,1.02,7.6,0.0,49.25,2.41,37.2,1.85,23.93,40.5,45.88,0.27,3.12,0.0,0.0,1.74,1.17,2.01,1.17,6.7
2018-02-18,3.09,13.43,3.26,6.61,0.0,6.53,4.33,4.22,3.49,0.0,12.83,5.81,,0.89,7.97,0.0,43.27,6.31,28.67,1.65,6.72,27.91,40.11,0.0,0.65,0.0,0.0,2.28,0.86,1.6,1.07,0.34
2018-02-19,2.23,9.42,3.19,10.69,0.0,12.14,6.85,9.49,8.47,0.0,24.92,5.81,,0.99,7.72,0.0,46.31,2.12,12.65,0.74,2.58,11.14,10.42,0.26,0.31,0.0,0.0,0.71,1.23,1.3,1.14,3.33
2018-02-20,2.51,16.56,2.99,9.95,0.0,10.05,7.39,8.23,9.3,0.0,26.31,41.52,,0.97,8.05,0.0,36.87,1.79,20.42,0.86,2.74,10.25,27.04,0.37,1.09,0.0,0.0,1.03,1.2,1.66,1.08,4.29
2018-02-21,2.68,13.37,3.31,13.6,0.0,15.76,21.59,11.53,17.19,0.0,35.92,134.73,,0.89,7.7,0.0,8.14,4.03,23.66,0.96,2.24,12.31,48.51,0.43,2.81,0.0,0.0,4.17,9.27,2.29,1.06,3.72
2018-02-22,3.28,17.12,3.68,11.57,0.0,15.92,9.85,7.53,9.05,0.0,35.52,129.03,,0.92,7.48,0.0,12.4,1.89,21.73,1.03,3.68,11.43,15.49,1.58,5.17,0.0,0.0,12.15,2.46,1.62,1.24,7.27
2018-02-23,2.92,18.67,3.14,13.87,0.0,12.99,16.93,0.0,6.88,0.0,21.66,205.68,,0.93,7.71,0.0,16.33,2.89,17.84,1.01,3.12,26.06,10.31,0.34,4.17,0.0,0.0,52.33,2.51,1.87,1.43,3.74
2018-02-24,2.67,34.23,3.14,16.24,0.0,10.11,7.35,5.97,6.49,0.0,14.27,139.115,,0.91,7.12,0.0,19.71,3.05,11.43,0.74,2.24,10.47,6.57,0.1,3.45,0.0,0.0,2.84,2.17,1.8,1.12,3.62
2018-02-25,2.51,17.78,3.25,13.03,0.0,6.6,4.53,4.1,2.78,0.0,8.5,72.55,,0.91,6.96,0.0,5.23,3.25,16.07,1.44,2.95,15.12,7.04,0.26,2.2,0.0,0.0,1.17,1.64,1.37,0.92,5.07
2018-02-26,2.44,12.01,3.04,5.71,0.0,3.44,2.18,0.97,1.84,0.0,3.77,75.24,,0.97,6.8,0.0,4.94,7.92,22.18,1.25,1.71,57.29,10.47,0.0,3.05,0.0,0.0,1.02,0.69,0.9,0.8,3.7
2018-02-27,2.65,12.9,2.91,8.57,0.0,5.62,4.09,1.58,4.95,0.0,12.44,88.61,,0.86,7.7,0.0,4.01,6.35,27.17,1.49,4.47,62.81,10.68,0.0,3.17,0.0,0.0,2.67,0.8,1.25,0.76,3.71
2018-02-28,2.16,15.35,3.29,16.13,0.0,14.01,7.82,8.08,4.05,0.0,22.82,93.04,,0.89,7.72,0.0,6.03,4.74,23.89,2.05,11.75,71.11,14.14,0.0,3.28,0.0,0.0,2.06,1.61,2.41,0.93,3.89
2018-03-01,2.12,17.09,2.63,13.37,0.0,11.65,6.83,14.48,4.57,0.0,15.03,70.75,,0.91,7.85,0.0,7.76,9.74,23.2,1.52,3.49,59.72,18.09,2.63,3.43,0.0,0.0,2.07,1.64,2.01,0.81,4.06
2018-03-02,2.04,14.59,2.96,16.59,0.0,6.67,7.44,10.07,4.24,0.0,12.35,69.29,,0.87,6.53,0.0,9.45,4.55,18.82,1.17,2.07,40.36,11.49,2.09,3.48,0.0,0.0,1.73,1.58,1.09,0.79,3.64
2018-03-03,1.85,11.26,2.56,12.73,0.0,5.58,3.31,6.38,2.54,0.0,8.64,69.84,,0.9,7.2,0.0,8.82,5.5,10.08,0.82,13.49,14.35,4.1,0.47,4.86,0.0,0.0,0.84,1.17,1.3,0.46,6.08
2018-03-04,2.18,9.74,2.97,10.66,0.0,4.46,3.03,1.48,1.85,0.0,7.26,76.14,,0.83,6.66,0.0,7.53,4.07,16.8,0.94,2.24,21.7,10.08,0.35,4.48,0.0,0.0,1.18,0.82,1.07,0.43,3.61
2018-03-05,1.91,12.49,3.05,12.57,0.0,4.71,2.0,0.0,1.9,0.0,6.42,64.57,,0.86,6.87,0.0,5.23,2.66,12.93,0.73,0.97,10.89,7.29,0.45,3.36,0.0,0.0,1.05,0.77,1.1,0.4,5.0
2018-03-06,2.46,17.79,2.89,11.75,0.0,4.94,3.63,0.0,3.64,0.0,7.69,91.72,,0.84,5.26,0.0,5.7,5.28,16.91,0.93,1.75,9.23,6.44,0.16,4.66,0.0,0.0,0.73,0.59,0.92,0.29,5.16
2018-03-07,2.19,14.16,2.94,11.81,0.0,6.18,4.1,0.0,3.86,0.0,16.03,53.98,,0.96,3.25,0.0,6.27,1.99,13.66,0.77,1.3,9.12,9.27,0.28,4.25,0.0,0.0,2.09,0.77,1.05,0.47,3.73
2018-03-08,2.38,6.63,3.39,30.57,0.0,15.88,10.88,0.0,9.11,0.0,36.39,69.23,,0.94,2.0,0.0,8.04,2.99,17.0,0.8366666666666667,2.37,10.23,8.67,0.47,6.08,0.0,0.0,2.23,1.41,1.22,0.7,3.3
2018-03-09,2.18,6.31,3.36,25.67,0.0,12.87,20.73,0.0,6.82,0.0,20.39,68.66,,0.99,1.42,0.0,5.24,2.43,13.51,0.9033333333333332,2.57,8.93,2.46,0.97,5.48,0.0,0.0,2.5,1.81,1.71,0.68,4.66
2018-03-10,2.5,11.09,2.71,15.3,0.0,6.45,2.82,0.0,2.65,0.0,8.18,107.66,,0.9,1.32,0.0,3.1,3.69,18.57,0.97,2.56,10.6,4.06,0.15,10.26,0.0,0.0,2.09,0.91,1.25,0.56,8.06
2018-03-11,2.08,10.35,3.2,12.54,0.0,5.84,4.78,0.0,3.2,0.0,1.92,128.41,,0.81,1.44,0.0,6.61,2.15,12.78,0.72,0.83,7.47,1.96,0.46,0.0,0.0,0.0,2.81,0.73,1.07,0.65,5.26
