Date,Ahmedabad,Bengaluru,Chennai,Delhi,Lucknow,Hyderabad,Patna,Visakhapatnam,Amritsar,Jaipur,Amaravati
2018-04-18,30.49,0.32,10.79,2.79,0.0,6.12,3.04,9.06,,9.4,1.02
2018-04-19,20.03,1.2,7.84,3.63,0.0,7.6,3.11,8.55,,10.29,0.73
2018-04-20,6.61,1.82,5.94,3.71,0.0,9.53,2.69,8.2,,10.92,0.82
2018-04-21,15.2,2.19,7.1,2.73,0.0,15.4,2.98,7.78,,7.64,0.7
2018-04-22,35.04,2.05,6.3,2.24,0.0,6.62,3.22,5.59,,0.0,0.74
2018-04-23,40.35,2.14,7.19,3.31,0.0,2.71,2.32,10.17,,3.79,1.1
2018-04-24,63.31,1.94,9.66,5.14,0.0,5.04,2.7,7.96,,9.57,0.52
2018-04-25,51.66,2.85,10.95,8.18,0.0,2.68,3.17,12.14,,13.24,0.87
2018-04-26,26.4,2.63,11.14,6.76,0.0,4.83,2.54,8.46,,7.57,0.89
2018-04-27,37.83,1.8,9.3,4.75,0.0,7.38,2.32,8.56,,4.74,0.71
2018-04-28,23.33,1.24,9.53,3.23,0.0,2.33,2.56,6.02,,13.42,0.83
2018-04-29,15.35,1.32,7.29,3.3,0.0,7.07,2.59,7.94,,21.78,0.86
2018-04-30,21.11,1.19,9.11,3.66,0.0,7.43,2.32,7.07,,13.4,0.68
2018-05-01,28.44,0.43,1.09,1.91,0.0,7.29,2.45,6.61,,9.62,0.22
2018-05-02,28.04,0.54,2.05,1.84,0.0,3.81,24.496666666666663,13.52,,4.96,0.2333333333333333
2018-05-03,32.13,0.47,2.4,2.3,0.0,3.8,46.54333333333334,15.25,,17.94,0.2466666666666666
2018-05-04,23.67,0.57,2.35,2.55,0.0,4.95,68.59,17.25,,19.83,0.26
2018-05-05,32.95,0.66,2.41,4.28,0.0,4.04,80.55,9.6,,22.12,0.2733333333333333
2018-05-06,31.53,0.55,2.35,5.89,0.0,2.19,89.51,7.79,,15.21,0.2866666666666666
2018-05-07,20.38,0.92,2.22,5.38,0.0,3.61,88.71,7.88,,20.61,0.3
2018-05-08,26.87,1.61,2.4,2.67,0.0,8.91,80.23,7.99,,10.51,5.08
2018-05-09,26.17,1.19,2.73,4.49,0.0,6.34,63.17,8.55,,10.84,2.85
2018-05-10,45.8,1.15,0.0,4.57,0.0,5.2,60.86,11.19,,12.65,0.47
2018-05-11,30.0,1.28,6.83,5.38,0.0,5.51,60.32,6.63,,13.36,0.21
2018-05-12,30.82,1.22,5.476666666666667,5.23,0.0,3.26,63.28,9.81,,8.7,0.3
2018-05-13,31.48,1.19,4.123333333333333,2.15,0.0,3.29,56.94,5.7,,6.83,0.74
2018-05-14,31.88,1.34,2.77,2.34,0.0,2.44,53.58,9.64,,7.12,0.0
2018-05-15,27.16,1.29,2.09,3.06,0.0,2.9,57.91,13.4,,5.64,0.0
2018-05-16,29.35,1.31,2.34,3.61,0.0,3.35,58.79,10.43,,6.36,0.05
2018-05-17,32.04,1.22,2.35,3.94,0.0,5.56,58.15,7.38,3.05,5.85,0.06
2018-05-18,31.0,1.37,2.23,5.04,0.0,5.38,58.54,8.58,3.05,4.96,0.0
2018-05-19,35.54,1.6,2.36,6.98,0.05,6.38,63.35,8.71,2.94,0.23,0.0
2018-05-20,31.62,1.17,2.41,5.24,0.0,3.35,63.73,6.31,2.93,0.31,0.0
2018-05-21,32.76,1.28,2.37,5.34,0.0,3.85,60.47,11.44,2.76,0.24,0.0
2018-05-22,32.22,1.02,1.06,6.23,0.0,4.3,62.01,12.74,2.82,0.34,0.04
2018-05-23,38.71,1.38,0.28,9.66,0.0,6.64,57.48,6.91,2.8,0.45,0.0
2018-05-24,33.02,1.04,0.55,6.97,0.0,4.99,58.33,9.89,2.79,1.36,0.34
2018-05-25,43.42,1.07,0.25,6.57,0.0,6.48,58.87,14.07,2.84,3.99,4.47
2018-05-26,50.15,0.76,0.62,6.65,0.0,3.84,54.0,6.81,2.83,4.36,5.06
2018-05-27,33.54,0.61,0.18,4.64,0.0,8.83,61.9,9.82,2.64,3.07,0.44
2018-05-28,30.25,0.53,0.97,5.02,0.0,5.24,55.21,15.26,2.76,3.89,26.79
2018-05-29,30.99,1.02,1.19,5.4,0.0,7.43,57.95,7.63,2.6,2.1,6.44
2018-05-30,28.74,1.29,2.61,1.85,0.0,4.34,62.47,8.17,2.5,2.03,10.04
2018-05-31,28.21,2.92,3.6,3.53,0.0,3.49,58.98,6.31,2.54,3.51,13.64
2018-06-01,30.68,1.56,2.93,3.18,0.0,6.75,61.54,10.88,2.62,3.79,17.24
2018-06-02,27.68,2.13,3.44,3.67,0.0,8.55,56.3,9.91,2.43,2.62,20.84
2018-06-03,23.81,1.76,4.33,3.37,0.0,4.88,59.4,13.83,2.46,1.36,8.98
2018-06-04,23.3,0.94,4.22,3.41,0.0,4.88,55.88,7.24,2.21,2.97,1.0
2018-06-05,31.16,1.09,3.45,4.69,0.0,5.9,53.75,14.5,2.46,1.55,6.34
2018-06-06,25.54,1.02,4.8,6.46,0.0,6.2,53.31,12.24,2.46,0.84,76.32
2018-06-07,22.97,0.77,5.67,6.4,0.0,2.39,52.12,10.01,2.46,1.07,
2018-06-08,23.88,0.64,4.27,4.55,0.0,2.7,54.93,11.02,2.79,2.36,
2018-06-09,29.52,0.56,2.23,4.57,0.0,2.65,57.25,11.04,2.43,2.64,
2018-06-10,31.08,0.51,0.95,7.04,0.0,2.27,55.59,16.57,2.57,1.47,
2018-06-11,44.1,0.88,3.53,5.41,0.0,4.08,56.32,10.77,2.13,1.77,
2018-06-12,65.42,2.42,5.72,6.1,0.55,6.5,53.31,14.21,3.04,2.56,
2018-06-13,57.46,2.41,4.06,4.31,0.27,3.3,50.82,10.01,2.87,2.24,
2018-06-14,59.55,1.4,5.26,9.35,2.74,3.75,53.71,10.14,2.57,2.04,
2018-06-15,63.22,1.74,5.81,10.64,1.86,3.67,53.39,9.36,2.54,2.39,
2018-06-16,60.4,2.42,4.36,5.58,1.34,2.73,51.64,11.28,2.44,2.24,
2018-06-17,62.54,1.8,0.4,6.3,1.35,2.64,59.46,9.83,2.46,2.34,
2018-06-18,64.19,1.56,2.6,8.24,0.95,1.95,58.91,8.38,2.56,2.42,
2018-06-19,62.59,1.24,2.95,8.34,0.7,1.92,53.97,6.93,2.64,3.93,
2018-06-20,66.45,1.2,3.21,10.83,0.99,2.69,53.41,10.53,2.8,3.47,
2018-06-21,66.65,1.18,4.43,11.19,1.24,3.91,49.34,8.77,2.69,3.69,0.26
2018-06-22,67.57,1.22,4.83,13.08,1.19,7.48,40.77,12.6,2.92,3.68,0.2
2018-06-23,65.57,1.45,3.08,13.63,1.1,5.46,32.2,17.57,2.68,2.76,0.24
2018-06-24,78.82,0.83,1.19,10.24,0.66,2.86,43.38,6.23,2.67,2.38,0.24
2018-06-25,64.39,1.09,3.87,11.0,0.93,1.84,36.87,11.95,2.3,3.35,0.26
2018-06-26,58.54,0.86,4.05,17.81,0.91,1.79,38.45,13.75,2.21,2.97,0.22
2018-06-27,55.54,0.93,4.17,22.29,0.59,2.36,36.4,13.04,2.0,3.7,0.25
2018-06-28,39.1,1.13,5.96,18.35,0.16,3.21,33.8,12.89,1.88,2.66,0.5
2018-06-29,43.73,1.32,7.68,17.18,0.15,3.21,36.01,16.2,2.2,2.29,0.28
2018-06-30,21.06,2.0,7.02,21.04,0.16,5.26,39.11,18.09,2.44,1.62,0.25
2018-07-01,21.34,5.82,1.37,20.66,0.32,4.16,39.73,13.21,2.73,1.29,0.32
2018-07-02,33.98,2.13,3.87,15.01,0.2,3.89,38.58,11.58,2.28,2.37,0.27
2018-07-03,42.94,3.0,3.19,21.86,0.16,2.87,32.43,15.15,2.04,3.78,0.25
2018-07-04,43.43,3.48,1.74,22.27,0.04,3.12,30.3,13.76,2.09,3.95,0.25
2018-07-05,47.28,3.5,0.82,32.38,0.03,3.72,37.63,12.41,2.21,5.05,0.25
2018-07-06,44.61,3.34,2.29,31.73,0.05,8.65,38.14,12.85,2.37,4.83,0.29
2018-07-07,55.23,3.18,1.64,24.89,0.07,10.22,36.63,13.0,2.42,3.77,0.2
2018-07-08,103.81,3.42,1.19,30.07,0.06,4.73,49.88,12.63,2.2,3.92,0.2
2018-07-09,68.95,3.99,1.44,20.19,0.06,2.8,58.81,13.24,1.98,5.77,0.21
2018-07-10,29.36,4.06,1.63,17.31,0.04,3.24,31.33,10.35,2.1,4.72,0.21
2018-07-11,43.19,3.75,1.78,21.21,0.05,4.72,34.94,10.75,2.06,7.01,0.87
2018-07-12,41.09,3.11,1.94,21.79,0.08,4.2,35.21,11.93,2.6,6.78,0.12
2018-07-13,58.37,3.04,2.48,24.0,0.08,4.02,33.02,11.07,2.75,6.64,0.09
2018-07-14,52.09,2.98,2.48,29.69,0.11,4.67,35.86,13.48,1.92,2.26,0.08
2018-07-15,21.03,2.35,1.31,21.78,0.08,4.5,37.5,11.37,1.82,3.04,0.06
2018-07-16,20.33,2.77,2.72,31.33,0.05,3.67,34.55,10.13,1.77,5.34,0.08
2018-07-17,35.82,3.37,2.94,28.84,1.59,2.55,33.67,12.46,1.31,3.18,0.09
2018-07-18,30.43,3.5,2.7,25.94,0.23,4.43,36.34,11.87,0.84,2.15,0.09
2018-07-19,40.62,3.1,2.48,22.7,0.49,2.8,36.52,14.45,1.05,4.4,0.1
2018-07-20,37.99,2.74,1.99,30.82,0.53,3.02,34.77,18.97,1.51,4.57,0.07
2018-07-21,45.89,3.07,1.33,32.24,0.47,5.28,34.18,17.52,1.69,2.47,0.12
2018-07-22,57.34,2.92,2.28,23.18,0.28,2.92,37.3,12.9,1.34,1.71,0.06
2018-07-23,56.71,3.55,2.7,23.1,0.33,3.01,35.61,10.93,0.93,2.48,0.12
2018-07-24,55.29,3.67,2.52,24.69,0.31,4.52,35.79,10.04,0.9,2.87,0.11
2018-07-25,37.19,6.09,2.41,26.71,0.35,4.14,33.48,11.11,1.19,2.63,0.08
2018-07-26,27.58,3.7,7.04,25.4,0.86,4.26,33.07,13.22,0.63,2.39,0.1
2018-07-27,26.88,3.91,7.55,30.17,0.63,3.91,34.1,18.93,0.89,1.81,0.05
2018-07-28,25.32,2.97,6.97,22.84,0.47,4.03,40.5,11.46,1.39,1.47,0.19
2018-07-29,26.7,2.79,3.19,22.57,0.48,5.19,39.52,11.28,1.55,1.11,0.18
2018-07-30,28.67,3.24,6.4,22.42,0.44,3.83,31.58,17.17,1.69,1.35,0.12
2018-07-31,25.96,3.1,4.78,24.33,0.29,3.96,39.24,12.78,1.6,1.57,0.22
2018-08-01,24.87,3.09,3.04,22.32,0.13,6.64,37.59,10.88,1.49,1.25,0.08
2018-08-02,28.19,2.59,13.84,23.26,0.28,8.76,33.72,10.82,1.36,1.3,0.1
2018-08-03,23.79,3.96,5.76,20.79,0.33,10.31,36.2,16.14,1.55,1.28,0.14
2018-08-04,22.09,3.09,6.27,22.81,0.29,6.36,33.85,23.18,1.22,1.07,0.08
2018-08-05,19.29,2.68,4.04,17.19,0.47,5.48,39.22,20.04,1.28,1.4,0.1
2018-08-06,29.82,2.77,7.59,22.79,0.39,3.87,36.56,15.77,1.19,1.76,0.14
2018-08-07,26.35,2.71,8.79,24.7,0.4,3.37,34.66,15.44,1.27,2.74,0.09
2018-08-08,35.8,3.37,1.37,23.23,0.25,3.96,34.57,13.38,1.4,2.95,0.07
2018-08-09,24.83,3.4,7.51,21.43,0.26,13.0,29.97,12.87,1.39,2.39,0.15
2018-08-10,24.71,3.42,9.88,28.91,0.38,10.03,30.72,17.27,1.63,2.46,0.07
2018-08-11,20.92,3.17,0.0,22.4,0.34,5.23,35.69,19.14,2.04,6.35,0.03
2018-08-12,21.53,2.52,5.24,20.03,0.26,3.91,36.94,15.56,1.73,9.19,0.0
2018-08-13,21.8,2.52,4.94,23.38,0.31,2.71,34.94,16.15,1.45,12.26,0.03
2018-08-14,21.77,2.73,1.43,31.99,0.43,7.87,31.7,18.06,1.36,14.94,0.04
2018-08-15,22.14,2.75,0.24,30.1,0.2,3.64,36.92,15.065,1.67,15.11,0.06
2018-08-16,19.58,2.17,2.5,38.17,0.12,1.88,33.32,12.07,1.24,17.07,0.02
2018-08-17,19.27,2.41,3.73,35.61,1.33,2.55,32.91,11.32,1.35,13.99,0.02
2018-08-18,27.76,2.25,6.74,31.04,0.22,2.64,35.7,14.15,1.49,11.7,0.02
2018-08-19,51.62,2.05,6.46,32.28,0.28,4.1,37.16,33.06,1.45,16.31,0.01
2018-08-20,31.28,2.12,8.41,30.16,0.28,2.58,39.8,14.47,1.34,11.0,0.09
2018-08-21,25.08,1.74,6.46,20.9,0.21,1.95,37.93,10.94,1.35,12.88,0.07
2018-08-22,27.97,1.78,4.54,25.98,0.13,2.27,39.6,13.44,3.1,11.26,0.0
2018-08-23,28.84,2.12,6.12,25.82,1.65,2.32,40.96,13.78,2.54,8.18,0.08
2018-08-24,23.45,2.52,4.99,27.47,0.39,3.43,42.4,10.55,2.57,11.69,0.09
2018-08-25,22.06,2.19,4.6,26.57,0.22,5.4,43.56,18.69,2.063333333333333,12.97,0.07
2018-08-26,19.16,1.83,1.74,20.49,0.17,3.42,42.18,33.33,1.5566666666666669,15.6,0.04
2018-08-27,23.18,2.13,5.27,23.78,0.25,3.76,42.76,47.97,1.05,13.54,0.08
2018-08-28,28.77,2.02,4.56,28.19,0.29,9.47,36.25,12.81,2.65,12.67,0.06
2018-08-29,26.46,2.93,6.41,28.23,0.3,6.02,30.99,10.93,3.35,15.81,0.08
2018-08-30,25.45,2.43,7.59,30.81,0.19,11.2,33.18,10.69,2.93,9.97,0.07
2018-08-31,29.19,2.33,5.94,29.67,0.29,18.24,34.6,21.2,3.5,7.62,0.06
2018-09-01,25.59,2.03,7.97,34.3,0.33,14.86,34.28,18.08,4.88,7.17,0.12
2018-09-02,23.87,2.0,7.17,33.74,0.21,11.12,38.06,15.94,2.15,8.47,0.18
2018-09-03,19.945,2.25,5.62,29.86,0.23,5.4,40.97,14.31,4.03,9.48,0.07
2018-09-04,16.02,3.29,10.27,37.58,0.46,11.11,37.2,14.19,5.88,9.18,0.1
2018-09-05,16.02,2.47,4.71,31.65,0.29,14.34,40.09,17.24,4.77,6.94,0.09
2018-09-06,16.02,2.16,2.76,29.94,0.42,17.85,34.87,15.29,7.62,7.06,0.08
2018-09-07,16.02,2.18,2.03,36.86,0.24,10.1,33.62,15.96,8.47,7.12,0.16
2018-09-08,16.02,1.77,0.79,28.88,0.12,4.43,33.33,10.89,7.59,5.1,0.11
2018-09-09,16.02,1.83,0.68,17.3,0.16,9.66,37.95,11.25,7.87,2.59,0.11
2018-09-10,16.02,2.42,0.05,20.47,0.1,19.72,38.26,17.3,8.11,3.76,0.11
2018-09-11,16.02,3.12,0.07,24.81,0.09,19.46,32.98,16.23,8.16,3.71,0.07
2018-09-12,16.02,2.72,0.14,25.14,1.33,14.05,37.85,16.69,6.9,3.83,0.03
2018-09-13,16.02,2.93,1.07,24.6,0.07,34.71,33.29,16.07,5.85,12.16,0.11
2018-09-14,16.02,2.77,0.25,24.24,0.1,32.63,35.93,19.36,5.77,9.17,0.17
2018-09-15,16.02,3.2,0.23,24.43,0.09,37.23,31.02,15.27,5.91,9.23,0.07
2018-09-16,16.02,3.32,0.05,23.98,0.07,28.66,36.39,13.89,6.0,15.77,0.07
2018-09-17,16.02,2.78,0.21,21.94,0.17,9.79,36.56,10.37,6.1,9.42,0.07
2018-09-18,16.02,2.25,0.19,23.97,0.2,19.66,33.91,12.87,6.25,4.18,0.02
2018-09-19,16.02,1.75,0.05,27.54,0.26,24.43,39.42,13.07,6.39,1.88,0.03
2018-09-20,16.02,3.09,0.8,35.2,0.31,17.65,35.65,19.84,6.23,2.13,0.18
2018-09-21,16.02,2.33,1.22,22.78,0.1,6.3,36.96,9.36,5.97,3.16,0.03
2018-09-22,16.02,2.77,0.65,24.61,0.11,3.53,37.99,10.12,5.81,3.21,0.07
2018-09-23,16.02,2.49,0.79,17.36,0.16,7.74,38.83,11.1,5.72,3.29,0.02
2018-09-24,16.02,2.62,1.26,21.7,0.24,9.9,33.06,10.87,3.68,3.24,0.02
2018-09-25,16.02,3.04,1.34,30.75,0.26,23.18,31.53,16.88,0.73,3.14,7.96
2018-09-26,16.02,2.57,0.23,40.14,0.22,37.37,36.01,11.4,1.82,3.14,0.07
2018-09-27,16.02,2.73,0.0,60.29,0.32,20.49,24.59,10.57,1.13,3.15,0.13
2018-09-28,16.02,2.04,0.91,75.0,0.36,35.75,33.34,14.01,1.15,3.15,0.03
2018-09-29,16.02,1.68,0.25,72.97,0.35,41.79,31.29,12.99,0.91,5.13,0.06
2018-09-30,16.02,1.53,1.32,34.63,0.27,47.79,32.93,10.89,1.6,12.23,0.06
2018-10-01,16.02,1.44,1.37,45.58,0.28,29.8,29.03,9.4,1.67,10.23,0.03
2018-10-02,14.93,1.19,1.43,47.19,0.31,20.15,33.72,10.57,1.56,14.22,0.1
2018-10-03,12.36,1.04,1.6,45.68,0.41,15.38,28.42,8.96,1.48,10.96,0.06
2018-10-04,12.86,1.3,7.33,56.91,0.56,17.12,30.14,11.79,1.04,9.99,0.05
2018-10-05,12.86,1.18,7.88,76.45,0.41,19.13,30.55,11.53,0.85,9.47,0.21
2018-10-06,17.32,1.3,10.52,50.77,0.48,31.53,33.39,12.67,1.29,10.71,0.16
2018-10-07,21.26,0.81,24.92,50.09,0.4,29.46,34.4,7.82,1.64,11.37,0.07
2018-10-08,21.26,1.0,18.97,60.1,0.41,35.14,35.68,7.95,1.3,10.58,0.08
2018-10-09,21.26,2.0,5.19,51.48,0.4,56.11,36.52,9.11,0.68,9.02,0.14
2018-10-10,21.26,3.07,6.02,45.79,0.29,39.8,31.96,10.53,1.19,10.06,0.05
2018-10-11,21.26,5.59,3.19,35.5,0.25,29.56,30.6,25.12,1.1,11.21,0.03
2018-10-12,21.26,3.95,0.45,47.52,0.32,36.12,31.16,18.5,1.29,11.76,0.08
2018-10-13,21.26,3.7,0.54,56.08,0.27,45.43,31.06,9.67,1.76,10.59,0.09
2018-10-14,21.26,2.36,0.25,41.27,0.24,40.2,34.18,10.6,2.02,13.96,0.06
2018-10-15,21.26,3.76,0.39,57.84,0.25,33.54,28.87,12.87,1.81,12.61,0.12
2018-10-16,21.26,1.66,0.14,78.45,0.36,25.89,28.56,10.58,1.16,14.93,0.19
2018-10-17,21.26,2.12,0.8,63.99,1.28,15.05,30.42,8.1,1.35,13.98,0.02
2018-10-18,21.26,2.22,0.69,83.91,0.57,15.32,34.64,12.87,1.62,15.65,0.046
2018-10-19,21.26,1.06,0.99,58.94,0.54,15.35,34.9,15.11,1.58,16.46,0.072
2018-10-20,21.26,0.99,1.15,54.68,0.42,34.82,30.35,14.48,1.16,13.36,0.098
2018-10-21,21.26,0.95,4.75,57.74,0.48,26.89,42.12,12.76,1.7,13.33,0.124
2018-10-22,21.26,1.6,8.32,49.87,0.35,40.01,34.33,12.14,1.97,10.82,0.15
2018-10-23,21.26,2.32,2.55,62.35,0.44,25.37,34.75,14.93,1.72,15.52,0.08
2018-10-24,21.26,1.78,0.0,100.96,0.46,41.47,27.49,15.38,1.46,14.16,0.07
2018-10-25,21.26,1.87,0.21,88.49,0.98,29.89,31.26,14.27,1.98,12.12,0.11
2018-10-26,21.26,2.07,0.32,94.71,0.94,27.27,31.25,9.8,2.63,8.79,0.15
2018-10-27,21.26,2.22,0.45,103.0,1.07,54.43,30.05,11.43,2.57,2.17,0.38
2018-10-28,21.26,2.61,1.36,77.78,1.0,60.02,33.06,5.67,2.52,2.29,0.28
2018-10-29,27.68,3.56,1.88,74.48,0.8,52.36,31.57,5.78,2.54,1.68,0.22
2018-10-30,34.91,3.44,1.25,90.31,0.76,42.2,30.54,6.37,1.96,3.21,0.13
2018-10-31,23.09,2.78,1.12,92.3,0.75,33.6,30.44,6.1,2.35,3.04,0.15
2018-11-01,46.89,1.92,1.48,94.12,1.04,32.09,35.53,5.81,2.22,4.4,0.02
2018-11-02,36.27,1.68,0.89,64.64,1.43,28.26,32.71,7.77,1.12,4.06,0.04
2018-11-03,39.01,1.66,0.65,35.39,1.04,11.06,31.06,5.55,0.91,2.7,0.05
2018-11-04,72.18,1.53,0.43,19.99,1.57,10.1,34.96,5.04,0.28,1.64,0.05
2018-11-05,68.8,1.77,0.65,34.14,1.76,10.96,29.5,5.12,1.01,1.6,0.07
2018-11-06,53.75,2.3,0.4,24.85,1.41,16.8,26.43,10.11,1.32,2.44,0.11
2018-11-07,52.51,1.85,0.97,20.77,1.52,16.75,25.61,10.14,2.66,2.46,0.05
2018-11-08,55.29,2.04,0.05,44.0,1.73,8.74,23.26,11.26,1.57,1.98,0.07
2018-11-09,48.01,1.88,0.39,55.65,0.94,23.02,26.21,7.77,2.74,2.16,0.11
2018-11-10,52.97,2.66,0.02,81.74,1.35,27.46,27.94,8.39,3.05,2.19,0.09
2018-11-11,54.64,2.94,0.0,71.1,1.14,39.61,30.7,5.9,2.07,0.61,0.29
2018-11-12,56.47,4.39,0.05,69.49,1.35,38.79,28.69,8.58,1.55,3.31,0.39
2018-11-13,59.96,5.53,0.09,74.6,1.75,53.46,29.55,6.81,1.34,6.63,0.29
2018-11-14,32.2,5.63,0.22,42.88,1.32,54.91,30.62,5.55,0.5,2.02,0.56
2018-11-15,32.2,3.95,0.55,39.67,1.09,39.56,25.96,6.09,0.86,4.0,0.09
2018-11-16,32.2,1.9,1.57,24.64,0.59,37.94,26.06,6.06,1.03,2.25,0.06
2018-11-17,32.2,1.46,1.44,32.22,2.1,11.13,26.31,5.51,1.61,5.4,0.07
2018-11-18,32.2,1.09,0.05,48.08,1.04,8.96,29.22,6.76,1.64,8.42,0.07
2018-11-19,32.2,1.36,2.38,33.16,1.55,7.29,31.04,6.45,1.62,7.19,0.04
2018-11-20,32.2,1.8,0.98,51.31,1.66,24.34,33.37,6.14,1.91,7.22,0.04
2018-11-21,32.2,1.85,0.1,42.92,1.47,32.4,30.99,,1.94,8.2,0.08
2018-11-22,32.2,1.81,0.23,56.92,1.26,17.72,32.07,,2.95,7.87,0.16
2018-11-23,32.2,1.88,0.23,61.33,1.12,30.82,28.01,,1.49,6.81,0.1
2018-11-24,32.2,1.88,0.31,30.31,0.94,37.53,27.44,,1.61,6.27,0.01
2018-11-25,32.2,1.76,0.1,43.22,1.15,30.13,30.47,,2.99,11.24,0.08
2018-11-26,32.2,1.79,0.17,61.96,1.75,40.63,34.65,,2.81,7.93,0.23
2018-11-27,32.2,1.68,0.22,92.77,2.06,20.25,29.55,,2.81,7.18,0.3
2018-11-28,32.22,1.97,1.07,73.8,2.33,15.27,26.09,,2.12,5.91,0.26
2018-11-29,32.25,2.22,0.68,78.97,2.03,36.89,25.94,,2.62,7.72,0.04
2018-11-30,32.27,1.86,0.54,48.33,1.81,41.06,26.22,8.39,2.37,11.27,0.17
2018-12-01,32.3,2.38,0.2,46.53,1.86,27.45,26.4,8.49,3.3,8.76,0.5
2018-12-02,32.27,1.81,0.15,70.64,1.82,20.7,28.38,8.22,2.65,10.27,0.44
2018-12-03,32.29,1.81,0.54,66.53,1.56,16.07,25.22,7.95,1.8,10.89,0.12
2018-12-04,32.31,2.02,0.28,84.12,2.58,21.43,26.76,7.68,2.22,10.67,0.12
2018-12-05,32.31,1.85,0.81,60.99,1.74,9.26,25.65,9.2,2.84,10.23,0.21
2018-12-06,32.3,2.1,0.16,86.38,2.31,12.49,27.24,8.48,2.84,11.0,0.08
2018-12-07,32.34,2.26,0.23,57.31,1.7,12.22,24.94,11.07,1.94,9.27,0.11
2018-12-08,32.31,1.87,0.29,57.49,2.07,9.73,25.25,7.86,2.25,10.05,0.05
2018-12-09,32.35,1.61,0.22,70.17,2.26,7.35,27.1,8.62,2.95,10.89,0.06
2018-12-10,32.35,2.29,0.19,57.53,4.64,6.15,28.42,8.43,2.11,9.67,0.04
2018-12-11,32.32,2.86,0.05,59.75,2.33,19.03,28.61,9.1,0.91,6.62,0.05
2018-12-12,32.36,2.8,0.28,49.37,2.8,11.58,28.8,7.97,0.86,4.45,0.11
2018-12-13,32.32,2.45,0.18,34.89,0.6,13.27,30.52,9.29,0.83,4.01,0.16
2018-12-14,32.3,2.25,0.36,27.97,0.29,27.29,26.79,6.86,0.97,3.96,0.3
2018-12-15,32.33,2.16,0.88,27.13,0.33,29.08,23.89,5.03,1.17,5.21,0.11
2018-12-16,32.31,2.09,0.28,31.02,0.99,29.84,25.18,5.47,1.29,6.97,0.15
2018-12-17,32.31,2.73,0.11,44.09,1.71,25.71,22.16,3.63,2.0,6.88,0.0
2018-12-18,32.34,5.51,0.54,43.12,0.65,32.46,18.2,9.58,2.81,8.16,0.0
2018-12-19,32.33,2.9,0.78,39.02,0.84,23.38,19.65,6.18,3.4,8.71,0.01
2018-12-20,32.39,2.43,0.57,62.49,1.28,33.51,21.35,8.54,2.61,9.77,0.07
2018-12-21,32.39,2.56,0.58,46.63,0.58,34.17,24.46,7.18,2.12,10.54,0.16
2018-12-22,32.36,2.47,0.66,55.27,1.35,30.97,22.51,7.91,2.59,8.65,0.15
2018-12-23,32.37,2.01,0.22,74.07,1.26,17.11,23.47,0.01,2.12,6.74,0.21
2018-12-24,32.37,1.9,0.42,73.62,0.88,25.64,25.31,3.65,2.0,7.07,0.21
2018-12-25,32.34,2.16,1.79,38.49,0.37,25.34,24.19,11.94,2.36,7.89,0.22
2018-12-26,32.3,1.95,1.82,36.39,0.36,11.39,26.28,11.01,2.57,10.1,0.05
2018-12-27,32.31,1.66,0.83,70.74,2.58,19.67,28.34,9.34,2.76,8.91,0.01
2018-12-28,32.37,1.31,3.25,30.25,0.28,25.25,25.35,8.29,2.19,6.04,0.22
2018-12-29,32.32,1.11,2.93,37.55,0.2,34.16,25.04,5.75,3.82,7.51,0.19
2018-12-30,32.3,0.9,0.81,65.05,0.86,29.95,25.92,7.21,2.38,8.89,0.36
2018-12-31,32.33,1.44,0.51,59.74,0.9,31.48,24.4,8.46,2.41,10.17,0.23
2019-01-01,32.33,1.24,0.44,48.84,1.04,38.44,26.65,10.18,2.81,11.38,0.21
2019-01-02,32.34,1.25,1.74,58.7,2.8,21.41,31.66,8.93,2.78,8.67,0.25
2019-01-03,32.42,1.66,1.13,56.57,0.99,29.59,28.82,9.61,2.44,7.58,0.58
2019-01-04,32.38,1.66,0.45,40.5,1.19,19.38,27.82,8.18,1.74,7.68,0.25
2019-01-05,32.43,1.22,1.3,51.69,0.69,10.09,30.56,4.47,1.6,8.01,0.31
2019-01-06,32.35,1.17,2.1,31.15,0.27,8.52,31.04,6.2,0.76,7.16,0.22
2019-01-07,32.35,1.25,2.19,34.1,0.62,20.89,27.38,7.46,1.05,5.31,0.31
2019-01-08,32.39,1.56,3.21,24.24,0.27,39.4,24.38,10.71,1.26,8.01,0.25
2019-01-09,32.39,1.43,1.36,22.96,0.29,51.33,24.28,7.97,1.19,6.07,0.16
2019-01-10,32.36,0.71,2.11,33.81,1.35,26.42,25.48,7.06,1.8,9.51,0.23
2019-01-11,32.37,1.08,2.6,73.38,1.59,14.29,28.46,4.01,1.9,5.95,0.15
2019-01-12,32.35,1.36,1.12,73.27,0.8,9.16,28.76,6.65,1.44,6.03,0.08
2019-01-13,32.4,1.1,2.16,50.53,0.73,7.86,30.99,7.12,0.76,6.6,0.18
2019-01-14,32.44,1.33,2.23,19.45,0.14,8.85,23.04,8.06,0.77,4.23,0.12
2019-01-15,32.42,1.25,0.74,24.31,0.14,26.28,22.28,9.25,1.13,7.01,0.14
2019-01-16,32.36,1.42,2.72,53.96,0.3,23.92,24.28,2.87,1.77,10.57,0.13
2019-01-17,32.36,2.1,4.33,66.34,0.52,34.31,25.03,4.94,1.91,7.97,0.18
