Date,AP001,AP005,DL002,DL004,DL007,DL011,DL012,DL017,DL019,DL021,DL025,DL028,DL030,DL031,DL033,GJ001,HR014,KA003,KL008,PB001,RJ004,RJ005,RJ006,TG001,TG002,TG003,TG004,TG005,TG006,TN001,TN004,UP012,UP014,DL003,DL009,DL010,DL015,DL016,DL018,DL027,DL032,DL037,DL038
2017-11-16,,29.49,36.92,38.8,37.69,33.52,29.67,37.02,25.82,26.78,62.82,380.67,31.26,66.23,16.36,28.71,28.26,34.31,7.81,25.52,102.52,1.92,135.7,39.35,52.81,27.9,37.01,34.84,65.48,35.06,16.51,24.75,34.11,,,,,,,,,,
2017-11-17,,22.19,17.76,35.72,31.19,30.31,27.15,17.97,19.59,23.39,43.59,279.74,37.37,62.5,10.3,42.6,20.93,37.48,7.73,29.84,73.76,0.39,113.89,36.37,43.46,22.76,30.36,32.53,58.68,39.0,20.52,33.46,41.41,,,,,,,,,,
2017-11-18,,30.74,20.61,37.72,25.64,29.6,27.42,18.09,27.17,20.84,46.12,247.5,36.44,55.49,11.07,26.06,27.6,19.28,7.65,25.07,65.33,0.38,98.49,32.83,47.73,25.67,33.18,31.71,55.61,20.36,18.78,38.96,46.68,,,,,,,,,,
2017-11-19,,31.24,19.18,48.02,27.54,33.37,32.74,26.45,25.93,31.26,33.83,224.88,57.69,50.56,15.27,37.6,45.13,15.11,7.67,21.02,75.41,0.48,112.54,40.7,51.73,28.86,23.4,34.4,59.67,13.91,19.34,40.48,38.54,,,,,,,,,,
2017-11-20,,19.47,17.1,44.61,28.2,39.96,32.03,24.17,20.56,25.39,28.38,289.25,73.36,50.61,19.07,48.09,40.78,17.27,7.82,29.91,61.13,0.41,105.87,41.42,55.18,30.98,62.84,35.95,63.68,12.92,9.96,49.06,67.69,,,,,,,,,,
2017-11-21,,42.78,36.29,37.59,26.5,35.4,30.13,24.09,16.84,10.94,26.72,341.04,72.94,50.7,30.15,62.34,36.67,3.14,7.75,33.66,49.68,0.44,103.33,39.73,53.7,33.23,37.61,26.29,51.06,10.06,9.22,58.7,80.73,,,,,,,,,,
2017-11-22,,75.21,32.54,45.88,26.96,35.2,30.89,23.88,17.11,25.11,24.59,347.08,72.21,45.95,26.07,74.34,31.75,15.6,7.81,32.23,45.66,0.5,95.26,53.17,68.25,41.55,39.09,43.95,54.28,26.75,27.12,52.38,71.08,,,,,,,,,,
2017-11-23,,72.79,28.05,49.38,27.24,38.33,32.13,24.22,17.12,27.55,24.42,330.43,73.2,45.43,26.15,55.49,29.15,28.57,7.76,51.68,43.75,0.55,86.87,39.86,55.08,32.57,23.91,39.98,67.48,38.16,29.79,47.91,61.65,,,,,,,,,,
2017-11-24,109.26,110.54,33.24,48.02,26.21,39.55,31.72,24.91,15.31,25.15,22.63,395.94,64.32,44.49,28.33,55.83,25.78,29.13,7.84,54.87,43.01,0.49,69.33,57.31,80.4,47.39,35.36,55.07,86.05,24.59,29.93,46.06,59.75,,,,,,,,,,
2017-11-25,127.09,121.73,30.65,48.88,27.86,38.62,32.87,26.17,21.76,26.66,25.22,388.82,70.29,48.4,28.21,45.65,25.51,38.5,7.79,21.83,43.62,0.48,61.54,70.2,83.73,58.88,37.92,72.43,87.13,44.45,45.57,40.97,63.83,,,,,,,,,,
2017-11-26,117.44,121.71,42.08,49.93,29.94,48.14,34.46,25.89,37.75,26.02,26.0,450.86,44.33,47.49,25.92,47.4,24.71,35.73,7.78,24.79,42.59,0.56,61.55,57.83,62.52,38.03,26.46,56.63,76.01,39.68,19.4,47.83,71.92,,,,,,,,,,
2017-11-27,111.81,95.86,23.14,46.26,27.35,47.17,33.74,25.65,26.83,25.66,26.73,372.33,49.61,52.24,28.02,43.8,27.3,24.36,7.8,60.42,27.43,11.77,43.01,72.24,71.74,35.2,28.62,57.89,68.88,20.27,19.01,53.7,72.06,,,,,,,,,,
2017-11-28,138.18,76.15,33.25,40.02,26.08,71.84,28.28,20.6,29.99,20.36,26.35,244.5,40.82,53.11,21.74,43.0,18.35,22.54,7.76,52.76,36.73,60.26,58.26,69.39,81.95,50.45,26.48,51.06,60.01,30.11,19.83,46.51,56.3,,,,,,,,,,
2017-11-29,109.74,71.32,103.58,38.83,39.34,61.43,30.19,24.9,20.05,25.88,26.7,375.5,38.82,60.66,19.63,54.62,16.65,23.71,7.9,44.48,33.76,80.76,40.44,69.33,79.09,69.82,62.39,57.26,65.99,25.99,27.55,27.94,40.07,,,,,,,,,,
2017-11-30,118.09,80.85,70.3,37.42,39.22,48.54,34.17,61.14,32.17,48.74,27.04,,73.89,62.55,21.4,60.03,23.29,19.73,7.97,27.76,37.85,93.16,58.23,66.83,79.22,67.67,34.81,50.98,62.03,21.52,18.44,25.65,37.41,,,,,,,,,,
2017-12-01,123.8,90.05,58.35,42.61,27.26,44.22,31.98,20.0,13.66,24.65,26.86,,21.3,57.29,20.95,40.02,23.16,4.11,7.89,26.29,117.61,136.96,108.73,62.08,74.92,62.38,38.4,55.09,64.82,37.7,23.93,28.5,29.68,,,,,,,,,,
2017-12-02,128.73,122.71,72.43,46.1,34.95,50.22,32.89,19.27,47.99,23.05,26.85,,21.73,59.87,19.62,78.13,16.78,4.61,7.88,30.52,74.09,129.51,100.88,66.45,82.8,59.24,37.76,68.49,77.05,42.02,30.31,26.47,36.8,,,,,,,,,,
2017-12-03,114.8,110.02,64.29,53.78,53.8,44.6,37.37,19.65,28.68,28.01,26.53,,19.28,63.82,15.97,86.71,21.42,8.9,7.84,19.05,66.85,103.33,86.19,72.78,87.8,59.13,33.02,63.69,66.65,31.4,36.69,24.68,32.38,,,,,,,,,,
2017-12-04,112.41,106.51,58.43,44.76,26.47,43.55,35.55,16.64,28.26,23.08,27.2,,21.01,63.49,17.36,88.35,18.03,24.47,7.76,18.64,52.12,110.93,51.46,73.9,86.87,76.23,36.37,60.93,71.5,25.69,43.07,25.98,29.94,,,,,,,,,,
2017-12-05,117.93,81.64,39.75,40.665,26.05,37.52,33.91,16.49,10.77,17.83,26.98,437.11,16.25,59.07,15.22,39.29,14.37,12.45,7.8,18.47,61.51,142.47,72.17,66.37,81.34,65.62,37.52,39.02,70.98,25.75,34.33,23.28,35.69,,,,,,,,,,
2017-12-06,117.21,77.64,25.35,36.57,26.1,33.36,29.58,18.03,20.17,20.78,27.77,240.21,12.0,43.24,21.75,66.39,20.02,,7.84,18.65,53.35,122.42,59.43,57.19,67.29,49.47,32.38,23.32,62.21,31.1,50.44,41.26,43.2,,,,,,,,,,
2017-12-07,94.63,96.71,26.1,44.51,25.47,35.24,30.37,20.15,43.16,24.12,27.55,202.21,14.73,34.26,26.56,40.27,25.39,,7.88,24.02,34.1,110.76,50.45,60.24,68.37,39.65,33.56,29.86,58.32,34.72,47.05,39.39,47.77,,,,,,,,,,
2017-12-08,68.6,77.73,24.88,49.8,25.12,33.12,33.36,22.5,23.74,28.15,27.71,260.96,18.17,38.43,37.55,83.18,32.23,,7.82,23.9,39.43,106.26,62.64,91.07,98.03,46.9,34.78,48.24,51.31,48.52,47.04,43.6,70.84,,,,,,,,,,
2017-12-09,60.62,53.68,35.18,43.18,25.92,43.2,32.08,24.2,27.82,25.68,27.42,413.17,13.25,49.47,29.57,59.39,25.82,,8.03,20.97,32.97,77.7,61.99,87.24,99.63,43.03,25.14,43.74,57.82,49.39,28.58,36.02,41.955,,,,,,,,,,
2017-12-10,68.15,37.76,48.93,37.37,31.82,49.92,28.15,12.47,15.44,25.39,27.12,504.75,9.6,58.73,25.26,42.01,25.97,,8.07,19.06,67.85,,95.63,65.76,65.83,32.76,13.97,1.18,37.14,53.0,37.91,28.34,13.07,,,,,,,,,,
2017-12-11,73.75,46.58,47.95,39.82,28.14,29.58,34.76,13.98,13.46,19.29,27.21,544.22,8.28,64.43,9.4,53.61,15.43,,8.27,17.91,71.41,,95.44,59.15,62.18,28.81,64.91,16.9,54.8,58.39,51.6,27.66,35.77,,,,,,,,,,
2017-12-12,44.67,36.79,30.48,30.23,23.93,27.51,23.68,14.35,13.86,14.89,27.54,188.21,11.88,78.22,10.06,58.81,19.68,,8.18,19.16,19.16,,33.57,73.47,74.81,36.28,61.66,37.41,49.99,27.83,29.15,22.32,28.05,,,,,,,,,,
2017-12-13,50.16,36.13,27.26,33.95,25.78,31.31,27.5,20.67,17.13,16.07,27.77,254.42,16.87,74.6,16.72,51.5,22.45,,7.63,16.98,22.7,,33.62,61.72,69.82,39.04,47.63,29.69,49.27,21.17,17.13,22.84,34.73,,,,,,,,,,
2017-12-14,55.0,64.81,24.72,31.89,24.36,26.52,26.91,15.74,17.8,19.29,27.35,221.17,17.86,74.31,14.97,61.73,25.8,,7.55,17.61,38.64,,61.85,56.02,71.13,45.98,34.83,28.27,51.99,14.46,16.37,23.49,22.09,,,,,,,,,,
2017-12-15,79.04,71.93,23.99,32.15,23.84,27.07,25.75,15.14,17.11,15.93,27.07,245.61,17.08,70.64,12.51,72.02,28.07,,7.55,16.45,37.77,,61.95,46.05,58.58,37.32,31.19,28.45,54.21,24.63,30.67,24.16,30.125,,,,,,,,,,
2017-12-16,73.17,43.04,26.35,37.69,23.72,27.83,29.33,16.76,21.8,17.99,27.0,228.875,19.11,55.56,16.34,75.64,29.34,,10.52,15.89,41.73,,66.81,42.85,56.62,34.69,44.05,27.31,48.35,37.1,68.06,41.95,38.16,,,,,,,,,,
2017-12-17,70.74,52.25,28.71,48.55,24.32,30.35,32.19,12.11,26.49,22.25,26.84,212.14,21.67,40.48,22.96,105.69,36.66,,7.27,15.84,45.05,,62.27,55.37,59.27,38.8,46.63,37.45,43.94,62.69,74.73,32.91,48.09,,,,,,,,,,
2017-12-18,59.2,63.46,21.08,52.66,23.89,31.53,34.04,21.33,23.6,24.18,26.56,237.58,23.29,47.71,23.55,66.87,51.86,,8.78,16.82,35.22,88.49,85.78,70.36,69.03,41.58,53.77,56.0,47.79,55.81,77.1,26.99,35.6,,,,,,,,,,
2017-12-19,66.9,77.78,16.56,45.67,24.65,31.66,32.82,15.71,16.06,17.8,27.18,338.17,20.41,55.9,15.59,48.64,33.28,,22.21,17.59,29.52,82.03999999999999,54.295,57.2,55.34,32.25,47.45,41.21,38.81,46.99,75.03,17.18,33.52,,,,,,,,,,
2017-12-20,77.54,69.33,23.01,37.44,23.8,33.07,35.76,13.29,16.26,14.05,26.44,575.96,21.5,65.89,13.51,56.86,14.9,,15.67,22.4,18.9,75.59,22.81,62.12,55.61,35.33,38.58,31.52,34.82,39.92,30.68,15.17,29.24,,,,,,,,,,
2017-12-21,79.71,82.73,23.5,43.39,22.18,34.89,37.59,17.84,11.91,17.53,26.45,526.79,29.57,65.61,21.18,73.53,28.5,,21.79,24.44,29.45,51.21,57.57,70.88,74.52,37.32,40.36,36.89,45.31,21.32,30.48,29.965,24.96,,,,,,,,,,
2017-12-22,56.97,57.23,16.67,42.23,21.8,29.18,32.55,17.45,16.52,18.09,30.23,318.83,41.43,57.09,14.19,93.19,31.67,,34.32,24.89,40.68,,71.69,66.56,60.23,35.1,46.32,35.01,56.83,22.47,27.36,44.76,33.75,,,,,,,,,,
2017-12-23,73.09,48.63,18.93,46.49,22.37,31.44,32.42,18.0,21.91,21.69,26.28,235.04,38.21,56.05,16.03,79.46,42.28,,34.25,25.49,29.9,,61.96,85.62,73.86,45.11,46.07,46.63,48.22,24.8,25.95,30.18,35.07,,,,,,,,,,
2017-12-24,62.78,65.61,21.61,41.01,34.79,40.18,38.17,18.56,13.86,23.9,26.64,417.25,49.8,64.61,12.73,54.97,28.04,,39.37,21.55,28.17,,70.04,62.11,56.39,43.82,42.63,31.67,45.54,26.7,24.74,19.02,26.9,,,,,,,,,,
2017-12-25,76.07,82.6,19.34,40.92,24.72,38.16,39.23,17.83,18.5,17.81,26.64,574.31,55.56,67.83,12.7,67.14,27.11,,37.88,20.73,36.27,,72.47,42.34,49.41,30.73,34.99,32.0,35.82,24.68,24.8,12.73,17.27,,,,,,,,,,
2017-12-26,64.6,66.62,20.27,41.09,24.13,32.96,34.77,17.82,25.28,17.84,25.66,369.1,23.46,66.35,12.38,65.28,31.21,,41.78,19.3,48.8,12.8,50.32,74.83,58.19,56.22,35.52,46.53,59.41,38.75,35.91,24.65,31.84,,,,,,,,,,
2017-12-27,63.87,69.82,23.5,36.35,26.14,41.36,34.36,16.64,17.05,15.46,21.26,463.57,12.44,62.23,12.1,65.58,21.64,,41.2,23.38,41.61,10.89,44.09,64.85,57.77,40.93,36.42,37.73,45.02,51.25,66.02,23.6,30.12,,,,,,,,,,
2017-12-28,62.49,57.78,19.88,42.49,34.57,40.68,40.27,18.89,23.8,10.5,21.29,524.54,24.93,63.27,9.93,58.08,21.84,52.72,39.1,23.25,38.97,8.98,38.18,62.27,57.79,40.38,41.41,32.73,47.46,38.06,38.81,15.8,22.92,,,,,,,,,,
2017-12-29,67.11,52.57,18.56,40.52,31.76,39.26,42.4,13.39,44.73,18.08,21.5,423.25,26.48,65.46,9.87,61.52,22.99,17.18,29.28,23.1,50.58,3.44,63.57,63.82,45.93,51.79,46.45,33.17,53.16,33.37,37.53,11.22,12.62,,,,,,,,,,
2017-12-30,66.91,80.89,17.1,40.9,33.36,38.3,39.38,17.37,25.72,15.04,21.88,541.32,57.35,68.21,8.34,65.25,24.92,33.48,41.68,19.5,63.68,0.27,87.39,47.66,55.71,36.55,41.26,23.64,45.03,23.87,15.4,8.96,13.35,,,,,,,,,,
2017-12-31,61.91,112.64,20.34,40.09,29.75,35.61,38.77,16.23,25.98,14.31,21.52,582.88,53.79,70.78,10.34,90.79,23.19,32.36,42.77,19.09,51.72,0.14,80.46,56.44,43.96,26.27,35.04,29.69,45.91,31.34,22.15,19.68,29.17,,,,,,,,,,
2018-01-01,87.55,95.39,27.36,34.45,28.95,34.53,40.49,15.09,43.05,12.1,22.35,693.5,48.79,74.5,3.22,69.02,8.56,25.89,46.69,18.68,53.96,0.75,88.5,43.28,50.1,40.27,31.05,26.46,42.45,31.1,26.55,19.15,23.36,,,,,,,,,,
2018-01-02,81.38,98.75,33.24,32.92,28.01,33.34,33.81,12.16,8.95,14.72,22.13,555.75,16.44,75.63,6.14,93.51,16.0,24.78,44.93,18.93,54.96,1.0,69.72,61.0,73.93,42.97,36.34,35.51,57.83,20.93,13.45,20.61,26.9,,,,,,,,,,
2018-01-03,80.3,90.33,28.08,33.16,21.75,32.02,31.24,15.13,24.79,14.2,22.71,402.04,12.04,74.28,11.03,105.33,23.44,35.27,67.08,18.71,36.85,0.72,48.26,57.79,78.61,41.44,57.4,45.26,60.53,29.61,23.22,13.95,14.29,,,,,,,,,,
2018-01-04,71.09,35.0,36.36,39.83,26.37,33.11,35.43,14.11,16.88,17.88,22.19,532.62,12.25,75.38,14.04,65.69,18.03,46.62,48.75,,55.96,1.28,37.57,70.39,71.12,94.17,59.65,37.45,53.54,46.37,33.95,25.51,30.69,,,,,,,,,,
2018-01-05,68.79,57.98,28.37,39.18,24.65,31.85,33.76,11.45,6.3,16.19,22.66,416.94,13.46,74.53,11.91,36.51,19.74,51.89,46.77,,68.1,0.25,69.88,67.13,79.97,83.86,18.38,37.75,53.04,25.12,37.6,9.71,14.07,,,,,,,,,,
2018-01-06,90.8,49.1,23.15,42.87,25.82,36.82,35.78,16.08,28.12,15.32,22.2,441.57,23.92,69.0,16.35,41.95,20.05,59.57,63.19,,40.35,0.24,72.09,65.23,75.3,34.93,20.1,33.28,49.97,42.96,42.17,18.62,25.91,,,,,,,,,,
2018-01-07,96.49,54.14,15.42,42.89,24.4,32.76,34.57,16.47,28.29,17.23,22.76,395.71,52.74,64.42,22.97,50.46,29.1,62.13,59.76,,54.33,0.24,71.57,58.23,84.52,45.91,27.8,36.12,48.45,52.51,47.8,15.94,17.1,,,,,,,,,,
2018-01-08,118.91,68.59,15.25,45.26,25.66,36.25,34.71,17.32,21.86,19.24,22.54,342.58,69.86,58.69,25.72,48.73,32.28,76.84,55.21,,31.07,0.56,64.74,70.95,77.18,44.23,45.9,28.43,48.97,54.81,45.56,15.66,20.39,,,,,,,,,,
2018-01-09,137.61,101.8,15.99,44.22,26.33,46.63,39.07,17.13,27.12,18.1,22.67,487.17,67.89,62.12,21.13,68.56,31.04,69.35,40.89,,49.3,1.7766666666666666,74.16,70.71,81.92,70.98,25.75,37.14,57.56,50.7,50.32,9.81,17.25,,,,,,,,,,
2018-01-10,121.72,70.78,18.56,47.25,25.32,33.39,35.77,16.97,33.76,20.79,22.76,376.33,70.89,57.26,23.88,55.23,32.99,39.43,35.72,,33.05,2.993333333333333,53.07,76.56,83.52,61.2,21.61,41.28,53.88,15.94,21.51,13.78,16.51,,,,,,,,,,
2018-01-11,106.17,60.26,19.34,45.26,26.49,36.96,34.01,18.4,43.75,20.83,23.45,315.45,133.63,55.45,32.28,59.41,48.13,17.92,39.0,,22.36,4.21,56.02,89.16,80.07,46.38,20.45,41.75,56.56,29.14,24.12,15.93,24.58,,,,,,,,,,
2018-01-12,82.2,50.55,21.18,40.88,24.1,35.57,32.99,17.26,58.06,18.12,23.16,393.88,96.56,55.39,26.25,47.58,28.69,21.4,69.77,26.64,27.6,,59.52,86.85,76.54,33.78,21.01,35.84,58.16,44.34,19.6,9.55,21.98,,,,,,,,,,
2018-01-13,72.16,33.98,20.02,42.51,27.73,45.32,38.14,17.02,73.21,17.98,22.91,565.52,81.62,59.56,17.64,43.23,30.52,22.28,35.78,19.76,24.89,,36.55,87.65,75.74,33.56,21.05,34.44,45.17,24.78,16.19,17.06,28.36,,,,,,,,,,
2018-01-14,62.6,37.74,22.37,42.18,26.55,40.06,36.93,17.95,62.45,19.1,22.98,463.54,41.57,55.9,22.87,10.99,29.98,32.71,56.36,20.39,43.33,,55.85,79.29,74.16,37.13,21.79,31.96,47.53,36.55,20.87,25.07,34.53,,,,,,,,,,
2018-01-15,69.99,60.7,21.7,49.54,25.57,37.21,38.87,17.6,40.7,19.69,22.86,411.79,35.93,59.85,22.85,51.68,39.22,39.4,49.1,23.5,29.57,,41.29,78.26,80.81,33.92,17.46,42.97,46.73,42.82,38.39,24.4,28.61,,,,,,,,,,
2018-01-16,54.92,52.2,25.99,48.32,29.72,45.17,37.78,22.43,44.49,28.52,26.76,305.58,30.16,51.63,33.85,12.21,50.34,36.86,17.45,23.22,44.79,10.88,62.91,65.85,61.24,28.25,27.38,33.05,45.22,42.39,43.37,33.4,39.98,,,,,,,,,,
2018-01-17,45.63,39.92,23.74,39.46,29.47,35.62,39.88,14.92,28.69,27.48,34.64,446.5,39.28,69.67,20.37,41.74,31.56,40.95,85.18,19.23,72.05,,81.87,68.99,71.11,27.46,26.92,31.15,48.25,27.37,40.29,8.73,23.9,,,,,,,,,,
2018-01-18,45.97,43.42,24.51,39.26,34.94,41.44,40.67,18.33,36.6,26.85,58.33,499.39,69.52,66.47,28.28,31.7,24.87,43.13,71.98,19.1,47.47,,66.32,50.83,55.99,38.23,13.92,25.59,40.61,39.4,50.0,17.7,33.54,,,,,,,,,,
2018-01-19,50.28,43.48,22.34,41.07,21.88,40.33,40.16,16.5,45.2,18.19,25.4,524.21,103.82,66.71,19.85,25.03,29.17,47.97,55.7,20.29,39.71,,64.67,64.94,59.71,23.01,13.22,32.06,39.33,49.53,56.29,14.26,26.44,,,,,,,,,,
2018-01-20,51.98,49.83,18.43,42.09,23.13,38.2,36.24,17.55,30.17,20.34,29.06,342.08,45.44,76.24,25.41,60.49,37.7,56.22,71.96,21.19,53.09,,88.35,76.65,62.04,28.66,32.78,32.14,40.53,49.88,53.3,9.94,22.34,,,,,,,,,,
2018-01-21,59.76,52.56,60.77,39.73,30.95,45.98,35.89,19.75,57.17,24.67,30.71,286.18,31.77,42.04,30.95,59.23,29.58,59.4,83.6,22.55,41.64,,61.7,71.6,69.61,33.88,20.3,31.95,37.61,57.22,57.56,3.2,37.98,,,,,,,,,,
2018-01-22,58.53,52.3,51.54,42.26,38.71,40.11,47.19,19.39,32.04,31.67,30.23,449.0,45.78,64.03,28.7,70.9,33.98,59.86,82.67,19.82,57.38,,104.07,76.94,83.42,41.44,31.02,37.24,43.66,36.75,43.82,24.09,35.31,,,,,,,,,,
2018-01-23,58.04,31.71,15.14,35.54,23.59,30.05,33.62,12.21,14.81,20.76,32.67,291.21,52.01,72.76,23.2,47.71,30.83,47.96,72.01,17.78,42.84,,84.98,70.96,73.8,35.17,25.77,37.02,43.73,40.35,35.96,27.76,27.81,,,,,,,,,,
2018-01-24,50.69,49.84,27.18,30.97,24.67,32.45,28.55,13.9,36.49,15.96,36.38,252.79,25.45,76.23,20.49,40.9,19.99,35.53,61.27,18.36,61.75,,75.71,67.55,72.21,34.91,16.6,37.78,41.58,28.1,29.85,25.53,36.22,,,,,,,,,,
2018-01-25,40.77,67.97,21.15333333333333,29.93,20.49,29.9,26.21,12.86,29.2425,16.6,25.16,225.38,18.01,79.4,14.08,40.06,19.45,47.16,33.61,17.4,40.91,,51.39,76.48,66.23,33.81,14.57,40.03,41.28,43.14,31.37,20.15,18.21,,,,,,,,,,
2018-01-26,45.46,86.1,15.126666666666663,31.28,23.69,29.78,29.15,13.72,21.995,15.96,24.6,232.79,15.47,76.66,11.94,43.5,15.11,52.61,32.93,17.71,40.13,,46.62,90.01,83.63,37.98,19.53,22.75,38.72,54.25,49.37,24.51,27.28,,,,,,,,,,
2018-01-27,43.26,104.23,9.1,36.83,27.01,37.72,32.46,16.47,14.747499999999995,18.34,26.82,318.42,38.98,69.17,21.26,63.22,25.0,51.44,49.57,17.25,59.18,,67.94,82.21,74.37,40.42,27.28,29.226666666666667,38.67,44.05,37.1,22.32,26.56,,,,,,,,,,
2018-01-28,45.71,80.72,8.1,33.93,24.29,39.67,31.13,16.47,7.5,13.29,26.32,289.88,63.91,67.29,17.72,83.69,12.02,56.16,35.46,13.69,56.87,,71.37,69.48,67.79,40.85,18.39,35.70333333333333,37.95,54.91,52.0,23.45,28.55,,,,,,,,,,
2018-01-29,53.0,77.9,3.7,35.95,25.57,63.8,32.9,15.95,8.93,21.07,26.25,329.29,68.8,64.11,18.07,41.52,36.3,49.16,50.39,15.74,68.95,,93.68,68.3,69.63,42.9,35.97,42.18,40.47,53.39,57.87,23.35,18.12,,,,,,,,,,
2018-01-30,45.35,52.07,17.026666666666667,39.9,22.23,88.76,32.73,16.56,10.36,25.78,29.05,275.54,73.35,52.27,22.24,41.0,21.17,48.6,52.8,13.38,38.49,,46.57,87.29,67.41,42.98,38.56,39.45,35.84,48.19,56.09,30.48,38.18,,,,,,,,,,
2018-01-31,37.99,61.19,30.35333333333333,38.74,22.39,33.37,32.93,17.86,8.5,29.38,29.5,250.92,86.43,57.39,27.74,32.24,31.03,40.78,63.42,13.15,40.37,,64.81,72.84,45.3,27.92,37.13,26.99,33.8,54.08,44.87,33.86,42.92,,,,,,,,,,
2018-02-01,34.93,57.06,43.68,35.09,30.09,32.76,29.58,20.78,7.05,23.34,26.76,365.0,68.14,51.81,19.36,39.06,21.51,31.55,51.89,13.89,31.52,2.23,71.25,55.49,44.5,45.73,17.44,23.11,31.27,40.48,35.4,27.55,33.13,,,51.17,,,,,,,
2018-02-02,40.57,46.84,4.75,33.36,36.53,36.26,31.44,15.5,8.17,22.75,26.67,274.58,65.32,61.64,20.64,44.14,23.27,35.13,62.62,13.11,31.84,,74.19,51.58,44.72,44.57,24.01,20.77,32.26,50.01,41.9,22.03,34.35,,4.0,7.05,,,8.4,,5.0,,8.8
2018-02-03,31.73,44.32,6.55,38.14,35.45,40.08,33.07,17.48,12.5,32.3,29.04,235.33,66.68,52.75,29.57,7.97,32.18,39.3,68.96,14.2,64.77,,90.78,65.71,75.48,57.37,33.42,34.21,35.62,39.69,24.46,18.18,32.55,,3.815,6.165,,,5.12,,5.975,,7.115
2018-02-04,32.58,33.84,1.2,41.78,36.63,38.48,34.97,17.59,16.34,31.1,30.63,249.46,64.62,50.94,36.15,7.94,39.71,45.25,73.09,14.0,74.63,,98.45,70.87,78.08,59.58,35.16,44.24,37.68,47.9,35.92,30.29,57.1,3.38,3.63,5.28,12.81,3.73,1.84,9.09,6.95,2.81,5.43
2018-02-05,32.18,33.73,22.45,39.7,41.71,33.61,34.78,21.25,24.54,26.24,28.6,307.12,71.49,47.95,25.15,32.93,31.28,38.68,61.4,17.08,67.86,,78.2,68.59,75.6,59.08,58.87,34.75,42.48,41.48,28.39,34.33,64.38,27.58,42.05,41.76,12.52,30.11,27.33,50.42,30.46,30.18,21.39
2018-02-06,28.72,32.3,23.45,38.91,35.93,32.43,33.14,21.25,26.33,17.18,24.29,267.46,75.31,46.8,26.81,38.11,27.41,35.02,52.53,13.82,48.15,,77.49,51.22,49.41,34.46,28.39,21.24,31.64,26.72,15.12,26.86,46.77,25.52,37.68,44.68,12.67,26.56,27.44,47.87,33.39,32.76,20.52
2018-02-07,23.36,21.18,39.39,48.94,37.04,38.23,34.99,18.25,35.73,20.93,23.73,244.75,92.52,47.4,37.94,49.84,34.73,23.32,47.85,16.12,51.08,,68.17,60.41,48.03,48.71,11.51,19.21,31.62,17.58,16.27,22.84,33.58,37.78,64.71,50.22,12.03,41.07,40.83,71.33,55.01,44.72,26.93
2018-02-08,36.66,28.8,17.03,41.28,45.86,36.75,35.99,16.52,26.83,15.2,21.5,361.38,59.08,54.07,26.14,55.79,25.99,20.07,36.32,14.43,65.39,,73.56,42.86,42.52,27.03,37.59,22.92,34.4,20.71,20.8,27.66,51.63,33.39,41.74,47.17,17.4,30.31,27.93,49.47,35.22,28.73,27.9
2018-02-09,23.74,18.52,15.11,42.6,46.73,42.1,37.83,17.5,28.35,21.62,21.38,368.88,84.65,55.14,28.25,42.09,34.55,18.2,51.88,18.68,57.92,,59.61,44.11,52.62,37.23,15.74,26.14,37.52,17.14,10.9,31.69,57.02,39.25,51.41,54.81,15.65,36.3,32.94,43.7,34.41,31.33,31.71
2018-02-10,24.72,15.79,18.49,42.61,63.75,43.43,37.88,18.43,35.71,32.63,20.92,460.96,94.8,56.01,26.01,40.97,28.44,19.06,45.62,19.32,84.73,,104.99,39.63,42.93,30.13,16.55,17.73,37.885000000000005,32.69,26.51,28.65,46.69,44.42,63.94,36.92,14.49,43.36,39.14,39.1,32.17,23.74,26.73
2018-02-11,31.4,31.16,22.27,37.88,48.71,36.27,32.76,15.85,21.8,34.31,21.47,318.61,69.22,54.53,25.06,29.52,27.55,22.72,38.89,12.41,93.81,,110.61,43.63,46.81,40.47,14.36,21.02,38.25,24.21,21.17,19.0,22.51,42.18,65.3,41.6,13.84,24.33,19.99,44.43,24.44,28.89,22.02
2018-02-12,30.57,60.2,17.75,32.32,33.7,32.08,27.62,14.23,13.16,37.96,18.69,166.88,111.19,65.22,27.01,34.08,37.18,23.76,46.7,12.54,60.45,,69.11,40.42,50.45,42.69,40.52,20.82,38.615,31.75,25.34,16.67,34.94,37.91,55.77,38.99,8.49,25.65,18.17,34.3,22.6,36.4,20.62
2018-02-13,36.2,99.5,24.53,31.4,34.94,35.3,28.45,15.12,19.29,26.37,22.32,200.0,82.44,68.11,18.56,51.44,32.95,36.9,48.7,12.28,57.45,,68.71,49.64,56.85,62.62,30.13,30.09,38.98,33.32,22.57,12.28,39.46,42.37,41.45,33.84,12.03,29.78,29.21,47.26,26.45,36.81,28.8
2018-02-14,48.39,81.06,19.79,34.52,26.79,29.13,27.92,16.44,19.94,30.09,19.3,147.83,106.02,56.21,27.36,64.67,5.41,29.08,50.03,11.79,53.34,,77.01,52.24,58.47,64.15,30.37,32.33,40.14,40.89,39.21,3.98,20.08,31.14,46.01,40.16,9.93,35.75,32.29,55.88,31.94,28.11,26.81
